,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,iti,pair_type,high_size_on_left,left_size_group,right_size_group,left_size_num,right_size_num,left_category,right_category,left_exemplar,right_exemplar,left_index,right_index,left_img_path,right_img_path,accuracy,onset,duration,no_response,left_chosen,chosen_category,unchosen_category,chosen_size_group,unchosen_size_group,chosen_size_num,unchosen_size_num,chosen_exemplar,unchosen_exemplar,size_final_tally
91,,size_choice,,html-keyboard-response,91,191380,0.0-1.0-126.0,0,0,46320,,,,,,31.0,31.0,1.0,3500.0,M-L,0.0,M,L,2.0,3.0,coffeemaker,cooler,coffeemaker4,cooler10,63.0,9.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker11.jpg,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler6.jpg,,95.5,1.5,1.0,,,,,,,,,,
92,,iti,,html-keyboard-response,92,194882,0.0-1.0-128.0,0,0,46320,,,,,,31.0,,1.0,,,,,,,,,,,,,,,,,99.0,3.5,,,,,,,,,,,
93,,size_choice,,html-keyboard-response,93,196101,0.0-1.0-130.0,0,0,46320,,1211.0,,,75.0,32.0,32.0,1.0,3000.0,S-XL,0.0,S,XL,1.0,4.0,paperclip,car,paperclip4,car1,113.0,150.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip3.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/car/car2.jpg,1.0,100.211,1.211,0.0,0.0,car,paperclip,XL,S,4.0,1.0,car1,paperclip4,
94,,size_choice_confirmation,,html-keyboard-response,94,196394,0.0-1.0-131.0-0.0,0,0,46320,,,,,,32.0,,1.0,,,,,,,,,,,,,,,,,100.5,0.289,,,,,,,,,,,
95,,iti,,html-keyboard-response,95,199396,0.0-1.0-132.0,0,0,46320,,,,,,32.0,,1.0,,,,,,,,,,,,,,,,,103.5,3.0,,,,,,,,,,,
96,,size_choice,,html-keyboard-response,96,200691,0.0-1.0-134.0,0,0,46320,,1292.0,,,75.0,33.0,33.0,1.0,1000.0,M-M,,M,M,2.0,2.0,ketchup,hairdryer,ketchup3,hairdryer2,92.0,71.0,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup10.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer12.jpg,,104.792,1.292,0.0,0.0,hairdryer,ketchup,M,M,2.0,2.0,hairdryer2,ketchup3,
97,,size_choice_confirmation,,html-keyboard-response,97,200903,0.0-1.0-135.0-0.0,0,0,46320,,,,,,33.0,,1.0,,,,,,,,,,,,,,,,,105.0,0.208,,,,,,,,,,,
98,,iti,,html-keyboard-response,98,201905,0.0-1.0-136.0,0,0,46320,,,,,,33.0,,1.0,,,,,,,,,,,,,,,,,106.0,1.0,,,,,,,,,,,
99,,size_choice,,html-keyboard-response,99,203016,0.0-1.0-138.0,0,0,46320,,1108.0,,,68.0,34.0,34.0,1.0,2000.0,S-S,,S,S,1.0,1.0,teabag,screws,teabag4,screws4,133.0,123.0,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag3.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws6.jpg,,107.108,1.108,0.0,1.0,teabag,screws,S,S,1.0,1.0,teabag4,screws4,
100,,size_choice_confirmation,,html-keyboard-response,100,203416,0.0-1.0-139.0-0.0,0,0,46320,,,,,,34.0,,1.0,,,,,,,,,,,,,,,,,107.5,0.392,,,,,,,,,,,
101,,iti,,html-keyboard-response,101,205419,0.0-1.0-140.0,0,0,46320,,,,,,34.0,,1.0,,,,,,,,,,,,,,,,,109.5,2.0,,,,,,,,,,,
102,,size_choice,,html-keyboard-response,102,206597,0.0-1.0-142.0,0,0,46320,,1175.0,,,75.0,35.0,35.0,1.0,1000.0,M-L,0.0,M,L,2.0,3.0,basketball,dishwasher,basketball6,dishwasher1,55.0,20.0,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball2.jpg,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher10.jpg,1.0,110.675,1.175,0.0,0.0,dishwasher,basketball,L,M,3.0,2.0,dishwasher1,basketball6,
103,,size_choice_confirmation,,html-keyboard-response,103,206925,0.0-1.0-143.0-0.0,0,0,46320,,,,,,35.0,,1.0,,,,,,,,,,,,,,,,,111.0,0.325,,,,,,,,,,,
104,,iti,,html-keyboard-response,104,207927,0.0-1.0-144.0,0,0,46320,,,,,,35.0,,1.0,,,,,,,,,,,,,,,,,112.0,1.0,,,,,,,,,,,
105,,size_choice,,html-keyboard-response,105,208966,0.0-1.0-146.0,0,0,46320,,1037.0,,,68.0,36.0,36.0,1.0,1500.0,M-XL,1.0,XL,M,4.0,2.0,tractor,ketchup,tractor10,ketchup6,189.0,95.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor8.jpg,/static/Size_judgement/Stimuli/Size_stims/M/ketchup/ketchup1.jpg,1.0,113.037,1.037,0.0,1.0,tractor,ketchup,XL,M,4.0,2.0,tractor10,ketchup6,
106,,size_choice_confirmation,,html-keyboard-response,106,209432,0.0-1.0-147.0-0.0,0,0,46320,,,,,,36.0,,1.0,,,,,,,,,,,,,,,,,113.5,0.463,,,,,,,,,,,
107,,iti,,html-keyboard-response,107,210934,0.0-1.0-148.0,0,0,46320,,,,,,36.0,,1.0,,,,,,,,,,,,,,,,,115.0,1.5,,,,,,,,,,,
108,,size_choice,,html-keyboard-response,108,212402,0.0-1.0-150.0,0,0,46320,,1465.0,,,75.0,37.0,37.0,1.0,3500.0,XL-XL,,XL,XL,4.0,4.0,crane,car,crane10,car8,169.0,157.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane9.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/car/car14.jpg,,116.465,1.465,0.0,0.0,car,crane,XL,XL,4.0,4.0,car8,crane10,
109,,size_choice_confirmation,,html-keyboard-response,109,212440,0.0-1.0-151.0-0.0,0,0,46320,,,,,,37.0,,1.0,,,,,,,,,,,,,,,,,116.5,0.035,,,,,,,,,,,
110,,iti,,html-keyboard-response,110,215942,0.0-1.0-152.0,0,0,46320,,,,,,37.0,,1.0,,,,,,,,,,,,,,,,,120.0,3.5,,,,,,,,,,,
111,,size_choice,,html-keyboard-response,111,217122,0.0-1.0-154.0,0,0,46320,,1175.0,,,68.0,38.0,38.0,1.0,1500.0,L-L,,L,L,3.0,3.0,dishwasher,garbagecan,dishwasher5,garbagecan5,24.0,34.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher4.jpg,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan3.jpg,,121.175,1.175,0.0,1.0,dishwasher,garbagecan,L,L,3.0,3.0,dishwasher5,garbagecan5,
112,,size_choice_confirmation,,html-keyboard-response,112,217453,0.0-1.0-155.0-0.0,0,0,46320,,,,,,38.0,,1.0,,,,,,,,,,,,,,,,,121.5,0.325,,,,,,,,,,,
113,,iti,,html-keyboard-response,113,219829,0.0-1.0-156.0,0,0,46320,,,,,,38.0,,1.0,,,,,,,,,,,,,,,,,123.0,1.5,,,,,,,,,,,
114,,size_choice,,html-keyboard-response,114,221826,0.0-1.0-158.0,0,0,46320,,,,,,39.0,39.0,1.0,2000.0,L-L,,L,L,3.0,3.0,dishwasher,cooler,dishwasher10,cooler6,29.0,5.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher1.jpg,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler1.jpg,,124.5,1.5,1.0,,,,,,,,,,
115,,iti,,html-keyboard-response,115,224828,0.0-1.0-160.0,0,0,46320,,,,,,39.0,,1.0,,,,,,,,,,,,,,,,,126.5,2.0,,,,,,,,,,,
116,,size_choice,,html-keyboard-response,116,226826,0.0-1.0-162.0,0,0,46320,,,,,,40.0,40.0,1.0,1500.0,S-M,0.0,S,M,1.0,2.0,screws,handsaw,screws3,handsaw3,122.0,82.0,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws7.jpg,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw2.jpg,,128.0,1.5,1.0,,,,,,,,,,
117,,iti,,html-keyboard-response,117,228600,0.0-1.0-164.0,0,0,46320,,,,,,40.0,,1.0,,,,,,,,,,,,,,,,,129.5,1.5,,,,,,,,,,,
118,,size_choice,,html-keyboard-response,118,230104,0.0-1.0-166.0,0,0,46320,,,,,,41.0,41.0,1.0,3500.0,S-L,1.0,L,S,3.0,1.0,deskchair,thread,deskchair5,thread6,14.0,145.0,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair7.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread2.jpg,,131.0,1.5,1.0,,,,,,,,,,
119,,iti,,html-keyboard-response,119,233607,0.0-1.0-168.0,0,0,46320,,,,,,41.0,,1.0,,,,,,,,,,,,,,,,,134.5,3.5,,,,,,,,,,,
120,,size_choice,,html-keyboard-response,120,235112,0.0-1.0-170.0,0,0,46320,,,,,,42.0,42.0,1.0,1000.0,S-M,0.0,S,M,1.0,2.0,paperclip,basketball,paperclip7,basketball8,116.0,57.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip7.jpg,/static/Size_judgement/Stimuli/Size_stims/M/basketball/basketball7.jpg,,136.0,1.5,1.0,,,,,,,,,,
121,,iti,,html-keyboard-response,121,236116,0.0-1.0-172.0,0,0,46320,,,,,,42.0,,1.0,,,,,,,,,,,,,,,,,137.0,1.0,,,,,,,,,,,
122,,size_choice,,html-keyboard-response,122,237337,0.0-1.0-174.0,0,0,46320,,1219.0,,,68.0,43.0,43.0,1.0,1000.0,S-L,1.0,L,S,3.0,1.0,deskchair,paperclip,deskchair1,paperclip5,10.0,114.0,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair9.jpg,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip2.jpg,1.0,138.219,1.219,0.0,1.0,deskchair,paperclip,L,S,3.0,1.0,deskchair1,paperclip5,
123,,size_choice_confirmation,,html-keyboard-response,123,237625,0.0-1.0-175.0-0.0,0,0,46320,,,,,,43.0,,1.0,,,,,,,,,,,,,,,,,138.5,0.281,,,,,,,,,,,
124,,iti,,html-keyboard-response,124,238628,0.0-1.0-176.0,0,0,46320,,,,,,43.0,,1.0,,,,,,,,,,,,,,,,,139.5,1.0,,,,,,,,,,,
125,,size_choice,,html-keyboard-response,125,239553,0.0-1.0-178.0,0,0,46320,,923.0,,,68.0,44.0,44.0,1.0,1000.0,L-XL,0.0,L,XL,3.0,4.0,dishwasher,van,dishwasher2,van9,21.0,198.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher9.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van9.jpg,0.0,140.423,0.923,0.0,1.0,dishwasher,van,L,XL,3.0,4.0,dishwasher2,van9,
126,,size_choice_confirmation,,html-keyboard-response,126,240133,0.0-1.0-179.0-0.0,0,0,46320,,,,,,44.0,,1.0,,,,,,,,,,,,,,,,,141.0,0.577,,,,,,,,,,,
127,,iti,,html-keyboard-response,127,241136,0.0-1.0-180.0,0,0,46320,,,,,,44.0,,1.0,,,,,,,,,,,,,,,,,142.0,1.0,,,,,,,,,,,
128,,block_over,,html-keyboard-response,128,317286,0.0-1.0-181.0-0.0,0,0,46320,,76145.0,,,68.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,size_choice,,html-keyboard-response,129,318790,0.0-1.0-182.0,0,0,46320,,,,,,45.0,45.0,2.0,2000.0,S-L,0.0,S,L,1.0,3.0,die,mailbox,die5,mailbox2,104.0,41.0,/static/Size_judgement/Stimuli/Size_stims/S/die/die3.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox2.jpg,,143.5,1.5,1.0,,,,,,,,,,
130,,iti,,html-keyboard-response,130,320805,0.0-1.0-184.0,0,0,46320,,,,,,45.0,,2.0,,,,,,,,,,,,,,,,,145.5,2.0,,,,,,,,,,,
131,,size_choice,,html-keyboard-response,131,321765,0.0-1.0-186.0,0,0,46320,,957.0,,,68.0,46.0,46.0,2.0,1000.0,S-L,1.0,L,S,3.0,1.0,deskchair,thread,deskchair3,thread10,12.0,149.0,/static/Size_judgement/Stimuli/Size_stims/L/deskchair/deskchair10.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread9.jpg,1.0,146.457,0.957,0.0,1.0,deskchair,thread,L,S,3.0,1.0,deskchair3,thread10,
132,,size_choice_confirmation,,html-keyboard-response,132,322312,0.0-1.0-187.0-0.0,0,0,46320,,,,,,46.0,,2.0,,,,,,,,,,,,,,,,,147.0,0.543,,,,,,,,,,,
133,,iti,,html-keyboard-response,133,323315,0.0-1.0-188.0,0,0,46320,,,,,,46.0,,2.0,,,,,,,,,,,,,,,,,148.0,1.0,,,,,,,,,,,
134,,size_choice,,html-keyboard-response,134,324413,0.0-1.0-190.0,0,0,46320,,1096.0,,,68.0,47.0,47.0,2.0,3500.0,M-L,1.0,L,M,3.0,2.0,garbagecan,handsaw,garbagecan1,handsaw9,30.0,88.0,/static/Size_judgement/Stimuli/Size_stims/L/garbagecan/garbagecan4.jpg,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw6.jpg,1.0,149.096,1.096,0.0,1.0,garbagecan,handsaw,L,M,3.0,2.0,garbagecan1,handsaw9,
135,,size_choice_confirmation,,html-keyboard-response,135,324820,0.0-1.0-191.0-0.0,0,0,46320,,,,,,47.0,,2.0,,,,,,,,,,,,,,,,,149.5,0.404,,,,,,,,,,,
136,,iti,,html-keyboard-response,136,328322,0.0-1.0-192.0,0,0,46320,,,,,,47.0,,2.0,,,,,,,,,,,,,,,,,153.0,3.5,,,,,,,,,,,
137,,size_choice,,html-keyboard-response,137,329254,0.0-1.0-194.0,0,0,46320,,929.0,,,75.0,48.0,48.0,2.0,1000.0,M-M,,M,M,2.0,2.0,coffeemaker,hairdryer,coffeemaker7,hairdryer5,66.0,74.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker9.jpg,/static/Size_judgement/Stimuli/Size_stims/M/hairdryer/hairdryer15.jpg,,153.929,0.929,0.0,0.0,hairdryer,coffeemaker,M,M,2.0,2.0,hairdryer5,coffeemaker7,
138,,size_choice_confirmation,,html-keyboard-response,138,329835,0.0-1.0-195.0-0.0,0,0,46320,,,,,,48.0,,2.0,,,,,,,,,,,,,,,,,154.5,0.571,,,,,,,,,,,
139,,iti,,html-keyboard-response,139,330836,0.0-1.0-196.0,0,0,46320,,,,,,48.0,,2.0,,,,,,,,,,,,,,,,,155.5,1.0,,,,,,,,,,,
140,,size_choice,,html-keyboard-response,140,331813,0.0-1.0-198.0,0,0,46320,,975.0,,,75.0,49.0,49.0,2.0,2000.0,S-XL,1.0,XL,S,4.0,1.0,crane,thread,crane3,thread4,162.0,143.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane4.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread5.jpg,0.0,156.475,0.975,0.0,0.0,thread,crane,S,XL,1.0,4.0,thread4,crane3,
141,,size_choice_confirmation,,html-keyboard-response,141,332365,0.0-1.0-199.0-0.0,0,0,46320,,,,,,49.0,,2.0,,,,,,,,,,,,,,,,,157.0,0.525,,,,,,,,,,,
142,,iti,,html-keyboard-response,142,334367,0.0-1.0-200.0,0,0,46320,,,,,,49.0,,2.0,,,,,,,,,,,,,,,,,159.0,2.0,,,,,,,,,,,
143,,size_choice,,html-keyboard-response,143,335869,0.0-1.0-202.0,0,0,46320,,,,,,50.0,50.0,2.0,1000.0,S-XL,1.0,XL,S,4.0,1.0,tractor,die,tractor7,die9,186.0,108.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor2.jpg,/static/Size_judgement/Stimuli/Size_stims/S/die/die7.jpg,,160.5,1.5,1.0,,,,,,,,,,
144,,iti,,html-keyboard-response,144,336873,0.0-1.0-204.0,0,0,46320,,,,,,50.0,,2.0,,,,,,,,,,,,,,,,,161.5,1.0,,,,,,,,,,,
145,,size_choice,,html-keyboard-response,145,338379,0.0-1.0-206.0,0,0,46320,,,,,,51.0,51.0,2.0,2000.0,S-L,1.0,L,S,3.0,1.0,cooler,thread,cooler1,thread2,0.0,141.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler8.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread6.jpg,,163.0,1.5,1.0,,,,,,,,,,
146,,iti,,html-keyboard-response,146,340380,0.0-1.0-208.0,0,0,46320,,,,,,51.0,,2.0,,,,,,,,,,,,,,,,,165.0,2.0,,,,,,,,,,,
147,,size_choice,,html-keyboard-response,147,341485,0.0-1.0-210.0,0,0,46320,,1100.0,,,75.0,52.0,52.0,2.0,1000.0,M-L,0.0,M,L,2.0,3.0,handsaw,mailbox,handsaw8,mailbox4,87.0,43.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw7.jpg,/static/Size_judgement/Stimuli/Size_stims/L/mailbox/mailbox5.jpg,1.0,166.1,1.1,0.0,0.0,mailbox,handsaw,L,M,3.0,2.0,mailbox4,handsaw8,
148,,size_choice_confirmation,,html-keyboard-response,148,341892,0.0-1.0-211.0-0.0,0,0,46320,,,,,,52.0,,2.0,,,,,,,,,,,,,,,,,166.5,0.4,,,,,,,,,,,
149,,iti,,html-keyboard-response,149,342896,0.0-1.0-212.0,0,0,46320,,,,,,52.0,,2.0,,,,,,,,,,,,,,,,,167.5,1.0,,,,,,,,,,,
150,,size_choice,,html-keyboard-response,150,344187,0.0-1.0-214.0,0,0,46320,,1287.0,,,68.0,53.0,53.0,2.0,1000.0,S-XL,1.0,XL,S,4.0,1.0,crane,thread,crane9,thread5,168.0,144.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane8.jpg,/static/Size_judgement/Stimuli/Size_stims/S/thread/thread1.jpg,1.0,168.787,1.287,0.0,1.0,crane,thread,XL,S,4.0,1.0,crane9,thread5,
151,,size_choice_confirmation,,html-keyboard-response,151,344402,0.0-1.0-215.0-0.0,0,0,46320,,,,,,53.0,,2.0,,,,,,,,,,,,,,,,,169.0,0.213,,,,,,,,,,,
152,,iti,,html-keyboard-response,152,345404,0.0-1.0-216.0,0,0,46320,,,,,,53.0,,2.0,,,,,,,,,,,,,,,,,170.0,1.0,,,,,,,,,,,
153,,size_choice,,html-keyboard-response,153,346636,0.0-1.0-218.0,0,0,46320,,1226.0,,,68.0,54.0,54.0,2.0,2000.0,XL-XL,,XL,XL,4.0,4.0,tractor,van,tractor1,van10,180.0,199.0,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor6.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van8.jpg,,171.226,1.226,0.0,1.0,tractor,van,XL,XL,4.0,4.0,tractor1,van10,
154,,size_choice_confirmation,,html-keyboard-response,154,346913,0.0-1.0-219.0-0.0,0,0,46320,,,,,,54.0,,2.0,,,,,,,,,,,,,,,,,171.5,0.274,,,,,,,,,,,
155,,iti,,html-keyboard-response,155,348917,0.0-1.0-220.0,0,0,46320,,,,,,54.0,,2.0,,,,,,,,,,,,,,,,,173.5,2.0,,,,,,,,,,,
156,,size_choice,,html-keyboard-response,156,349853,0.0-1.0-222.0,0,0,46320,,928.0,,,75.0,55.0,55.0,2.0,1500.0,S-S,,S,S,1.0,1.0,paperclip,teabag,paperclip8,teabag2,117.0,131.0,/static/Size_judgement/Stimuli/Size_stims/S/paperclip/paperclip5.jpg,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag8.jpg,,174.428,0.928,0.0,0.0,teabag,paperclip,S,S,1.0,1.0,teabag2,paperclip8,
157,,size_choice_confirmation,,html-keyboard-response,157,350427,0.0-1.0-223.0-0.0,0,0,46320,,,,,,55.0,,2.0,,,,,,,,,,,,,,,,,175.0,0.572,,,,,,,,,,,
158,,iti,,html-keyboard-response,158,351930,0.0-1.0-224.0,0,0,46320,,,,,,55.0,,2.0,,,,,,,,,,,,,,,,,176.5,1.5,,,,,,,,,,,
159,,size_choice,,html-keyboard-response,159,353156,0.0-1.0-226.0,0,0,46320,,1223.0,,,68.0,56.0,56.0,2.0,1500.0,S-XL,1.0,XL,S,4.0,1.0,crane,screws,crane8,screws2,167.0,121.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane10.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws5.jpg,1.0,177.723,1.223,0.0,1.0,crane,screws,XL,S,4.0,1.0,crane8,screws2,
160,,size_choice_confirmation,,html-keyboard-response,160,353445,0.0-1.0-227.0-0.0,0,0,46320,,,,,,56.0,,2.0,,,,,,,,,,,,,,,,,178.0,0.277,,,,,,,,,,,
161,,iti,,html-keyboard-response,161,354951,0.0-1.0-228.0,0,0,46320,,,,,,56.0,,2.0,,,,,,,,,,,,,,,,,179.5,1.5,,,,,,,,,,,
162,,size_choice,,html-keyboard-response,162,356284,0.0-1.0-230.0,0,0,46320,,1330.0,,,75.0,57.0,57.0,2.0,1000.0,L-L,,L,L,3.0,3.0,dishwasher,cooler,dishwasher4,cooler3,23.0,2.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher5.jpg,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler2.jpg,,180.83,1.33,0.0,0.0,cooler,dishwasher,L,L,3.0,3.0,cooler3,dishwasher4,
163,,size_choice_confirmation,,html-keyboard-response,163,356455,0.0-1.0-231.0-0.0,0,0,46320,,,,,,57.0,,2.0,,,,,,,,,,,,,,,,,181.0,0.17,,,,,,,,,,,
164,,iti,,html-keyboard-response,164,357459,0.0-1.0-232.0,0,0,46320,,,,,,57.0,,2.0,,,,,,,,,,,,,,,,,182.0,1.0,,,,,,,,,,,
165,,size_choice,,html-keyboard-response,165,358926,0.0-1.0-234.0,0,0,46320,,1463.0,,,75.0,58.0,58.0,2.0,3000.0,M-XL,0.0,M,XL,2.0,4.0,coffeemaker,van,coffeemaker9,van4,68.0,193.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker7.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/van/van7.jpg,1.0,183.463,1.463,0.0,0.0,van,coffeemaker,XL,M,4.0,2.0,van4,coffeemaker9,
166,,size_choice_confirmation,,html-keyboard-response,166,358965,0.0-1.0-235.0-0.0,0,0,46320,,,,,,58.0,,2.0,,,,,,,,,,,,,,,,,183.5,0.037,,,,,,,,,,,
167,,iti,,html-keyboard-response,167,361968,0.0-1.0-236.0,0,0,46320,,,,,,58.0,,2.0,,,,,,,,,,,,,,,,,186.5,3.0,,,,,,,,,,,
168,,size_choice,,html-keyboard-response,168,363240,0.0-1.0-238.0,0,0,46320,,1269.0,,,68.0,59.0,59.0,2.0,2000.0,M-L,0.0,M,L,2.0,3.0,coffeemaker,cooler,coffeemaker3,cooler7,62.0,6.0,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker13.jpg,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler4.jpg,0.0,187.769,1.269,0.0,1.0,coffeemaker,cooler,M,L,2.0,3.0,coffeemaker3,cooler7,
169,,size_choice_confirmation,,html-keyboard-response,169,363473,0.0-1.0-239.0-0.0,0,0,46320,,,,,,59.0,,2.0,,,,,,,,,,,,,,,,,188.0,0.231,,,,,,,,,,,
170,,iti,,html-keyboard-response,170,365476,0.0-1.0-240.0,0,0,46320,,,,,,59.0,,2.0,,,,,,,,,,,,,,,,,190.0,2.0,,,,,,,,,,,
171,,size_choice,,html-keyboard-response,171,366537,0.0-1.0-242.0,0,0,46320,,1055.0,,,68.0,60.0,60.0,2.0,2000.0,S-L,1.0,L,S,3.0,1.0,cooler,screws,cooler4,screws5,3.0,124.0,/static/Size_judgement/Stimuli/Size_stims/L/cooler/cooler3.jpg,/static/Size_judgement/Stimuli/Size_stims/S/screws/screws2.jpg,1.0,191.055,1.055,0.0,1.0,cooler,screws,L,S,3.0,1.0,cooler4,screws5,
172,,size_choice_confirmation,,html-keyboard-response,172,366986,0.0-1.0-243.0-0.0,0,0,46320,,,,,,60.0,,2.0,,,,,,,,,,,,,,,,,191.5,0.445,,,,,,,,,,,
173,,iti,,html-keyboard-response,173,368988,0.0-1.0-244.0,0,0,46320,,,,,,60.0,,2.0,,,,,,,,,,,,,,,,,193.5,2.0,,,,,,,,,,,
174,,size_choice,,html-keyboard-response,174,370163,0.0-1.0-246.0,0,0,46320,,1171.0,,,75.0,61.0,61.0,2.0,1500.0,M-XL,0.0,M,XL,2.0,4.0,handsaw,car,handsaw7,car3,86.0,152.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw5.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/car/car4.jpg,1.0,194.671,1.171,0.0,0.0,car,handsaw,XL,M,4.0,2.0,car3,handsaw7,
175,,size_choice_confirmation,,html-keyboard-response,175,370494,0.0-1.0-247.0-0.0,0,0,46320,,,,,,61.0,,2.0,,,,,,,,,,,,,,,,,195.0,0.329,,,,,,,,,,,
176,,iti,,html-keyboard-response,176,371996,0.0-1.0-248.0,0,0,46320,,,,,,61.0,,2.0,,,,,,,,,,,,,,,,,196.5,1.5,,,,,,,,,,,
177,,size_choice,,html-keyboard-response,177,373073,0.0-1.0-250.0,0,0,46320,,1071.0,,,75.0,62.0,62.0,2.0,1000.0,M-XL,0.0,M,XL,2.0,4.0,handsaw,tractor,handsaw1,tractor4,80.0,183.0,/static/Size_judgement/Stimuli/Size_stims/M/handsaw/handsaw8.jpg,/static/Size_judgement/Stimuli/Size_stims/XL/tractor/tractor4.jpg,1.0,197.571,1.071,0.0,0.0,tractor,handsaw,XL,M,4.0,2.0,tractor4,handsaw1,
178,,size_choice_confirmation,,html-keyboard-response,178,373503,0.0-1.0-251.0-0.0,0,0,46320,,,,,,62.0,,2.0,,,,,,,,,,,,,,,,,198.0,0.429,,,,,,,,,,,
179,,iti,,html-keyboard-response,179,374506,0.0-1.0-252.0,0,0,46320,,,,,,62.0,,2.0,,,,,,,,,,,,,,,,,199.0,1.0,,,,,,,,,,,
180,,size_choice,,html-keyboard-response,180,375645,0.0-1.0-254.0,0,0,46320,,1135.0,,,68.0,63.0,63.0,2.0,1500.0,S-L,1.0,L,S,3.0,1.0,dishwasher,teabag,dishwasher9,teabag7,28.0,136.0,/static/Size_judgement/Stimuli/Size_stims/L/dishwasher/dishwasher2.jpg,/static/Size_judgement/Stimuli/Size_stims/S/teabag/teabag10.jpg,1.0,200.135,1.135,0.0,1.0,dishwasher,teabag,L,S,3.0,1.0,dishwasher9,teabag7,
181,,size_choice_confirmation,,html-keyboard-response,181,376012,0.0-1.0-255.0-0.0,0,0,46320,,,,,,63.0,,2.0,,,,,,,,,,,,,,,,,200.5,0.365,,,,,,,,,,,
182,,iti,,html-keyboard-response,182,377517,0.0-1.0-256.0,0,0,46320,,,,,,63.0,,2.0,,,,,,,,,,,,,,,,,202.0,1.5,,,,,,,,,,,
183,,size_choice,,html-keyboard-response,183,378786,0.0-1.0-258.0,0,0,46320,,1262.0,,,68.0,64.0,64.0,2.0,3500.0,M-XL,1.0,XL,M,4.0,2.0,crane,coffeemaker,crane5,coffeemaker2,164.0,61.0,/static/Size_judgement/Stimuli/Size_stims/XL/crane/crane1.jpg,/static/Size_judgement/Stimuli/Size_stims/M/coffeemaker/coffeemaker12.jpg,1.0,203.262,1.262,0.0,1.0,crane,coffeemaker,XL,M,4.0,2.0,crane5,coffeemaker2,
184,,size_choice_confirmation,,html-keyboard-response,184,379027,0.0-1.0-259.0-0.0,0,0,46320,,,,,,64.0,,2.0,,,,,,,,,,,,,,,,,203.5,0.238,,,,,,,,,,,
