,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,onset,duration,no_response,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,total_bonus_tally
121,,rl_choice,,html-keyboard-response,121,266490,0.0-1.0-163.0,0,0,76870,,412.0,,,68.0,23.0,23.0,1.0,easy,2000.0,1500.0,0.0,20.0,80.0,20.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,134.412,0.412,0.0,1.0,20.0,80.0,20.0,60.0,C,D,
122,,rl_choice_confirmation,,html-keyboard-response,122,267582,0.0-1.0-164.0-0.0,0,0,76870,,,,,,23.0,,1.0,,,,,,,,,,,,,135.5,1.088,,,,,,,,,
123,,isi,,html-keyboard-response,123,269087,0.0-1.0-166.0,0,0,76870,,,,,,23.0,,1.0,,,,,,,,,,,,,137.0,1.5,,,,,,,,,
124,,feedback,,html-keyboard-response,124,270089,0.0-1.0-167.0-0.0,0,0,76870,,,,,,23.0,,1.0,,,,,,,,,,,,,138.0,1.0,,,,,,,,,
125,,iti,,html-keyboard-response,125,272090,0.0-1.0-168.0,0,0,76870,,,,,,23.0,,1.0,,,,,,,,,,,,,140.0,2.0,,,,,,,,,
126,,rl_choice,,html-keyboard-response,126,272514,0.0-1.0-170.0,0,0,76870,,422.0,,,75.0,24.0,24.0,1.0,hard,1000.0,1000.0,0.0,40.0,60.0,60.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,140.422,0.422,0.0,0.0,60.0,40.0,80.0,60.0,B,A,
127,,rl_choice_confirmation,,html-keyboard-response,127,273594,0.0-1.0-171.0-0.0,0,0,76870,,,,,,24.0,,1.0,,,,,,,,,,,,,141.5,1.078,,,,,,,,,
128,,isi,,html-keyboard-response,128,274597,0.0-1.0-173.0,0,0,76870,,,,,,24.0,,1.0,,,,,,,,,,,,,142.5,1.0,,,,,,,,,
129,,feedback,,html-keyboard-response,129,275600,0.0-1.0-174.0-0.0,0,0,76870,,,,,,24.0,,1.0,,,,,,,,,,,,,143.5,1.0,,,,,,,,,
130,,iti,,html-keyboard-response,130,276602,0.0-1.0-175.0,0,0,76870,,,,,,24.0,,1.0,,,,,,,,,,,,,144.5,1.0,,,,,,,,,
131,,rl_choice,,html-keyboard-response,131,276975,0.0-1.0-177.0,0,0,76870,,371.0,,,68.0,25.0,25.0,1.0,easy,1000.0,1500.0,0.0,20.0,80.0,20.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,144.871,0.371,0.0,1.0,20.0,80.0,20.0,60.0,C,D,
132,,rl_choice_confirmation,,html-keyboard-response,132,278106,0.0-1.0-178.0-0.0,0,0,76870,,,,,,25.0,,1.0,,,,,,,,,,,,,146.0,1.129,,,,,,,,,
133,,isi,,html-keyboard-response,133,279608,0.0-1.0-180.0,0,0,76870,,,,,,25.0,,1.0,,,,,,,,,,,,,147.5,1.5,,,,,,,,,
134,,feedback,,html-keyboard-response,134,280611,0.0-1.0-181.0-0.0,0,0,76870,,,,,,25.0,,1.0,,,,,,,,,,,,,148.5,1.0,,,,,,,,,
135,,iti,,html-keyboard-response,135,281614,0.0-1.0-182.0,0,0,76870,,,,,,25.0,,1.0,,,,,,,,,,,,,149.5,1.0,,,,,,,,,
136,,rl_choice,,html-keyboard-response,136,282336,0.0-1.0-184.0,0,0,76870,,720.0,,,68.0,26.0,26.0,1.0,easy,2000.0,1000.0,0.0,20.0,80.0,40.0,100.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,150.22,0.72,0.0,1.0,20.0,80.0,40.0,100.0,C,D,
137,,rl_choice_confirmation,,html-keyboard-response,137,283119,0.0-1.0-185.0-0.0,0,0,76870,,,,,,26.0,,1.0,,,,,,,,,,,,,151.0,0.78,,,,,,,,,
138,,isi,,html-keyboard-response,138,284121,0.0-1.0-187.0,0,0,76870,,,,,,26.0,,1.0,,,,,,,,,,,,,152.0,1.0,,,,,,,,,
139,,feedback,,html-keyboard-response,139,285124,0.0-1.0-188.0-0.0,0,0,76870,,,,,,26.0,,1.0,,,,,,,,,,,,,153.0,1.0,,,,,,,,,
140,,iti,,html-keyboard-response,140,287127,0.0-1.0-189.0,0,0,76870,,,,,,26.0,,1.0,,,,,,,,,,,,,155.0,2.0,,,,,,,,,
141,,rl_choice,,html-keyboard-response,141,287637,0.0-1.0-191.0,0,0,76870,,508.0,,,75.0,27.0,27.0,1.0,hard,1000.0,1000.0,1.0,60.0,40.0,60.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,155.508,0.508,0.0,0.0,40.0,60.0,20.0,60.0,A,B,
142,,rl_choice_confirmation,,html-keyboard-response,142,288634,0.0-1.0-192.0-0.0,0,0,76870,,,,,,27.0,,1.0,,,,,,,,,,,,,156.5,0.992,,,,,,,,,
143,,isi,,html-keyboard-response,143,289637,0.0-1.0-194.0,0,0,76870,,,,,,27.0,,1.0,,,,,,,,,,,,,157.5,1.0,,,,,,,,,
144,,feedback,,html-keyboard-response,144,290640,0.0-1.0-195.0-0.0,0,0,76870,,,,,,27.0,,1.0,,,,,,,,,,,,,158.5,1.0,,,,,,,,,
145,,iti,,html-keyboard-response,145,291643,0.0-1.0-196.0,0,0,76870,,,,,,27.0,,1.0,,,,,,,,,,,,,159.5,1.0,,,,,,,,,
146,,rl_choice,,html-keyboard-response,146,292047,0.0-1.0-198.0,0,0,76870,,401.0,,,68.0,28.0,28.0,1.0,easy,1500.0,1500.0,1.0,80.0,20.0,80.0,0.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,159.901,0.401,0.0,1.0,80.0,20.0,80.0,0.0,D,C,
147,,rl_choice_confirmation,,html-keyboard-response,147,293149,0.0-1.0-199.0-0.0,0,0,76870,,,,,,28.0,,1.0,,,,,,,,,,,,,161.0,1.099,,,,,,,,,
148,,isi,,html-keyboard-response,148,294651,0.0-1.0-201.0,0,0,76870,,,,,,28.0,,1.0,,,,,,,,,,,,,162.5,1.5,,,,,,,,,
149,,feedback,,html-keyboard-response,149,295653,0.0-1.0-202.0-0.0,0,0,76870,,,,,,28.0,,1.0,,,,,,,,,,,,,163.5,1.0,,,,,,,,,
150,,iti,,html-keyboard-response,150,297155,0.0-1.0-203.0,0,0,76870,,,,,,28.0,,1.0,,,,,,,,,,,,,165.0,1.5,,,,,,,,,
151,,rl_choice,,html-keyboard-response,151,297568,0.0-1.0-205.0,0,0,76870,,411.0,,,75.0,29.0,29.0,1.0,easy,2000.0,2000.0,0.0,20.0,80.0,20.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,165.411,0.411,0.0,0.0,80.0,20.0,80.0,20.0,D,C,
152,,rl_choice_confirmation,,html-keyboard-response,152,298660,0.0-1.0-206.0-0.0,0,0,76870,,,,,,29.0,,1.0,,,,,,,,,,,,,166.5,1.089,,,,,,,,,
153,,isi,,html-keyboard-response,153,300662,0.0-1.0-208.0,0,0,76870,,,,,,29.0,,1.0,,,,,,,,,,,,,168.5,2.0,,,,,,,,,
154,,feedback,,html-keyboard-response,154,301665,0.0-1.0-209.0-0.0,0,0,76870,,,,,,29.0,,1.0,,,,,,,,,,,,,169.5,1.0,,,,,,,,,
155,,iti,,html-keyboard-response,155,303667,0.0-1.0-210.0,0,0,76870,,,,,,29.0,,1.0,,,,,,,,,,,,,171.5,2.0,,,,,,,,,
156,,rl_choice,,html-keyboard-response,156,304110,0.0-1.0-212.0,0,0,76870,,441.0,,,68.0,30.0,30.0,1.0,hard,1500.0,1500.0,1.0,60.0,40.0,60.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,171.941,0.441,0.0,1.0,60.0,40.0,60.0,60.0,B,A,
157,,rl_choice_confirmation,,html-keyboard-response,157,305172,0.0-1.0-213.0-0.0,0,0,76870,,,,,,30.0,,1.0,,,,,,,,,,,,,173.0,1.059,,,,,,,,,
158,,isi,,html-keyboard-response,158,306675,0.0-1.0-215.0,0,0,76870,,,,,,30.0,,1.0,,,,,,,,,,,,,174.5,1.5,,,,,,,,,
159,,feedback,,html-keyboard-response,159,307678,0.0-1.0-216.0-0.0,0,0,76870,,,,,,30.0,,1.0,,,,,,,,,,,,,175.5,1.0,,,,,,,,,
160,,iti,,html-keyboard-response,160,309208,0.0-1.0-217.0,0,0,76870,,,,,,30.0,,1.0,,,,,,,,,,,,,177.0,1.5,,,,,,,,,
161,,rl_choice,,html-keyboard-response,161,309671,0.0-1.0-219.0,0,0,76870,,461.0,,,75.0,31.0,31.0,1.0,easy,3000.0,1000.0,0.0,20.0,80.0,40.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,177.461,0.461,0.0,0.0,80.0,20.0,80.0,40.0,D,C,
162,,rl_choice_confirmation,,html-keyboard-response,162,310715,0.0-1.0-220.0-0.0,0,0,76870,,,,,,31.0,,1.0,,,,,,,,,,,,,178.5,1.039,,,,,,,,,
163,,isi,,html-keyboard-response,163,311717,0.0-1.0-222.0,0,0,76870,,,,,,31.0,,1.0,,,,,,,,,,,,,179.5,1.0,,,,,,,,,
164,,feedback,,html-keyboard-response,164,312720,0.0-1.0-223.0-0.0,0,0,76870,,,,,,31.0,,1.0,,,,,,,,,,,,,180.5,1.0,,,,,,,,,
165,,iti,,html-keyboard-response,165,315722,0.0-1.0-224.0,0,0,76870,,,,,,31.0,,1.0,,,,,,,,,,,,,183.5,3.0,,,,,,,,,
166,,rl_choice,,html-keyboard-response,166,316126,0.0-1.0-226.0,0,0,76870,,402.0,,,68.0,32.0,32.0,1.0,easy,1000.0,1000.0,1.0,80.0,20.0,80.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,183.902,0.402,0.0,1.0,80.0,20.0,80.0,20.0,D,C,
167,,rl_choice_confirmation,,html-keyboard-response,167,317227,0.0-1.0-227.0-0.0,0,0,76870,,,,,,32.0,,1.0,,,,,,,,,,,,,185.0,1.098,,,,,,,,,
168,,isi,,html-keyboard-response,168,318230,0.0-1.0-229.0,0,0,76870,,,,,,32.0,,1.0,,,,,,,,,,,,,186.0,1.0,,,,,,,,,
169,,feedback,,html-keyboard-response,169,319232,0.0-1.0-230.0-0.0,0,0,76870,,,,,,32.0,,1.0,,,,,,,,,,,,,187.0,1.0,,,,,,,,,
170,,iti,,html-keyboard-response,170,320237,0.0-1.0-231.0,0,0,76870,,,,,,32.0,,1.0,,,,,,,,,,,,,188.0,1.0,,,,,,,,,
171,,rl_choice,,html-keyboard-response,171,320683,0.0-1.0-233.0,0,0,76870,,444.0,,,75.0,33.0,33.0,1.0,easy,1000.0,1000.0,0.0,20.0,80.0,40.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,188.444,0.444,0.0,0.0,80.0,20.0,60.0,40.0,D,C,
172,,rl_choice_confirmation,,html-keyboard-response,172,321742,0.0-1.0-234.0-0.0,0,0,76870,,,,,,33.0,,1.0,,,,,,,,,,,,,189.5,1.056,,,,,,,,,
173,,isi,,html-keyboard-response,173,322745,0.0-1.0-236.0,0,0,76870,,,,,,33.0,,1.0,,,,,,,,,,,,,190.5,1.0,,,,,,,,,
174,,feedback,,html-keyboard-response,174,323748,0.0-1.0-237.0-0.0,0,0,76870,,,,,,33.0,,1.0,,,,,,,,,,,,,191.5,1.0,,,,,,,,,
175,,iti,,html-keyboard-response,175,324751,0.0-1.0-238.0,0,0,76870,,,,,,33.0,,1.0,,,,,,,,,,,,,192.5,1.0,,,,,,,,,
176,,rl_choice,,html-keyboard-response,176,325284,0.0-1.0-240.0,0,0,76870,,531.0,,,75.0,34.0,34.0,1.0,hard,1500.0,1000.0,0.0,40.0,60.0,40.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,193.031,0.531,0.0,0.0,60.0,40.0,40.0,40.0,B,A,
177,,rl_choice_confirmation,,html-keyboard-response,177,326256,0.0-1.0-241.0-0.0,0,0,76870,,,,,,34.0,,1.0,,,,,,,,,,,,,194.0,0.969,,,,,,,,,
178,,isi,,html-keyboard-response,178,327259,0.0-1.0-243.0,0,0,76870,,,,,,34.0,,1.0,,,,,,,,,,,,,195.0,1.0,,,,,,,,,
179,,feedback,,html-keyboard-response,179,328262,0.0-1.0-244.0-0.0,0,0,76870,,,,,,34.0,,1.0,,,,,,,,,,,,,196.0,1.0,,,,,,,,,
180,,iti,,html-keyboard-response,180,329766,0.0-1.0-245.0,0,0,76870,,,,,,34.0,,1.0,,,,,,,,,,,,,197.5,1.5,,,,,,,,,
181,,rl_choice,,html-keyboard-response,181,330153,0.0-1.0-247.0,0,0,76870,,386.0,,,68.0,35.0,35.0,1.0,hard,1000.0,3000.0,0.0,40.0,60.0,40.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,197.886,0.386,0.0,1.0,40.0,60.0,40.0,40.0,A,B,
182,,rl_choice_confirmation,,html-keyboard-response,182,331271,0.0-1.0-248.0-0.0,0,0,76870,,,,,,35.0,,1.0,,,,,,,,,,,,,199.0,1.114,,,,,,,,,
183,,isi,,html-keyboard-response,183,334272,0.0-1.0-250.0,0,0,76870,,,,,,35.0,,1.0,,,,,,,,,,,,,202.0,3.0,,,,,,,,,
184,,feedback,,html-keyboard-response,184,335277,0.0-1.0-251.0-0.0,0,0,76870,,,,,,35.0,,1.0,,,,,,,,,,,,,203.0,1.0,,,,,,,,,
185,,iti,,html-keyboard-response,185,336280,0.0-1.0-252.0,0,0,76870,,,,,,35.0,,1.0,,,,,,,,,,,,,204.0,1.0,,,,,,,,,
186,,rl_choice,,html-keyboard-response,186,336888,0.0-1.0-254.0,0,0,76870,,605.0,,,75.0,36.0,36.0,1.0,easy,1000.0,3500.0,0.0,20.0,80.0,0.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,204.605,0.605,0.0,0.0,80.0,20.0,80.0,0.0,D,C,
187,,rl_choice_confirmation,,html-keyboard-response,187,337786,0.0-1.0-255.0-0.0,0,0,76870,,,,,,36.0,,1.0,,,,,,,,,,,,,205.5,0.895,,,,,,,,,
188,,isi,,html-keyboard-response,188,341290,0.0-1.0-257.0,0,0,76870,,,,,,36.0,,1.0,,,,,,,,,,,,,209.0,3.5,,,,,,,,,
189,,feedback,,html-keyboard-response,189,342293,0.0-1.0-258.0-0.0,0,0,76870,,,,,,36.0,,1.0,,,,,,,,,,,,,210.0,1.0,,,,,,,,,
190,,iti,,html-keyboard-response,190,343296,0.0-1.0-259.0,0,0,76870,,,,,,36.0,,1.0,,,,,,,,,,,,,211.0,1.0,,,,,,,,,
191,,rl_choice,,html-keyboard-response,191,343913,0.0-1.0-261.0,0,0,76870,,616.0,,,75.0,37.0,37.0,1.0,hard,2000.0,1500.0,1.0,60.0,40.0,40.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,211.616,0.616,0.0,0.0,40.0,60.0,20.0,40.0,A,B,
192,,rl_choice_confirmation,,html-keyboard-response,192,344801,0.0-1.0-262.0-0.0,0,0,76870,,,,,,37.0,,1.0,,,,,,,,,,,,,212.5,0.884,,,,,,,,,
193,,isi,,html-keyboard-response,193,346303,0.0-1.0-264.0,0,0,76870,,,,,,37.0,,1.0,,,,,,,,,,,,,214.0,1.5,,,,,,,,,
194,,feedback,,html-keyboard-response,194,347306,0.0-1.0-265.0-0.0,0,0,76870,,,,,,37.0,,1.0,,,,,,,,,,,,,215.0,1.0,,,,,,,,,
195,,iti,,html-keyboard-response,195,349310,0.0-1.0-266.0,0,0,76870,,,,,,37.0,,1.0,,,,,,,,,,,,,217.0,2.0,,,,,,,,,
196,,rl_choice,,html-keyboard-response,196,349795,0.0-1.0-268.0,0,0,76870,,483.0,,,75.0,38.0,38.0,1.0,hard,3000.0,1000.0,1.0,60.0,40.0,40.0,40.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,217.483,0.483,0.0,0.0,40.0,60.0,40.0,40.0,A,B,
197,,rl_choice_confirmation,,html-keyboard-response,197,350815,0.0-1.0-269.0-0.0,0,0,76870,,,,,,38.0,,1.0,,,,,,,,,,,,,218.5,1.017,,,,,,,,,
198,,isi,,html-keyboard-response,198,351818,0.0-1.0-271.0,0,0,76870,,,,,,38.0,,1.0,,,,,,,,,,,,,219.5,1.0,,,,,,,,,
199,,feedback,,html-keyboard-response,199,352821,0.0-1.0-272.0-0.0,0,0,76870,,,,,,38.0,,1.0,,,,,,,,,,,,,220.5,1.0,,,,,,,,,
200,,iti,,html-keyboard-response,200,355824,0.0-1.0-273.0,0,0,76870,,,,,,38.0,,1.0,,,,,,,,,,,,,223.5,3.0,,,,,,,,,
201,,rl_choice,,html-keyboard-response,201,356230,0.0-1.0-275.0,0,0,76870,,404.0,,,75.0,39.0,39.0,1.0,easy,3000.0,3000.0,1.0,80.0,20.0,100.0,0.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,223.904,0.404,0.0,0.0,20.0,80.0,0.0,100.0,C,D,
202,,rl_choice_confirmation,,html-keyboard-response,202,357329,0.0-1.0-276.0-0.0,0,0,76870,,,,,,39.0,,1.0,,,,,,,,,,,,,225.0,1.096,,,,,,,,,
203,,isi,,html-keyboard-response,203,360331,0.0-1.0-278.0,0,0,76870,,,,,,39.0,,1.0,,,,,,,,,,,,,228.0,3.0,,,,,,,,,
204,,feedback,,html-keyboard-response,204,361333,0.0-1.0-279.0-0.0,0,0,76870,,,,,,39.0,,1.0,,,,,,,,,,,,,229.0,1.0,,,,,,,,,
205,,iti,,html-keyboard-response,205,364335,0.0-1.0-280.0,0,0,76870,,,,,,39.0,,1.0,,,,,,,,,,,,,232.0,3.0,,,,,,,,,
206,,block_over,,html-keyboard-response,206,367634,0.0-1.0-281.0-0.0,0,0,76870,,3295.0,,,68.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,
207,,start_run,,html-keyboard-response,207,369288,0.0-1.0-281.0-1.0,0,0,76870,,1654.0,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,rl_choice,,html-keyboard-response,208,370061,0.0-1.0-282.0,0,0,76870,,771.0,,,68.0,40.0,40.0,2.0,hard,2000.0,1000.0,1.0,60.0,40.0,80.0,40.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,0.771,0.771,0.0,1.0,60.0,40.0,80.0,40.0,B,A,
209,,rl_choice_confirmation,,html-keyboard-response,209,370794,0.0-1.0-283.0-0.0,0,0,76870,,,,,,40.0,,2.0,,,,,,,,,,,,,1.5,0.729,,,,,,,,,
210,,isi,,html-keyboard-response,210,371797,0.0-1.0-285.0,0,0,76870,,,,,,40.0,,2.0,,,,,,,,,,,,,2.5,1.0,,,,,,,,,
211,,feedback,,html-keyboard-response,211,372799,0.0-1.0-286.0-0.0,0,0,76870,,,,,,40.0,,2.0,,,,,,,,,,,,,3.5,1.0,,,,,,,,,
212,,iti,,html-keyboard-response,212,374802,0.0-1.0-287.0,0,0,76870,,,,,,40.0,,2.0,,,,,,,,,,,,,5.5,2.0,,,,,,,,,
213,,rl_choice,,html-keyboard-response,213,375170,0.0-1.0-289.0,0,0,76870,,366.0,,,75.0,41.0,41.0,2.0,easy,1000.0,2000.0,0.0,20.0,80.0,20.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,5.866,0.366,0.0,0.0,80.0,20.0,80.0,20.0,D,C,
214,,rl_choice_confirmation,,html-keyboard-response,214,376308,0.0-1.0-290.0-0.0,0,0,76870,,,,,,41.0,,2.0,,,,,,,,,,,,,7.0,1.134,,,,,,,,,
215,,isi,,html-keyboard-response,215,378309,0.0-1.0-292.0,0,0,76870,,,,,,41.0,,2.0,,,,,,,,,,,,,9.0,2.0,,,,,,,,,
216,,feedback,,html-keyboard-response,216,379311,0.0-1.0-293.0-0.0,0,0,76870,,,,,,41.0,,2.0,,,,,,,,,,,,,10.0,1.0,,,,,,,,,
217,,iti,,html-keyboard-response,217,380314,0.0-1.0-294.0,0,0,76870,,,,,,41.0,,2.0,,,,,,,,,,,,,11.0,1.0,,,,,,,,,
218,,rl_choice,,html-keyboard-response,218,380742,0.0-1.0-296.0,0,0,76870,,426.0,,,68.0,42.0,42.0,2.0,easy,3500.0,2000.0,1.0,80.0,20.0,100.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,11.426,0.426,0.0,1.0,80.0,20.0,100.0,20.0,D,C,
219,,rl_choice_confirmation,,html-keyboard-response,219,381818,0.0-1.0-297.0-0.0,0,0,76870,,,,,,42.0,,2.0,,,,,,,,,,,,,12.5,1.074,,,,,,,,,
220,,isi,,html-keyboard-response,220,383821,0.0-1.0-299.0,0,0,76870,,,,,,42.0,,2.0,,,,,,,,,,,,,14.5,2.0,,,,,,,,,
221,,feedback,,html-keyboard-response,221,384823,0.0-1.0-300.0-0.0,0,0,76870,,,,,,42.0,,2.0,,,,,,,,,,,,,15.5,1.0,,,,,,,,,
222,,iti,,html-keyboard-response,222,388325,0.0-1.0-301.0,0,0,76870,,,,,,42.0,,2.0,,,,,,,,,,,,,19.0,3.5,,,,,,,,,
223,,rl_choice,,html-keyboard-response,223,388778,0.0-1.0-303.0,0,0,76870,,451.0,,,75.0,43.0,43.0,2.0,easy,2000.0,1000.0,0.0,20.0,80.0,20.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,19.451,0.451,0.0,0.0,80.0,20.0,80.0,20.0,D,C,
224,,rl_choice_confirmation,,html-keyboard-response,224,389830,0.0-1.0-304.0-0.0,0,0,76870,,,,,,43.0,,2.0,,,,,,,,,,,,,20.5,1.049,,,,,,,,,
225,,isi,,html-keyboard-response,225,390833,0.0-1.0-306.0,0,0,76870,,,,,,43.0,,2.0,,,,,,,,,,,,,21.5,1.0,,,,,,,,,
226,,feedback,,html-keyboard-response,226,391835,0.0-1.0-307.0-0.0,0,0,76870,,,,,,43.0,,2.0,,,,,,,,,,,,,22.5,1.0,,,,,,,,,
227,,iti,,html-keyboard-response,227,393838,0.0-1.0-308.0,0,0,76870,,,,,,43.0,,2.0,,,,,,,,,,,,,24.5,2.0,,,,,,,,,
228,,rl_choice,,html-keyboard-response,228,394230,0.0-1.0-310.0,0,0,76870,,390.0,,,68.0,44.0,44.0,2.0,easy,2000.0,1000.0,0.0,20.0,80.0,40.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,24.89,0.39,0.0,1.0,20.0,80.0,40.0,80.0,C,D,
229,,rl_choice_confirmation,,html-keyboard-response,229,395343,0.0-1.0-311.0-0.0,0,0,76870,,,,,,44.0,,2.0,,,,,,,,,,,,,26.0,1.11,,,,,,,,,
230,,isi,,html-keyboard-response,230,396345,0.0-1.0-313.0,0,0,76870,,,,,,44.0,,2.0,,,,,,,,,,,,,27.0,1.0,,,,,,,,,
231,,feedback,,html-keyboard-response,231,397347,0.0-1.0-314.0-0.0,0,0,76870,,,,,,44.0,,2.0,,,,,,,,,,,,,28.0,1.0,,,,,,,,,
232,,iti,,html-keyboard-response,232,399349,0.0-1.0-315.0,0,0,76870,,,,,,44.0,,2.0,,,,,,,,,,,,,30.0,2.0,,,,,,,,,
233,,rl_choice,,html-keyboard-response,233,399782,0.0-1.0-317.0,0,0,76870,,430.0,,,75.0,45.0,45.0,2.0,easy,1000.0,1000.0,1.0,80.0,20.0,100.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,30.43,0.43,0.0,0.0,20.0,80.0,20.0,100.0,C,D,
234,,rl_choice_confirmation,,html-keyboard-response,234,400855,0.0-1.0-318.0-0.0,0,0,76870,,,,,,45.0,,2.0,,,,,,,,,,,,,31.5,1.07,,,,,,,,,
235,,isi,,html-keyboard-response,235,401858,0.0-1.0-320.0,0,0,76870,,,,,,45.0,,2.0,,,,,,,,,,,,,32.5,1.0,,,,,,,,,
236,,feedback,,html-keyboard-response,236,402861,0.0-1.0-321.0-0.0,0,0,76870,,,,,,45.0,,2.0,,,,,,,,,,,,,33.5,1.0,,,,,,,,,
237,,iti,,html-keyboard-response,237,403863,0.0-1.0-322.0,0,0,76870,,,,,,45.0,,2.0,,,,,,,,,,,,,34.5,1.0,,,,,,,,,
238,,rl_choice,,html-keyboard-response,238,405224,0.0-1.0-324.0,0,0,76870,,1360.0,,,68.0,46.0,46.0,2.0,easy,1000.0,1500.0,0.0,20.0,80.0,40.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,35.86,1.36,0.0,1.0,20.0,80.0,40.0,80.0,C,D,
239,,rl_choice_confirmation,,html-keyboard-response,239,405368,0.0-1.0-325.0-0.0,0,0,76870,,,,,,46.0,,2.0,,,,,,,,,,,,,36.0,0.14,,,,,,,,,
240,,isi,,html-keyboard-response,240,406870,0.0-1.0-327.0,0,0,76870,,,,,,46.0,,2.0,,,,,,,,,,,,,37.5,1.5,,,,,,,,,
241,,feedback,,html-keyboard-response,241,407874,0.0-1.0-328.0-0.0,0,0,76870,,,,,,46.0,,2.0,,,,,,,,,,,,,38.5,1.0,,,,,,,,,
242,,iti,,html-keyboard-response,242,408876,0.0-1.0-329.0,0,0,76870,,,,,,46.0,,2.0,,,,,,,,,,,,,39.5,1.0,,,,,,,,,
243,,rl_choice,,html-keyboard-response,243,409361,0.0-1.0-331.0,0,0,76870,,483.0,,,68.0,47.0,47.0,2.0,easy,1000.0,3000.0,0.0,20.0,80.0,0.0,100.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,39.983,0.483,0.0,1.0,20.0,80.0,0.0,100.0,C,D,
244,,rl_choice_confirmation,,html-keyboard-response,244,410380,0.0-1.0-332.0-0.0,0,0,76870,,,,,,47.0,,2.0,,,,,,,,,,,,,41.0,1.017,,,,,,,,,
245,,isi,,html-keyboard-response,245,413383,0.0-1.0-334.0,0,0,76870,,,,,,47.0,,2.0,,,,,,,,,,,,,44.0,3.0,,,,,,,,,
