,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,block,condition,iti,isi,high_group_on_left,left_group_value,right_group_value,left_item_value,right_item_value,left_img,right_img,left_img_path,right_img_path,onset,duration,no_response,left_chosen,chosen_group_value,unchosen_group_value,chosen_item_value,unchosen_item_value,chosen_img,unchosen_img,total_bonus_tally
256,,isi,,html-keyboard-response,256,341395,0.0-1.0-355.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,59.0,1.0,,,,,,,,,
257,,feedback,,html-keyboard-response,257,342399,0.0-1.0-356.0-0.0,0,0,59346,,,,,,50.0,,,,,,,,,,,,,,,60.0,1.0,,,,,,,,,
258,,iti,,html-keyboard-response,258,343402,0.0-1.0-357.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,61.0,1.0,,,,,,,,,
259,,rl_choice,,html-keyboard-response,259,343844,0.0-1.0-359.0,0,0,59346,,439.0,,,75.0,51.0,51.0,2.0,easy,3000.0,1500.0,0.0,20.0,80.0,20.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,61.439,0.439,0.0,0.0,80.0,20.0,80.0,20.0,D,C,
260,,rl_choice_confirmation,,html-keyboard-response,260,344909,0.0-1.0-360.0-0.0,0,0,59346,,,,,,51.0,,,,,,,,,,,,,,,62.5,1.061,,,,,,,,,
261,,isi,,html-keyboard-response,261,346412,0.0-1.0-362.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,64.0,1.5,,,,,,,,,
262,,feedback,,html-keyboard-response,262,347416,0.0-1.0-363.0-0.0,0,0,59346,,,,,,51.0,,,,,,,,,,,,,,,65.0,1.0,,,,,,,,,
263,,iti,,html-keyboard-response,263,350418,0.0-1.0-364.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,68.0,3.0,,,,,,,,,
264,,rl_choice,,html-keyboard-response,264,350786,0.0-1.0-366.0,0,0,59346,,366.0,,,68.0,52.0,52.0,2.0,hard,1000.0,1000.0,0.0,40.0,60.0,40.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,68.366,0.366,0.0,1.0,40.0,60.0,40.0,40.0,A,B,
265,,rl_choice_confirmation,,html-keyboard-response,265,351924,0.0-1.0-367.0-0.0,0,0,59346,,,,,,52.0,,,,,,,,,,,,,,,69.5,1.134,,,,,,,,,
266,,isi,,html-keyboard-response,266,352928,0.0-1.0-369.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,70.5,1.0,,,,,,,,,
267,,feedback,,html-keyboard-response,267,353933,0.0-1.0-370.0-0.0,0,0,59346,,,,,,52.0,,,,,,,,,,,,,,,71.5,1.0,,,,,,,,,
268,,iti,,html-keyboard-response,268,354935,0.0-1.0-371.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,72.5,1.0,,,,,,,,,
269,,rl_choice,,html-keyboard-response,269,355417,0.0-1.0-373.0,0,0,59346,,479.0,,,68.0,53.0,53.0,2.0,hard,3000.0,1500.0,0.0,40.0,60.0,40.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,72.979,0.479,0.0,1.0,40.0,60.0,40.0,40.0,A,B,
270,,rl_choice_confirmation,,html-keyboard-response,270,356443,0.0-1.0-374.0-0.0,0,0,59346,,,,,,53.0,,,,,,,,,,,,,,,74.0,1.021,,,,,,,,,
271,,isi,,html-keyboard-response,271,357945,0.0-1.0-376.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,75.5,1.5,,,,,,,,,
272,,feedback,,html-keyboard-response,272,358949,0.0-1.0-377.0-0.0,0,0,59346,,,,,,53.0,,,,,,,,,,,,,,,76.5,1.0,,,,,,,,,
273,,iti,,html-keyboard-response,273,361951,0.0-1.0-378.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,79.5,3.0,,,,,,,,,
274,,rl_choice,,html-keyboard-response,274,362136,0.0-1.0-380.0,0,0,59346,,182.0,,,75.0,54.0,54.0,2.0,hard,1500.0,1500.0,0.0,40.0,60.0,20.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,79.682,0.182,0.0,0.0,60.0,40.0,80.0,20.0,B,A,
275,,rl_choice_confirmation,,html-keyboard-response,275,363457,0.0-1.0-381.0-0.0,0,0,59346,,,,,,54.0,,,,,,,,,,,,,,,81.0,1.318,,,,,,,,,
276,,isi,,html-keyboard-response,276,364960,0.0-1.0-383.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,82.5,1.5,,,,,,,,,
277,,feedback,,html-keyboard-response,277,365964,0.0-1.0-384.0-0.0,0,0,59346,,,,,,54.0,,,,,,,,,,,,,,,83.5,1.0,,,,,,,,,
278,,iti,,html-keyboard-response,278,367466,0.0-1.0-385.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,85.0,1.5,,,,,,,,,
279,,rl_choice,,html-keyboard-response,279,368401,0.0-1.0-387.0,0,0,59346,,932.0,,,68.0,55.0,55.0,2.0,easy,1500.0,1500.0,1.0,80.0,20.0,80.0,0.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,85.932,0.932,0.0,1.0,80.0,20.0,80.0,0.0,D,C,
280,,rl_choice_confirmation,,html-keyboard-response,280,368974,0.0-1.0-388.0-0.0,0,0,59346,,,,,,55.0,,,,,,,,,,,,,,,86.5,0.568,,,,,,,,,
281,,isi,,html-keyboard-response,281,370477,0.0-1.0-390.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,88.0,1.5,,,,,,,,,
282,,feedback,,html-keyboard-response,282,371480,0.0-1.0-391.0-0.0,0,0,59346,,,,,,55.0,,,,,,,,,,,,,,,89.0,1.0,,,,,,,,,
283,,iti,,html-keyboard-response,283,372984,0.0-1.0-392.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,90.5,1.5,,,,,,,,,
284,,rl_choice,,html-keyboard-response,284,373549,0.0-1.0-394.0,0,0,59346,,562.0,,,68.0,56.0,56.0,2.0,hard,1500.0,2000.0,1.0,60.0,40.0,60.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,91.062,0.562,0.0,1.0,60.0,40.0,60.0,60.0,B,A,
285,,rl_choice_confirmation,,html-keyboard-response,285,374491,0.0-1.0-395.0-0.0,0,0,59346,,,,,,56.0,,,,,,,,,,,,,,,92.0,0.938,,,,,,,,,
286,,isi,,html-keyboard-response,286,376494,0.0-1.0-397.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,94.0,2.0,,,,,,,,,
287,,feedback,,html-keyboard-response,287,377497,0.0-1.0-398.0-0.0,0,0,59346,,,,,,56.0,,,,,,,,,,,,,,,95.0,1.0,,,,,,,,,
288,,iti,,html-keyboard-response,288,378999,0.0-1.0-399.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,96.5,1.5,,,,,,,,,
289,,rl_choice,,html-keyboard-response,289,379454,0.0-1.0-401.0,0,0,59346,,452.0,,,75.0,57.0,57.0,2.0,hard,1500.0,2000.0,1.0,60.0,40.0,60.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,96.952,0.452,0.0,0.0,40.0,60.0,60.0,60.0,A,B,
290,,rl_choice_confirmation,,html-keyboard-response,290,380508,0.0-1.0-402.0-0.0,0,0,59346,,,,,,57.0,,,,,,,,,,,,,,,98.0,1.048,,,,,,,,,
291,,isi,,html-keyboard-response,291,382510,0.0-1.0-404.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,100.0,2.0,,,,,,,,,
292,,feedback,,html-keyboard-response,292,383513,0.0-1.0-405.0-0.0,0,0,59346,,,,,,57.0,,,,,,,,,,,,,,,101.0,1.0,,,,,,,,,
293,,iti,,html-keyboard-response,293,385016,0.0-1.0-406.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,102.5,1.5,,,,,,,,,
294,,rl_choice,,html-keyboard-response,294,385328,0.0-1.0-408.0,0,0,59346,,310.0,,,75.0,58.0,58.0,2.0,easy,1000.0,2000.0,0.0,20.0,80.0,0.0,60.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,102.81,0.31,0.0,0.0,80.0,20.0,60.0,0.0,D,C,
295,,rl_choice_confirmation,,html-keyboard-response,295,386522,0.0-1.0-409.0-0.0,0,0,59346,,,,,,58.0,,,,,,,,,,,,,,,104.0,1.19,,,,,,,,,
296,,isi,,html-keyboard-response,296,388526,0.0-1.0-411.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,106.0,2.0,,,,,,,,,
297,,feedback,,html-keyboard-response,297,389531,0.0-1.0-412.0-0.0,0,0,59346,,,,,,58.0,,,,,,,,,,,,,,,107.0,1.0,,,,,,,,,
298,,iti,,html-keyboard-response,298,390534,0.0-1.0-413.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,108.0,1.0,,,,,,,,,
299,,rl_choice,,html-keyboard-response,299,391275,0.0-1.0-415.0,0,0,59346,,738.0,,,75.0,59.0,59.0,2.0,easy,1000.0,1000.0,1.0,80.0,20.0,80.0,0.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,108.738,0.738,0.0,0.0,20.0,80.0,0.0,80.0,C,D,
300,,rl_choice_confirmation,,html-keyboard-response,300,392041,0.0-1.0-416.0-0.0,0,0,59346,,,,,,59.0,,,,,,,,,,,,,,,109.5,0.762,,,,,,,,,
301,,isi,,html-keyboard-response,301,393044,0.0-1.0-418.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,110.5,1.0,,,,,,,,,
302,,feedback,,html-keyboard-response,302,394047,0.0-1.0-419.0-0.0,0,0,59346,,,,,,59.0,,,,,,,,,,,,,,,111.5,1.0,,,,,,,,,
303,,iti,,html-keyboard-response,303,395049,0.0-1.0-420.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,112.5,1.0,,,,,,,,,
304,,rl_choice,,html-keyboard-response,304,395653,0.0-1.0-422.0,0,0,59346,,601.0,,,68.0,60.0,60.0,2.0,easy,3000.0,1500.0,1.0,80.0,20.0,80.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,113.101,0.601,0.0,1.0,80.0,20.0,80.0,20.0,D,C,
305,,rl_choice_confirmation,,html-keyboard-response,305,396557,0.0-1.0-423.0-0.0,0,0,59346,,,,,,60.0,,,,,,,,,,,,,,,114.0,0.899,,,,,,,,,
306,,isi,,html-keyboard-response,306,398061,0.0-1.0-425.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,115.5,1.5,,,,,,,,,
307,,feedback,,html-keyboard-response,307,399064,0.0-1.0-426.0-0.0,0,0,59346,,,,,,60.0,,,,,,,,,,,,,,,116.5,1.0,,,,,,,,,
308,,iti,,html-keyboard-response,308,402067,0.0-1.0-427.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,119.5,3.0,,,,,,,,,
309,,rl_choice,,html-keyboard-response,309,402612,0.0-1.0-429.0,0,0,59346,,541.0,,,68.0,61.0,61.0,2.0,hard,2000.0,1500.0,1.0,60.0,40.0,60.0,40.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,120.041,0.541,0.0,1.0,60.0,40.0,60.0,40.0,B,A,
310,,rl_choice_confirmation,,html-keyboard-response,310,403578,0.0-1.0-430.0-0.0,0,0,59346,,,,,,61.0,,,,,,,,,,,,,,,121.0,0.959,,,,,,,,,
311,,isi,,html-keyboard-response,311,405080,0.0-1.0-432.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,122.5,1.5,,,,,,,,,
312,,feedback,,html-keyboard-response,312,406083,0.0-1.0-433.0-0.0,0,0,59346,,,,,,61.0,,,,,,,,,,,,,,,123.5,1.0,,,,,,,,,
313,,iti,,html-keyboard-response,313,408087,0.0-1.0-434.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,125.5,2.0,,,,,,,,,
314,,rl_choice,,html-keyboard-response,314,408691,0.0-1.0-436.0,0,0,59346,,601.0,,,68.0,62.0,62.0,2.0,easy,1500.0,3000.0,1.0,80.0,20.0,60.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,126.101,0.601,0.0,1.0,80.0,20.0,60.0,40.0,D,C,
315,,rl_choice_confirmation,,html-keyboard-response,315,409598,0.0-1.0-437.0-0.0,0,0,59346,,,,,,62.0,,,,,,,,,,,,,,,127.0,0.899,,,,,,,,,
316,,isi,,html-keyboard-response,316,412601,0.0-1.0-439.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,130.0,3.0,,,,,,,,,
317,,feedback,,html-keyboard-response,317,413604,0.0-1.0-440.0-0.0,0,0,59346,,,,,,62.0,,,,,,,,,,,,,,,131.0,1.0,,,,,,,,,
318,,iti,,html-keyboard-response,318,415108,0.0-1.0-441.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,132.5,1.5,,,,,,,,,
319,,rl_choice,,html-keyboard-response,319,415722,0.0-1.0-443.0,0,0,59346,,612.0,,,75.0,63.0,63.0,2.0,hard,3000.0,3000.0,0.0,40.0,60.0,60.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,133.112,0.612,0.0,0.0,60.0,40.0,80.0,60.0,B,A,
320,,rl_choice_confirmation,,html-keyboard-response,320,416615,0.0-1.0-444.0-0.0,0,0,59346,,,,,,63.0,,,,,,,,,,,,,,,134.0,0.888,,,,,,,,,
321,,isi,,html-keyboard-response,321,419618,0.0-1.0-446.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,137.0,3.0,,,,,,,,,
322,,feedback,,html-keyboard-response,322,420623,0.0-1.0-447.0-0.0,0,0,59346,,,,,,63.0,,,,,,,,,,,,,,,138.0,1.0,,,,,,,,,
323,,iti,,html-keyboard-response,323,423626,0.0-1.0-448.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,141.0,3.0,,,,,,,,,
324,,rl_choice,,html-keyboard-response,324,424137,0.0-1.0-450.0,0,0,59346,,508.0,,,68.0,64.0,64.0,2.0,easy,2000.0,3500.0,1.0,80.0,20.0,60.0,0.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,141.508,0.508,0.0,1.0,80.0,20.0,60.0,0.0,D,C,
325,,rl_choice_confirmation,,html-keyboard-response,325,425134,0.0-1.0-451.0-0.0,0,0,59346,,,,,,64.0,,,,,,,,,,,,,,,142.5,0.992,,,,,,,,,
326,,isi,,html-keyboard-response,326,428637,0.0-1.0-453.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,146.0,3.5,,,,,,,,,
327,,feedback,,html-keyboard-response,327,429641,0.0-1.0-454.0-0.0,0,0,59346,,,,,,64.0,,,,,,,,,,,,,,,147.0,1.0,,,,,,,,,
328,,iti,,html-keyboard-response,328,431648,0.0-1.0-455.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,149.0,2.0,,,,,,,,,
329,,rl_choice,,html-keyboard-response,329,432143,0.0-1.0-457.0,0,0,59346,,490.0,,,68.0,65.0,65.0,2.0,hard,1000.0,3000.0,0.0,40.0,60.0,40.0,40.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,149.49,0.49,0.0,1.0,40.0,60.0,40.0,40.0,A,B,
330,,rl_choice_confirmation,,html-keyboard-response,330,433161,0.0-1.0-458.0-0.0,0,0,59346,,,,,,65.0,,,,,,,,,,,,,,,150.5,1.01,,,,,,,,,
331,,isi,,html-keyboard-response,331,436163,0.0-1.0-460.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,153.5,3.0,,,,,,,,,
332,,feedback,,html-keyboard-response,332,437166,0.0-1.0-461.0-0.0,0,0,59346,,,,,,65.0,,,,,,,,,,,,,,,154.5,1.0,,,,,,,,,
333,,iti,,html-keyboard-response,333,438171,0.0-1.0-462.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,155.5,1.0,,,,,,,,,
334,,rl_choice,,html-keyboard-response,334,438224,0.0-1.0-464.0,0,0,59346,,47.0,,,68.0,66.0,66.0,2.0,hard,1000.0,1000.0,1.0,60.0,40.0,80.0,60.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,155.547,0.047,0.0,1.0,60.0,40.0,80.0,60.0,B,A,
335,,rl_choice_confirmation,,html-keyboard-response,335,439681,0.0-1.0-465.0-0.0,0,0,59346,,,,,,66.0,,,,,,,,,,,,,,,157.0,1.453,,,,,,,,,
336,,isi,,html-keyboard-response,336,440684,0.0-1.0-467.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,158.0,1.0,,,,,,,,,
337,,feedback,,html-keyboard-response,337,441693,0.0-1.0-468.0-0.0,0,0,59346,,,,,,66.0,,,,,,,,,,,,,,,159.0,1.0,,,,,,,,,
338,,iti,,html-keyboard-response,338,442696,0.0-1.0-469.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,160.0,1.0,,,,,,,,,
339,,rl_choice,,html-keyboard-response,339,443660,0.0-1.0-471.0,0,0,59346,,962.0,,,75.0,67.0,67.0,2.0,hard,1000.0,1000.0,0.0,40.0,60.0,40.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,160.962,0.962,0.0,0.0,60.0,40.0,80.0,40.0,B,A,
340,,rl_choice_confirmation,,html-keyboard-response,340,444202,0.0-1.0-472.0-0.0,0,0,59346,,,,,,67.0,,,,,,,,,,,,,,,161.5,0.538,,,,,,,,,
341,,isi,,html-keyboard-response,341,445206,0.0-1.0-474.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,162.5,1.0,,,,,,,,,
342,,feedback,,html-keyboard-response,342,446210,0.0-1.0-475.0-0.0,0,0,59346,,,,,,67.0,,,,,,,,,,,,,,,163.5,1.0,,,,,,,,,
343,,iti,,html-keyboard-response,343,447212,0.0-1.0-476.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,164.5,1.0,,,,,,,,,
344,,rl_choice,,html-keyboard-response,344,447325,0.0-1.0-478.0,0,0,59346,,110.0,,,68.0,68.0,68.0,2.0,easy,1500.0,1500.0,1.0,80.0,20.0,100.0,40.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,164.61,0.11,0.0,1.0,80.0,20.0,100.0,40.0,D,C,
345,,rl_choice_confirmation,,html-keyboard-response,345,448719,0.0-1.0-479.0-0.0,0,0,59346,,,,,,68.0,,,,,,,,,,,,,,,166.0,1.39,,,,,,,,,
346,,isi,,html-keyboard-response,346,450221,0.0-1.0-481.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,167.5,1.5,,,,,,,,,
347,,feedback,,html-keyboard-response,347,451226,0.0-1.0-482.0-0.0,0,0,59346,,,,,,68.0,,,,,,,,,,,,,,,168.5,1.0,,,,,,,,,
348,,iti,,html-keyboard-response,348,452728,0.0-1.0-483.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,170.0,1.5,,,,,,,,,
349,,rl_choice,,html-keyboard-response,349,453262,0.0-1.0-485.0,0,0,59346,,531.0,,,75.0,69.0,69.0,2.0,hard,2000.0,1000.0,0.0,40.0,60.0,60.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,170.531,0.531,0.0,0.0,60.0,40.0,60.0,60.0,B,A,
350,,rl_choice_confirmation,,html-keyboard-response,350,454237,0.0-1.0-486.0-0.0,0,0,59346,,,,,,69.0,,,,,,,,,,,,,,,171.5,0.969,,,,,,,,,
351,,isi,,html-keyboard-response,351,455240,0.0-1.0-488.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,172.5,1.0,,,,,,,,,
352,,feedback,,html-keyboard-response,352,456245,0.0-1.0-489.0-0.0,0,0,59346,,,,,,69.0,,,,,,,,,,,,,,,173.5,1.0,,,,,,,,,
353,,iti,,html-keyboard-response,353,458248,0.0-1.0-490.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,175.5,2.0,,,,,,,,,
354,,rl_choice,,html-keyboard-response,354,458769,0.0-1.0-492.0,0,0,59346,,518.0,,,68.0,70.0,70.0,2.0,hard,1000.0,3500.0,1.0,60.0,40.0,80.0,20.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,176.018,0.518,0.0,1.0,60.0,40.0,80.0,20.0,B,A,
355,,rl_choice_confirmation,,html-keyboard-response,355,459757,0.0-1.0-493.0-0.0,0,0,59346,,,,,,70.0,,,,,,,,,,,,,,,177.0,0.982,,,,,,,,,
356,,isi,,html-keyboard-response,356,463261,0.0-1.0-495.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,180.5,3.5,,,,,,,,,
357,,feedback,,html-keyboard-response,357,464265,0.0-1.0-496.0-0.0,0,0,59346,,,,,,70.0,,,,,,,,,,,,,,,181.5,1.0,,,,,,,,,
358,,iti,,html-keyboard-response,358,465267,0.0-1.0-497.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,182.5,1.0,,,,,,,,,
359,,rl_choice,,html-keyboard-response,359,465913,0.0-1.0-499.0,0,0,59346,,643.0,,,75.0,71.0,71.0,2.0,easy,2000.0,1000.0,1.0,80.0,20.0,100.0,20.0,D,C,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,183.143,0.643,0.0,0.0,20.0,80.0,20.0,100.0,C,D,
360,,rl_choice_confirmation,,html-keyboard-response,360,466774,0.0-1.0-500.0-0.0,0,0,59346,,,,,,71.0,,,,,,,,,,,,,,,184.0,0.857,,,,,,,,,
361,,isi,,html-keyboard-response,361,467776,0.0-1.0-502.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,185.0,1.0,,,,,,,,,
362,,feedback,,html-keyboard-response,362,468780,0.0-1.0-503.0-0.0,0,0,59346,,,,,,71.0,,,,,,,,,,,,,,,186.0,1.0,,,,,,,,,
363,,iti,,html-keyboard-response,363,470783,0.0-1.0-504.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,188.0,2.0,,,,,,,,,
364,,rl_choice,,html-keyboard-response,364,472286,0.0-1.0-506.0,0,0,59346,,,,,,72.0,72.0,2.0,easy,1500.0,1000.0,0.0,20.0,80.0,20.0,80.0,C,D,/static/Simple_RL/Stimuli/Fractals_stims/C.jpg,/static/Simple_RL/Stimuli/Fractals_stims/D.jpg,189.5,1.5,1.0,,,,,,,,
365,,rl_choice_warning,,html-keyboard-response,365,473290,0.0-1.0-508.0-0.0,1,0,59346,,,,,,,,,,,,,,,,,,,,,190.5,1.0,,,,,,,,,
366,,isi,,html-keyboard-response,366,474293,0.0-1.0-509.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,191.5,1.0,,,,,,,,,
367,,iti,,html-keyboard-response,367,475796,0.0-1.0-511.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,193.0,1.5,,,,,,,,,
368,,rl_choice,,html-keyboard-response,368,476303,0.0-1.0-513.0,0,0,59346,,504.0,,,68.0,73.0,73.0,2.0,hard,1500.0,1500.0,0.0,40.0,60.0,40.0,80.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,193.504,0.504,0.0,1.0,40.0,60.0,40.0,80.0,A,B,
369,,rl_choice_confirmation,,html-keyboard-response,369,477302,0.0-1.0-514.0-0.0,0,0,59346,,,,,,73.0,,,,,,,,,,,,,,,194.5,0.996,,,,,,,,,
370,,isi,,html-keyboard-response,370,478805,0.0-1.0-516.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,196.0,1.5,,,,,,,,,
371,,feedback,,html-keyboard-response,371,479812,0.0-1.0-517.0-0.0,0,0,59346,,,,,,73.0,,,,,,,,,,,,,,,197.0,1.0,,,,,,,,,
372,,iti,,html-keyboard-response,372,481314,0.0-1.0-518.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,198.5,1.5,,,,,,,,,
373,,rl_choice,,html-keyboard-response,373,482818,0.0-1.0-520.0,0,0,59346,,,,,,74.0,74.0,2.0,hard,2000.0,1000.0,1.0,60.0,40.0,80.0,40.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,200.0,1.5,1.0,,,,,,,,
374,,rl_choice_warning,,html-keyboard-response,374,483820,0.0-1.0-522.0-0.0,1,0,59346,,,,,,,,,,,,,,,,,,,,,201.0,1.0,,,,,,,,,
375,,isi,,html-keyboard-response,375,484824,0.0-1.0-523.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,202.0,1.0,,,,,,,,,
376,,iti,,html-keyboard-response,376,486827,0.0-1.0-525.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,204.0,2.0,,,,,,,,,
377,,rl_choice,,html-keyboard-response,377,487677,0.0-1.0-527.0,0,0,59346,,847.0,,,68.0,75.0,75.0,2.0,hard,1000.0,1500.0,1.0,60.0,40.0,80.0,40.0,B,A,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,204.847,0.847,0.0,1.0,60.0,40.0,80.0,40.0,B,A,
378,,rl_choice_confirmation,,html-keyboard-response,378,488335,0.0-1.0-528.0-0.0,0,0,59346,,,,,,75.0,,,,,,,,,,,,,,,205.5,0.653,,,,,,,,,
379,,isi,,html-keyboard-response,379,489837,0.0-1.0-530.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,207.0,1.5,,,,,,,,,
380,,feedback,,html-keyboard-response,380,490845,0.0-1.0-531.0-0.0,0,0,59346,,,,,,75.0,,,,,,,,,,,,,,,208.0,1.0,,,,,,,,,
381,,iti,,html-keyboard-response,381,491851,0.0-1.0-532.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,209.0,1.0,,,,,,,,,
382,,rl_choice,,html-keyboard-response,382,493354,0.0-1.0-534.0,0,0,59346,,,,,,76.0,76.0,2.0,hard,3500.0,1000.0,0.0,40.0,60.0,40.0,60.0,A,B,/static/Simple_RL/Stimuli/Fractals_stims/A.jpg,/static/Simple_RL/Stimuli/Fractals_stims/B.jpg,210.5,1.5,1.0,,,,,,,,
383,,rl_choice_warning,,html-keyboard-response,383,494357,0.0-1.0-536.0-0.0,1,0,59346,,,,,,,,,,,,,,,,,,,,,211.5,1.0,,,,,,,,,
384,,isi,,html-keyboard-response,384,495366,0.0-1.0-537.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,212.5,1.0,,,,,,,,,
385,,iti,,html-keyboard-response,385,498869,0.0-1.0-539.0,0,0,59346,,,,,,,,,,,,,,,,,,,,,216.0,3.5,,,,,,,,,
