,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice
195,,feedback,,html-keyboard-response,195,274162,0.0-1.0-36.0-0.0-3.0-0.0,0,0,77,,,,,,34.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,197.5,1.0,
196,,iti,,html-keyboard-response,196,275171,0.0-1.0-36.0-0.0-5.0,0,0,77,,,,,,34.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,198.5,1.0,
197,,choice,,html-keyboard-response,197,275683,0.0-1.0-37.0-0.0-0.0,0,0,77,,508.0,,,51.0,35.0,35.0,1000.0,1500.0,0.0,1.0,1.0,40-40,1.0,,door knob,door knob,40.0,40.0,door knob1,door knob10,40.0,20.0,Brass_Door_Handle.jpg,c02a578d-c6cc-44ca-8dd2-de8901e30bd7_4.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/Brass_Door_Handle.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/c02a578d-c6cc-44ca-8dd2-de8901e30bd7_4.jpg,0.0,door knob,door knob,40.0,40.0,door knob10,door knob1,20.0,40.0,0.0,199.5,0.508,
198,,confirmation,,html-keyboard-response,198,276680,0.0-1.0-37.0-0.0-1.0-0.0,0,0,77,,,,,,35.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,200.008,0.992,
199,,isi,,html-keyboard-response,199,277686,0.0-1.0-37.0-0.0-2.0,0,0,77,,,,,,35.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,1.0,
200,,feedback,,html-keyboard-response,200,278691,0.0-1.0-37.0-0.0-3.0-0.0,0,0,77,,,,,,35.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0,1.0,
201,,iti,,html-keyboard-response,201,280200,0.0-1.0-37.0-0.0-5.0,0,0,77,,,,,,35.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,203.0,1.5,
202,,choice,,html-keyboard-response,202,280837,0.0-1.0-38.0-0.0-0.0,0,0,77,,632.0,,,51.0,36.0,36.0,3000.0,3500.0,0.0,1.0,1.0,20-20,1.0,,vase,vase,20.0,20.0,vase12,vase4,0.0,40.0,Abluevase2.jpg,Avase111.jpg,/static/Category_learning/Stimuli/Experimental_stims/vase/Abluevase2.jpg,/static/Category_learning/Stimuli/Experimental_stims/vase/Avase111.jpg,0.0,vase,vase,20.0,20.0,vase4,vase12,40.0,0.0,0.0,204.5,0.632,
203,,confirmation,,html-keyboard-response,203,281711,0.0-1.0-38.0-0.0-1.0-0.0,0,0,77,,,,,,36.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,205.132,0.868,
204,,isi,,html-keyboard-response,204,284716,0.0-1.0-38.0-0.0-2.0,0,0,77,,,,,,36.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,3.0,
205,,feedback,,html-keyboard-response,205,285726,0.0-1.0-38.0-0.0-3.0-0.0,0,0,77,,,,,,36.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,1.0,
206,,iti,,html-keyboard-response,206,289233,0.0-1.0-38.0-0.0-5.0,0,0,77,,,,,,36.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,3.5,
207,,choice,,html-keyboard-response,207,290739,0.0-1.0-39.0-0.0-0.0,0,0,77,,,,,,37.0,37.0,2000.0,1000.0,0.0,1.0,0.0,40-80,,1.0,necklace,flashlight,80.0,40.0,necklace10,flashlight6,60.0,40.0,necklascenew03.jpg,Flashlight.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/necklascenew03.jpg,/static/Category_learning/Stimuli/Experimental_stims/flashlight/Flashlight.jpg,,,,,,,,,,1.0,213.5,1.5,
208,,isi,,html-keyboard-response,208,292744,0.0-1.0-39.0-0.0-2.0,0,0,77,,,,,,37.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,215.0,2.0,
209,,no_response,,html-keyboard-response,209,293753,0.0-1.0-39.0-0.0-4.0-0.0,0,0,77,,,,,,37.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,1.0,
210,,iti,,html-keyboard-response,210,294776,0.0-1.0-39.0-0.0-5.0,0,0,77,,,,,,37.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0,1.0,
211,,choice,,html-keyboard-response,211,296184,0.0-1.0-39.0-0.1-0.1,0,0,77,,1404.0,,,51.0,37.0,37.0,2000.0,1000.0,0.0,1.0,0.0,40-80,,1.0,necklace,flashlight,80.0,40.0,necklace10,flashlight6,60.0,40.0,necklascenew03.jpg,Flashlight.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/necklascenew03.jpg,/static/Category_learning/Stimuli/Experimental_stims/flashlight/Flashlight.jpg,0.0,flashlight,necklace,40.0,80.0,flashlight6,necklace10,40.0,60.0,0.0,219.0,1.404,
212,,confirmation,,html-keyboard-response,212,296286,0.0-1.0-39.0-0.1-1.1-0.1,0,0,77,,,,,,37.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,220.404,0.096,
213,,isi,,html-keyboard-response,213,297793,0.0-1.0-39.0-0.1-2.1,0,0,77,,,,,,37.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,220.5,1.5,
214,,feedback,,html-keyboard-response,214,298798,0.0-1.0-39.0-0.1-3.1-0.1,0,0,77,,,,,,37.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,222.0,1.0,
215,,iti,,html-keyboard-response,215,299807,0.0-1.0-39.0-0.1-5.1,0,0,77,,,,,,37.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,1.0,
216,,choice,,html-keyboard-response,216,300449,0.0-1.0-40.0-0.0-0.0,0,0,77,,638.0,,,51.0,38.0,38.0,1000.0,1000.0,0.0,1.0,1.0,40-40,0.0,,bench,bongo,40.0,40.0,bench12,bongo3,20.0,60.0,22927976.thl.jpg,26390697.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/22927976.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/26390697.thl.jpg,0.0,bongo,bench,40.0,40.0,bongo3,bench12,60.0,20.0,0.0,224.0,0.638,
217,,confirmation,,html-keyboard-response,217,301316,0.0-1.0-40.0-0.0-1.0-0.0,0,0,77,,,,,,38.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,224.638,0.862,
218,,isi,,html-keyboard-response,218,302321,0.0-1.0-40.0-0.0-2.0,0,0,77,,,,,,38.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,225.5,1.0,
219,,feedback,,html-keyboard-response,219,303328,0.0-1.0-40.0-0.0-3.0-0.0,0,0,77,,,,,,38.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,226.5,1.0,
220,,iti,,html-keyboard-response,220,304333,0.0-1.0-40.0-0.0-5.0,0,0,77,,,,,,38.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,227.5,1.0,
221,,choice,,html-keyboard-response,221,305002,0.0-1.0-41.0-0.0-0.0,0,0,77,,666.0,,,51.0,39.0,39.0,1000.0,1500.0,0.0,1.0,0.0,20-60,,1.0,hat,stool,60.0,20.0,hat1,stool8,60.0,0.0,AGREENHAT.jpg,ASTOOL33.jpg,/static/Category_learning/Stimuli/Experimental_stims/hat/AGREENHAT.jpg,/static/Category_learning/Stimuli/Experimental_stims/stool/ASTOOL33.jpg,0.0,stool,hat,20.0,60.0,stool8,hat1,0.0,60.0,0.0,228.5,0.666,
222,,confirmation,,html-keyboard-response,222,305842,0.0-1.0-41.0-0.0-1.0-0.0,0,0,77,,,,,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,229.166,0.834,
223,,isi,,html-keyboard-response,223,306852,0.0-1.0-41.0-0.0-2.0,0,0,77,,,,,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,1.0,
224,,feedback,,html-keyboard-response,224,307858,0.0-1.0-41.0-0.0-3.0-0.0,0,0,77,,,,,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,1.0,
225,,iti,,html-keyboard-response,225,309364,0.0-1.0-41.0-0.0-5.0,0,0,77,,,,,,39.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,232.0,1.5,
226,,choice,,html-keyboard-response,226,309818,0.0-1.0-42.0-0.0-0.0,0,0,77,,449.0,,,51.0,40.0,40.0,1000.0,3500.0,0.0,1.0,0.0,20-80,,0.0,tape,power strip,20.0,80.0,tape9,power strip10,40.0,80.0,desk tape disp.jpg,6bd437c9-6165-4d36-bf75-9a1038783c6a_400.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/desk tape disp.jpg,/static/Category_learning/Stimuli/Experimental_stims/power strip/6bd437c9-6165-4d36-bf75-9a1038783c6a_400.jpg,0.0,power strip,tape,80.0,20.0,power strip10,tape9,80.0,40.0,0.0,233.5,0.449,
227,,confirmation,,html-keyboard-response,227,310873,0.0-1.0-42.0-0.0-1.0-0.0,0,0,77,,,,,,40.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,233.949,1.051,
228,,isi,,html-keyboard-response,228,311880,0.0-1.0-42.0-0.0-2.0,0,0,77,,,,,,40.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,1.0,
229,,feedback,,html-keyboard-response,229,312886,0.0-1.0-42.0-0.0-3.0-0.0,0,0,77,,,,,,40.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,236.0,1.0,
230,,iti,,html-keyboard-response,230,316392,0.0-1.0-42.0-0.0-5.0,0,0,77,,,,,,40.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,3.5,
231,,choice,,html-keyboard-response,231,317011,0.0-1.0-43.0-0.0-0.0,0,0,77,,615.0,,,51.0,41.0,41.0,1500.0,1000.0,0.0,1.0,0.0,20-80,,0.0,tape,poker card,20.0,80.0,tape12,poker card4,40.0,60.0,Frog-Tape-Dispenser_F02218A2.jpg,22864728.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/Frog-Tape-Dispenser_F02218A2.jpg,/static/Category_learning/Stimuli/Experimental_stims/poker card/22864728.thl.jpg,0.0,poker card,tape,80.0,20.0,poker card4,tape12,60.0,40.0,0.0,240.5,0.615,
232,,confirmation,,html-keyboard-response,232,317901,0.0-1.0-43.0-0.0-1.0-0.0,0,0,77,,,,,,41.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,241.115,0.885,
233,,isi,,html-keyboard-response,233,319410,0.0-1.0-43.0-0.0-2.0,0,0,77,,,,,,41.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,242.0,1.5,
234,,feedback,,html-keyboard-response,234,320416,0.0-1.0-43.0-0.0-3.0-0.0,0,0,77,,,,,,41.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,243.5,1.0,
235,,iti,,html-keyboard-response,235,321419,0.0-1.0-43.0-0.0-5.0,0,0,77,,,,,,41.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,244.5,1.0,
236,,choice,,html-keyboard-response,236,321997,0.0-1.0-44.0-0.0-0.0,0,0,77,,573.0,,,51.0,42.0,42.0,2000.0,3500.0,0.0,1.0,0.0,20-80,,1.0,power strip,telescope,80.0,20.0,power strip13,telescope2,100.0,40.0,01dccef1-d4b2-4d2e-a317-f2ed46b70b4b_400.jpg,Brass-telescope-60700.jpg,/static/Category_learning/Stimuli/Experimental_stims/power strip/01dccef1-d4b2-4d2e-a317-f2ed46b70b4b_400.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/Brass-telescope-60700.jpg,0.0,telescope,power strip,20.0,80.0,telescope2,power strip13,40.0,100.0,0.0,245.5,0.573,
237,,confirmation,,html-keyboard-response,237,322930,0.0-1.0-44.0-0.0-1.0-0.0,0,0,77,,,,,,42.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,246.073,0.927,
238,,isi,,html-keyboard-response,238,324937,0.0-1.0-44.0-0.0-2.0,0,0,77,,,,,,42.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,247.0,2.0,
239,,feedback,,html-keyboard-response,239,325946,0.0-1.0-44.0-0.0-3.0-0.0,0,0,77,,,,,,42.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,249.0,1.0,
240,,iti,,html-keyboard-response,240,329454,0.0-1.0-44.0-0.0-5.0,0,0,77,,,,,,42.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,250.0,3.5,
241,,choice,,html-keyboard-response,241,330126,0.0-1.0-45.0-0.0-0.0,0,0,77,,668.0,,,51.0,43.0,43.0,1000.0,2000.0,0.0,1.0,0.0,20-60,,0.0,yarn,makeup compact,20.0,60.0,yarn2,makeup compact6,20.0,80.0,Aballofyarn66.jpg,P0754_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/Aballofyarn66.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/P0754_hero.jpg,0.0,makeup compact,yarn,60.0,20.0,makeup compact6,yarn2,80.0,20.0,0.0,253.5,0.668,
242,,confirmation,,html-keyboard-response,242,330962,0.0-1.0-45.0-0.0-1.0-0.0,0,0,77,,,,,,43.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,254.168,0.832,
243,,isi,,html-keyboard-response,243,331968,0.0-1.0-45.0-0.0-2.0,0,0,77,,,,,,43.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,1.0,
244,,feedback,,html-keyboard-response,244,332976,0.0-1.0-45.0-0.0-3.0-0.0,0,0,77,,,,,,43.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,1.0,
245,,iti,,html-keyboard-response,245,334979,0.0-1.0-45.0-0.0-5.0,0,0,77,,,,,,43.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,2.0,
246,,choice,,html-keyboard-response,246,335681,0.0-1.0-46.0-0.0-0.0,0,0,77,,697.0,,,51.0,44.0,44.0,1000.0,1000.0,0.0,1.0,0.0,20-60,,0.0,stool,makeup compact,20.0,60.0,stool15,makeup compact3,20.0,40.0,ASTOOL.jpg,P181006_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/stool/ASTOOL.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/P181006_hero.jpg,0.0,makeup compact,stool,60.0,20.0,makeup compact3,stool15,40.0,20.0,0.0,259.0,0.697,
247,,confirmation,,html-keyboard-response,247,336488,0.0-1.0-46.0-0.0-1.0-0.0,0,0,77,,,,,,44.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,259.697,0.803,
248,,isi,,html-keyboard-response,248,337495,0.0-1.0-46.0-0.0-2.0,0,0,77,,,,,,44.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,260.5,1.0,
249,,feedback,,html-keyboard-response,249,338500,0.0-1.0-46.0-0.0-3.0-0.0,0,0,77,,,,,,44.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,261.5,1.0,
250,,iti,,html-keyboard-response,250,339504,0.0-1.0-46.0-0.0-5.0,0,0,77,,,,,,44.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,262.5,1.0,
251,,choice,,html-keyboard-response,251,340223,0.0-1.0-47.0-0.0-0.0,0,0,77,,714.0,,,51.0,45.0,45.0,1000.0,1000.0,0.0,1.0,0.0,20-20,,,tape,watch,20.0,20.0,tape6,watch15,40.0,40.0,1912.jpg,20-171-6.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/1912.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/20-171-6.jpg,0.0,watch,tape,20.0,20.0,watch15,tape6,40.0,40.0,0.0,263.5,0.714,
252,,confirmation,,html-keyboard-response,252,341014,0.0-1.0-47.0-0.0-1.0-0.0,0,0,77,,,,,,45.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,264.214,0.786,
253,,isi,,html-keyboard-response,253,342021,0.0-1.0-47.0-0.0-2.0,0,0,77,,,,,,45.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,265.0,1.0,
254,,feedback,,html-keyboard-response,254,343025,0.0-1.0-47.0-0.0-3.0-0.0,0,0,77,,,,,,45.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0,1.0,
255,,iti,,html-keyboard-response,255,344030,0.0-1.0-47.0-0.0-5.0,0,0,77,,,,,,45.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,267.0,1.0,
256,,choice,,html-keyboard-response,256,345536,0.0-1.0-48.0-0.0-0.0,0,0,77,,,,,,46.0,46.0,1500.0,2000.0,0.0,1.0,0.0,40-80,,1.0,nail polish,fan,80.0,40.0,nail polish6,fan1,60.0,60.0,127_t.jpg,01393.fpx.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/127_t.jpg,/static/Category_learning/Stimuli/Experimental_stims/fan/01393.fpx.jpg,,,,,,,,,,1.0,268.0,1.5,
257,,isi,,html-keyboard-response,257,347042,0.0-1.0-48.0-0.0-2.0,0,0,77,,,,,,46.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,269.5,1.5,
258,,no_response,,html-keyboard-response,258,348048,0.0-1.0-48.0-0.0-4.0-0.0,0,0,77,,,,,,46.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0,1.0,
259,,iti,,html-keyboard-response,259,350071,0.0-1.0-48.0-0.0-5.0,0,0,77,,,,,,46.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,272.0,2.0,
260,,choice,,html-keyboard-response,260,350454,0.0-1.0-48.0-0.1-0.1,0,0,77,,378.0,,,51.0,46.0,46.0,1500.0,2000.0,0.0,1.0,0.0,40-80,,1.0,nail polish,fan,80.0,40.0,nail polish6,fan1,60.0,60.0,127_t.jpg,01393.fpx.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/127_t.jpg,/static/Category_learning/Stimuli/Experimental_stims/fan/01393.fpx.jpg,0.0,fan,nail polish,40.0,80.0,fan1,nail polish6,60.0,60.0,0.0,274.0,0.378,
261,,confirmation,,html-keyboard-response,261,351581,0.0-1.0-48.0-0.1-1.1-0.1,0,0,77,,,,,,46.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,274.378,1.122,
262,,isi,,html-keyboard-response,262,352587,0.0-1.0-48.0-0.1-2.1,0,0,77,,,,,,46.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,275.5,1.0,
263,,feedback,,html-keyboard-response,263,353596,0.0-1.0-48.0-0.1-3.1-0.1,0,0,77,,,,,,46.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,276.5,1.0,
264,,iti,,html-keyboard-response,264,355101,0.0-1.0-48.0-0.1-5.1,0,0,77,,,,,,46.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,277.5,1.5,
265,,choice,,html-keyboard-response,265,355273,0.0-1.0-49.0-0.0-0.0,0,0,77,,168.0,,,51.0,47.0,47.0,1500.0,2000.0,0.0,1.0,0.0,60-80,,1.0,pen,license plate,80.0,60.0,pen10,license plate8,100.0,60.0,VP-Raden-FP-L copy.jpg,dc-vrw-jsw.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/VP-Raden-FP-L copy.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/dc-vrw-jsw.jpg,0.0,license plate,pen,60.0,80.0,license plate8,pen10,60.0,100.0,0.0,279.0,0.168,
266,,confirmation,,html-keyboard-response,266,356610,0.0-1.0-49.0-0.0-1.0-0.0,0,0,77,,,,,,47.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,279.168,1.332,
267,,isi,,html-keyboard-response,267,358115,0.0-1.0-49.0-0.0-2.0,0,0,77,,,,,,47.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,280.5,1.5,
268,,feedback,,html-keyboard-response,268,359124,0.0-1.0-49.0-0.0-3.0-0.0,0,0,77,,,,,,47.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,282.0,1.0,
269,,iti,,html-keyboard-response,269,361133,0.0-1.0-49.0-0.0-5.0,0,0,77,,,,,,47.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0,2.0,
270,,choice,,html-keyboard-response,270,361594,0.0-1.0-50.0-0.0-0.0,0,0,77,,457.0,,,50.0,48.0,48.0,1500.0,1000.0,0.0,1.0,0.0,40-60,,1.0,frame,bongo,60.0,40.0,frame4,bongo11,60.0,40.0,AFRAME125.jpg,ABONGO6.jpg,/static/Category_learning/Stimuli/Experimental_stims/frame/AFRAME125.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/ABONGO6.jpg,1.0,frame,bongo,60.0,40.0,frame4,bongo11,60.0,40.0,0.0,285.0,0.457,
271,,confirmation,,html-keyboard-response,271,362641,0.0-1.0-50.0-0.0-1.0-0.0,0,0,77,,,,,,48.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,285.457,1.043,
272,,isi,,html-keyboard-response,272,364148,0.0-1.0-50.0-0.0-2.0,0,0,77,,,,,,48.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,286.5,1.5,
273,,feedback,,html-keyboard-response,273,365155,0.0-1.0-50.0-0.0-3.0-0.0,0,0,77,,,,,,48.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,1.0,
274,,iti,,html-keyboard-response,274,366159,0.0-1.0-50.0-0.0-5.0,0,0,77,,,,,,48.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0,1.0,
275,,choice,,html-keyboard-response,275,366619,0.0-1.0-51.0-0.0-0.0,0,0,77,,455.0,,,50.0,49.0,49.0,2000.0,2000.0,0.0,1.0,0.0,40-60,,0.0,dresser,lipstick,40.0,60.0,dresser3,lipstick1,20.0,80.0,ADRESSE79.jpg,P170102_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/dresser/ADRESSE79.jpg,/static/Category_learning/Stimuli/Experimental_stims/lipstick/P170102_hero.jpg,1.0,dresser,lipstick,40.0,60.0,dresser3,lipstick1,20.0,80.0,0.0,290.0,0.455,
276,,confirmation,,html-keyboard-response,276,367668,0.0-1.0-51.0-0.0-1.0-0.0,0,0,77,,,,,,49.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,290.455,1.045,
277,,isi,,html-keyboard-response,277,369675,0.0-1.0-51.0-0.0-2.0,0,0,77,,,,,,49.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,291.5,2.0,
278,,feedback,,html-keyboard-response,278,370681,0.0-1.0-51.0-0.0-3.0-0.0,0,0,77,,,,,,49.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,293.5,1.0,
279,,iti,,html-keyboard-response,279,372689,0.0-1.0-51.0-0.0-5.0,0,0,77,,,,,,49.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,294.5,2.0,
280,,choice,,html-keyboard-response,280,372945,0.0-1.0-52.0-0.0-0.0,0,0,77,,251.0,,,50.0,50.0,50.0,3500.0,1000.0,0.0,1.0,1.0,60-60,1.0,,makeup compact,makeup compact,60.0,60.0,makeup compact3,makeup compact6,40.0,80.0,P181006_hero.jpg,P0754_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/P181006_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/P0754_hero.jpg,1.0,makeup compact,makeup compact,60.0,60.0,makeup compact3,makeup compact6,40.0,80.0,0.0,296.5,0.251,
281,,confirmation,,html-keyboard-response,281,374200,0.0-1.0-52.0-0.0-1.0-0.0,0,0,77,,,,,,50.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,296.751,1.249,
282,,isi,,html-keyboard-response,282,377704,0.0-1.0-52.0-0.0-2.0,0,0,77,,,,,,50.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,3.5,
283,,feedback,,html-keyboard-response,283,378714,0.0-1.0-52.0-0.0-3.0-0.0,0,0,77,,,,,,50.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,301.5,1.0,
284,,iti,,html-keyboard-response,284,379720,0.0-1.0-52.0-0.0-5.0,0,0,77,,,,,,50.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,302.5,1.0,
285,,choice,,html-keyboard-response,285,380894,0.0-1.0-53.0-0.0-0.0,0,0,77,,1169.0,,,50.0,51.0,51.0,2000.0,1000.0,0.0,1.0,0.0,60-60,,,makeup compact,microscope,60.0,60.0,makeup compact5,microscope3,40.0,40.0,P109965_hero.jpg,APDB.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/P109965_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/microscope/APDB.jpg,1.0,makeup compact,microscope,60.0,60.0,makeup compact5,microscope3,40.0,40.0,0.0,303.5,1.169,
286,,confirmation,,html-keyboard-response,286,381229,0.0-1.0-53.0-0.0-1.0-0.0,0,0,77,,,,,,51.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,304.669,0.331,
287,,isi,,html-keyboard-response,287,383237,0.0-1.0-53.0-0.0-2.0,0,0,77,,,,,,51.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0,2.0,
288,,feedback,,html-keyboard-response,288,384245,0.0-1.0-53.0-0.0-3.0-0.0,0,0,77,,,,,,51.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,307.0,1.0,
289,,iti,,html-keyboard-response,289,385253,0.0-1.0-53.0-0.0-5.0,0,0,77,,,,,,51.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,308.0,1.0,
290,,choice,,html-keyboard-response,290,386759,0.0-1.0-54.0-0.0-0.0,0,0,77,,,,,,52.0,52.0,1000.0,1500.0,0.0,1.0,0.0,40-80,,0.0,baby carriage,necklace,40.0,80.0,baby carriage9,necklace2,20.0,80.0,Antique baby Carriage 7.jpg,Anecklace7.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/Antique baby Carriage 7.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/Anecklace7.jpg,,,,,,,,,,1.0,309.0,1.5,
291,,isi,,html-keyboard-response,291,387768,0.0-1.0-54.0-0.0-2.0,0,0,77,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,310.5,1.0,
292,,no_response,,html-keyboard-response,292,388773,0.0-1.0-54.0-0.0-4.0-0.0,0,0,77,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,311.5,1.0,
293,,iti,,html-keyboard-response,293,391254,0.0-1.0-54.0-0.0-5.0,0,0,77,,,,,,52.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,312.5,1.5,
