,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice,total_bonus_tally,category,category_group_value,category_value_response
96,,choice,,html-keyboard-response,96,79511,0.0-1.0-20.0-0.0-0.0,0,0,49028,,492.0,,,68.0,18.0,318.0,1000.0,1000.0,0.0,6.0,0.0,20-80,,1.0,trumpet,flashlight,80.0,20.0,trumpet4,flashlight13,60.0,0.0,JUPITER+JTR1000S.jpg,834808_sk_lg.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/JUPITER+JTR1000S.jpg,/static/Category_learning/Stimuli/Experimental_stims/flashlight/834808_sk_lg.jpg,1.0,trumpet,flashlight,80.0,20.0,trumpet4,flashlight13,60.0,0.0,0.0,76.992,0.492,,,,,
97,,confirmation,,html-keyboard-response,97,80526,0.0-1.0-20.0-0.0-1.0-0.0,0,0,49028,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,1.008,,,,,
98,,isi,,html-keyboard-response,98,80632,0.0-1.0-20.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,1.0,,,,,
99,,feedback,,html-keyboard-response,99,81639,0.0-1.0-20.0-0.0-3.0-0.0,0,0,49028,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,1.0,,,,,
100,,iti,,html-keyboard-response,100,81746,0.0-1.0-20.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,1.0,,,,,
101,,choice,,html-keyboard-response,101,82087,0.0-1.0-21.0-0.0-0.0,0,0,49028,,337.0,,,68.0,19.0,319.0,1000.0,2000.0,0.0,6.0,0.0,80-80,,,vase,telescope,80.0,80.0,vase8,telescope10,60.0,100.0,Avase171.jpg,digimarc.ms02.jpg,/static/Category_learning/Stimuli/Experimental_stims/vase/Avase171.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/digimarc.ms02.jpg,1.0,vase,telescope,80.0,80.0,vase8,telescope10,60.0,100.0,0.0,81.337,0.337,,,,,
102,,confirmation,,html-keyboard-response,102,83256,0.0-1.0-21.0-0.0-1.0-0.0,0,0,49028,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.5,1.163,,,,,
103,,isi,,html-keyboard-response,103,83363,0.0-1.0-21.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.5,1.0,,,,,
104,,feedback,,html-keyboard-response,104,84371,0.0-1.0-21.0-0.0-3.0-0.0,0,0,49028,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.5,1.0,,,,,
105,,iti,,html-keyboard-response,105,84478,0.0-1.0-21.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.5,2.0,,,,,
106,,choice,,html-keyboard-response,106,84794,0.0-1.0-22.0-0.0-0.0,0,0,49028,,314.0,,,68.0,20.0,320.0,1000.0,1000.0,0.0,6.0,0.0,40-80,,0.0,frame,telescope,40.0,80.0,frame15,telescope2,20.0,100.0,AFRAME13.jpg,Brass-telescope-60700.jpg,/static/Category_learning/Stimuli/Experimental_stims/frame/AFRAME13.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/Brass-telescope-60700.jpg,1.0,frame,telescope,40.0,80.0,frame15,telescope2,20.0,100.0,0.0,86.814,0.314,,,,,
107,,confirmation,,html-keyboard-response,107,85988,0.0-1.0-22.0-0.0-1.0-0.0,0,0,49028,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.0,1.186,,,,,
108,,isi,,html-keyboard-response,108,86094,0.0-1.0-22.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,1.0,,,,,
109,,feedback,,html-keyboard-response,109,87101,0.0-1.0-22.0-0.0-3.0-0.0,0,0,49028,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,1.0,,,,,
110,,iti,,html-keyboard-response,110,87208,0.0-1.0-22.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,1.0,,,,,
111,,choice,,html-keyboard-response,111,87595,0.0-1.0-23.0-0.0-0.0,0,0,49028,,384.0,,,68.0,21.0,321.0,1500.0,1500.0,0.0,6.0,0.0,40-40,,,license plate,makeup compact,40.0,40.0,license plate15,makeup compact14,40.0,60.0,hi-hwr-837.jpg,262597_fpx.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/hi-hwr-837.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/262597_fpx.jpg,1.0,license plate,makeup compact,40.0,40.0,license plate15,makeup compact14,40.0,60.0,0.0,91.384,0.384,,,,,
112,,confirmation,,html-keyboard-response,112,88718,0.0-1.0-23.0-0.0-1.0-0.0,0,0,49028,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.5,1.116,,,,,
113,,isi,,html-keyboard-response,113,88825,0.0-1.0-23.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,1.5,,,,,
114,,feedback,,html-keyboard-response,114,89833,0.0-1.0-23.0-0.0-3.0-0.0,0,0,49028,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,1.0,,,,,
115,,iti,,html-keyboard-response,115,89936,0.0-1.0-23.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5,1.5,,,,,
116,,choice,,html-keyboard-response,116,90317,0.0-1.0-24.0-0.0-0.0,0,0,49028,,379.0,,,68.0,22.0,322.0,3500.0,1500.0,0.0,6.0,0.0,20-40,,1.0,hat,baby carriage,40.0,20.0,hat15,baby carriage7,40.0,0.0,AFISHHAT2.jpg,26423282.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/hat/AFISHHAT2.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/26423282.thl.jpg,1.0,hat,baby carriage,40.0,20.0,hat15,baby carriage7,40.0,0.0,0.0,96.879,0.379,,,,,
117,,confirmation,,html-keyboard-response,117,91444,0.0-1.0-24.0-0.0-1.0-0.0,0,0,49028,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,1.121,,,,,
118,,isi,,html-keyboard-response,118,91551,0.0-1.0-24.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,3.5,,,,,
119,,feedback,,html-keyboard-response,119,92558,0.0-1.0-24.0-0.0-3.0-0.0,0,0,49028,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,1.0,,,,,
120,,iti,,html-keyboard-response,120,92664,0.0-1.0-24.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,1.5,,,,,
121,,choice,,html-keyboard-response,121,93312,0.0-1.0-25.0-0.0-0.0,0,0,49028,,645.0,,,68.0,23.0,323.0,3000.0,1000.0,0.0,6.0,0.0,20-60,,0.0,desk,nail polish,20.0,60.0,desk13,nail polish13,0.0,80.0,26427865.thl.jpg,31cR10fzlML._AA280_.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/26427865.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/31cR10fzlML._AA280_.jpg,1.0,desk,nail polish,20.0,60.0,desk13,nail polish13,0.0,80.0,0.0,104.645,0.645,,,,,
122,,confirmation,,html-keyboard-response,122,94175,0.0-1.0-25.0-0.0-1.0-0.0,0,0,49028,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.5,0.855,,,,,
123,,isi,,html-keyboard-response,123,94281,0.0-1.0-25.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.5,3.0,,,,,
124,,feedback,,html-keyboard-response,124,95288,0.0-1.0-25.0-0.0-3.0-0.0,0,0,49028,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.5,1.0,,,,,
125,,iti,,html-keyboard-response,125,95395,0.0-1.0-25.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.5,1.0,,,,,
126,,choice,,html-keyboard-response,126,95733,0.0-1.0-26.0-0.0-0.0,0,0,49028,,335.0,,,68.0,24.0,324.0,1000.0,1000.0,0.0,6.0,1.0,60-80,0.0,,tape,nail polish,80.0,60.0,tape14,nail polish7,60.0,40.0,922544.jpg,117BDAkbo5L._AA160_.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/922544.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/117BDAkbo5L._AA160_.jpg,1.0,tape,nail polish,80.0,60.0,tape14,nail polish7,60.0,40.0,0.0,110.835,0.335,,,,,
127,,confirmation,,html-keyboard-response,127,96903,0.0-1.0-26.0-0.0-1.0-0.0,0,0,49028,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,1.165,,,,,
128,,isi,,html-keyboard-response,128,97008,0.0-1.0-26.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,1.0,,,,,
129,,feedback,,html-keyboard-response,129,98014,0.0-1.0-26.0-0.0-3.0-0.0,0,0,49028,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,1.0,,,,,
130,,iti,,html-keyboard-response,130,98119,0.0-1.0-26.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.0,1.0,,,,,
131,,choice,,html-keyboard-response,131,98374,0.0-1.0-27.0-0.0-0.0,0,0,49028,,252.0,,,68.0,25.0,325.0,1500.0,1000.0,0.0,6.0,0.0,40-60,,1.0,necklace,hammer,60.0,40.0,necklace14,hammer10,80.0,20.0,necklascenew05.jpg,Tabla Hammer.JPG,/static/Category_learning/Stimuli/Experimental_stims/necklace/necklascenew05.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/Tabla Hammer.JPG,1.0,necklace,hammer,60.0,40.0,necklace14,hammer10,80.0,20.0,0.0,115.252,0.252,,,,,
132,,confirmation,,html-keyboard-response,132,99629,0.0-1.0-27.0-0.0-1.0-0.0,0,0,49028,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.5,1.248,,,,,
133,,isi,,html-keyboard-response,133,99737,0.0-1.0-27.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,1.5,,,,,
134,,feedback,,html-keyboard-response,134,100744,0.0-1.0-27.0-0.0-3.0-0.0,0,0,49028,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,1.0,,,,,
135,,iti,,html-keyboard-response,135,100852,0.0-1.0-27.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,1.0,,,,,
136,,choice,,html-keyboard-response,136,101178,0.0-1.0-28.0-0.0-0.0,0,0,49028,,323.0,,,68.0,26.0,326.0,1500.0,1500.0,0.0,6.0,1.0,40-60,0.0,,small table,key chain,60.0,40.0,small table2,key chain6,60.0,40.0,Atable126.jpg,highboy_keychain_ItemCA75384.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/Atable126.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/highboy_keychain_ItemCA75384.jpg,1.0,small table,key chain,60.0,40.0,small table2,key chain6,60.0,40.0,0.0,120.323,0.323,,,,,
137,,confirmation,,html-keyboard-response,137,102362,0.0-1.0-28.0-0.0-1.0-0.0,0,0,49028,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.5,1.177,,,,,
138,,isi,,html-keyboard-response,138,102468,0.0-1.0-28.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,1.5,,,,,
139,,feedback,,html-keyboard-response,139,103475,0.0-1.0-28.0-0.0-3.0-0.0,0,0,49028,,,,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.0,1.0,,,,,
140,,iti,,html-keyboard-response,140,103582,0.0-1.0-28.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.5,1.5,,,,,
141,,choice,,html-keyboard-response,141,105090,0.0-1.0-29.0-0.0-0.0,0,0,49028,,,,,,27.0,327.0,1000.0,1500.0,0.0,6.0,0.0,20-80,,1.0,trumpet,bongo,80.0,20.0,trumpet8,bongo10,80.0,20.0,trumpet33.jpg,22945915.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/trumpet33.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/22945915.thl.jpg,,,,,,,,,,1.0,127.0,1.5,,,,,
142,,isi,,html-keyboard-response,142,105198,0.0-1.0-29.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.0,1.0,,,,,
143,,no_response,,html-keyboard-response,143,106203,0.0-1.0-29.0-0.0-4.0-0.0,1,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,1.0,,,,,
144,,iti,,html-keyboard-response,144,106324,0.0-1.0-29.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.5,1.5,,,,,
145,,choice,,html-keyboard-response,145,106874,0.0-1.0-29.0-0.1-0.1,0,0,49028,,546.0,,,68.0,27.0,327.0,1000.0,1500.0,0.0,6.0,0.0,20-80,,1.0,trumpet,bongo,80.0,20.0,trumpet8,bongo10,80.0,20.0,trumpet33.jpg,22945915.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/trumpet33.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/22945915.thl.jpg,1.0,trumpet,bongo,80.0,20.0,trumpet8,bongo10,80.0,20.0,0.0,131.046,0.546,,,,,
146,,confirmation,,html-keyboard-response,146,107836,0.0-1.0-29.0-0.1-1.1-0.1,0,0,49028,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,0.954,,,,,
147,,isi,,html-keyboard-response,147,107942,0.0-1.0-29.0-0.1-2.1,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,2.0,,,,,
148,,feedback,,html-keyboard-response,148,108948,0.0-1.0-29.0-0.1-3.1-0.1,0,0,49028,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.0,1.0,,,,,
149,,iti,,html-keyboard-response,149,109055,0.0-1.0-29.0-0.1-5.1,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,1.0,,,,,
150,,choice,,html-keyboard-response,150,109430,0.0-1.0-30.0-0.0-0.0,0,0,49028,,373.0,,,68.0,28.0,328.0,1000.0,2000.0,0.0,6.0,1.0,80-80,1.0,,trumpet,trumpet,80.0,80.0,trumpet4,trumpet8,60.0,80.0,JUPITER+JTR1000S.jpg,trumpet33.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/JUPITER+JTR1000S.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/trumpet33.jpg,1.0,trumpet,trumpet,80.0,80.0,trumpet4,trumpet8,60.0,80.0,0.0,136.373,0.373,,,,,
151,,confirmation,,html-keyboard-response,151,110564,0.0-1.0-30.0-0.0-1.0-0.0,0,0,49028,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.5,1.127,,,,,
152,,isi,,html-keyboard-response,152,110671,0.0-1.0-30.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.5,1.0,,,,,
153,,feedback,,html-keyboard-response,153,111676,0.0-1.0-30.0-0.0-3.0-0.0,0,0,49028,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.5,1.0,,,,,
154,,iti,,html-keyboard-response,154,111779,0.0-1.0-30.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.5,2.0,,,,,
155,,choice,,html-keyboard-response,155,111828,0.0-1.0-31.0-0.0-0.0,0,0,49028,,46.0,,,68.0,29.0,329.0,2000.0,1000.0,0.0,6.0,0.0,40-60,,0.0,motorcycle,small table,40.0,60.0,motorcycle4,small table15,20.0,40.0,motorcycle46.jpg,ATABLE20.jpg,/static/Category_learning/Stimuli/Experimental_stims/motorcycle/motorcycle46.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE20.jpg,1.0,motorcycle,small table,40.0,60.0,motorcycle4,small table15,20.0,40.0,0.0,141.546,0.046,,,,,
156,,confirmation,,html-keyboard-response,156,113288,0.0-1.0-31.0-0.0-1.0-0.0,0,0,49028,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,1.454,,,,,
157,,isi,,html-keyboard-response,157,113396,0.0-1.0-31.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,2.0,,,,,
158,,feedback,,html-keyboard-response,158,114399,0.0-1.0-31.0-0.0-3.0-0.0,0,0,49028,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.0,1.0,,,,,
159,,iti,,html-keyboard-response,159,114505,0.0-1.0-31.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,1.0,,,,,
160,,choice,,html-keyboard-response,160,114614,0.0-1.0-32.0-0.0-0.0,0,0,49028,,106.0,,,68.0,30.0,330.0,1000.0,3500.0,0.0,6.0,0.0,40-80,,1.0,tape,hammer,80.0,40.0,tape2,hammer15,100.0,60.0,Tape_Dispenser.jpg,Vaughan-32-oz-Hickory-Handle-Ball-Pein-Hammer-S432-B0001LRUJM-L-ARCQ0EBO8TR73_.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/Tape_Dispenser.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/Vaughan-32-oz-Hickory-Handle-Ball-Pein-Hammer-S432-B0001LRUJM-L-ARCQ0EBO8TR73_.jpg,1.0,tape,hammer,80.0,40.0,tape2,hammer15,100.0,60.0,0.0,147.106,0.106,,,,,
161,,confirmation,,html-keyboard-response,161,116014,0.0-1.0-32.0-0.0-1.0-0.0,0,0,49028,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.5,1.394,,,,,
162,,isi,,html-keyboard-response,162,116121,0.0-1.0-32.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.5,1.0,,,,,
163,,feedback,,html-keyboard-response,163,117129,0.0-1.0-32.0-0.0-3.0-0.0,0,0,49028,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.5,1.0,,,,,
164,,iti,,html-keyboard-response,164,117237,0.0-1.0-32.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0,3.5,,,,,
165,,choice,,html-keyboard-response,165,117703,0.0-1.0-33.0-0.0-0.0,0,0,49028,,462.0,,,68.0,31.0,331.0,1000.0,1000.0,0.0,6.0,1.0,40-80,0.0,,hat,tape,40.0,80.0,hat15,tape2,40.0,100.0,AFISHHAT2.jpg,Tape_Dispenser.jpg,/static/Category_learning/Stimuli/Experimental_stims/hat/AFISHHAT2.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/Tape_Dispenser.jpg,1.0,hat,tape,40.0,80.0,hat15,tape2,40.0,100.0,0.0,154.462,0.462,,,,,
166,,confirmation,,html-keyboard-response,166,118744,0.0-1.0-33.0-0.0-1.0-0.0,0,0,49028,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.5,1.038,,,,,
167,,isi,,html-keyboard-response,167,118847,0.0-1.0-33.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.5,1.0,,,,,
168,,feedback,,html-keyboard-response,168,119854,0.0-1.0-33.0-0.0-3.0-0.0,0,0,49028,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.5,1.0,,,,,
169,,iti,,html-keyboard-response,169,119960,0.0-1.0-33.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.5,1.0,,,,,
170,,choice,,html-keyboard-response,170,120058,0.0-1.0-34.0-0.0-0.0,0,0,49028,,96.0,,,68.0,32.0,332.0,1500.0,3500.0,0.0,6.0,0.0,40-60,,0.0,key chain,poker card,40.0,60.0,key chain4,poker card3,20.0,40.0,Gumby_Green-Keychain.jpg,9817131.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/Gumby_Green-Keychain.jpg,/static/Category_learning/Stimuli/Experimental_stims/poker card/9817131.thl.jpg,1.0,key chain,poker card,40.0,60.0,key chain4,poker card3,20.0,40.0,0.0,158.596,0.096,,,,,
171,,confirmation,,html-keyboard-response,171,121465,0.0-1.0-34.0-0.0-1.0-0.0,0,0,49028,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,1.404,,,,,
172,,isi,,html-keyboard-response,172,121572,0.0-1.0-34.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.5,1.5,,,,,
173,,feedback,,html-keyboard-response,173,122578,0.0-1.0-34.0-0.0-3.0-0.0,0,0,49028,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.5,1.0,,,,,
174,,iti,,html-keyboard-response,174,122685,0.0-1.0-34.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.0,3.5,,,,,
175,,choice,,html-keyboard-response,175,122737,0.0-1.0-35.0-0.0-0.0,0,0,49028,,48.0,,,68.0,33.0,333.0,1500.0,2000.0,0.0,6.0,1.0,40-80,0.0,,motorcycle,vase,40.0,80.0,motorcycle4,vase8,20.0,60.0,motorcycle46.jpg,Avase171.jpg,/static/Category_learning/Stimuli/Experimental_stims/motorcycle/motorcycle46.jpg,/static/Category_learning/Stimuli/Experimental_stims/vase/Avase171.jpg,1.0,motorcycle,vase,40.0,80.0,motorcycle4,vase8,20.0,60.0,0.0,166.048,0.048,,,,,
176,,confirmation,,html-keyboard-response,176,124195,0.0-1.0-35.0-0.0-1.0-0.0,0,0,49028,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.5,1.452,,,,,
177,,isi,,html-keyboard-response,177,124303,0.0-1.0-35.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.0,1.5,,,,,
178,,feedback,,html-keyboard-response,178,125309,0.0-1.0-35.0-0.0-3.0-0.0,0,0,49028,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,1.0,,,,,
179,,iti,,html-keyboard-response,179,125417,0.0-1.0-35.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.0,2.0,,,,,
180,,choice,,html-keyboard-response,180,126075,0.0-1.0-36.0-0.0-0.0,0,0,49028,,654.0,,,68.0,34.0,334.0,1500.0,2000.0,0.0,6.0,0.0,80-80,,,telescope,trumpet,80.0,80.0,telescope8,trumpet6,80.0,60.0,p0006439g.jpg,JUP416S.JPG,/static/Category_learning/Stimuli/Experimental_stims/telescope/p0006439g.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/JUP416S.JPG,1.0,telescope,trumpet,80.0,80.0,telescope8,trumpet6,80.0,60.0,0.0,172.654,0.654,,,,,
181,,confirmation,,html-keyboard-response,181,126928,0.0-1.0-36.0-0.0-1.0-0.0,0,0,49028,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.5,0.846,,,,,
182,,isi,,html-keyboard-response,182,127033,0.0-1.0-36.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.0,1.5,,,,,
183,,feedback,,html-keyboard-response,183,128042,0.0-1.0-36.0-0.0-3.0-0.0,0,0,49028,,,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,1.0,,,,,
184,,iti,,html-keyboard-response,184,128149,0.0-1.0-36.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.0,2.0,,,,,
185,,choice,,html-keyboard-response,185,128296,0.0-1.0-37.0-0.0-0.0,0,0,49028,,144.0,,,68.0,35.0,335.0,1000.0,1000.0,0.0,6.0,0.0,20-40,,0.0,bowl,hammer,20.0,40.0,bowl14,hammer1,40.0,20.0,Aredglassbowl.jpg,fosnaugh.hammer.jpg,/static/Category_learning/Stimuli/Experimental_stims/bowl/Aredglassbowl.jpg,/static/Category_learning/Stimuli/Experimental_stims/hammer/fosnaugh.hammer.jpg,1.0,bowl,hammer,20.0,40.0,bowl14,hammer1,40.0,20.0,0.0,178.144,0.144,,,,,
186,,confirmation,,html-keyboard-response,186,129658,0.0-1.0-37.0-0.0-1.0-0.0,0,0,49028,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.5,1.356,,,,,
187,,isi,,html-keyboard-response,187,129764,0.0-1.0-37.0-0.0-2.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.5,1.0,,,,,
188,,feedback,,html-keyboard-response,188,130771,0.0-1.0-37.0-0.0-3.0-0.0,0,0,49028,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.5,1.0,,,,,
189,,iti,,html-keyboard-response,189,130879,0.0-1.0-37.0-0.0-5.0,0,0,49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.5,1.0,,,,,
190,,choice,,html-keyboard-response,190,131326,0.0-1.0-38.0-0.0-0.0,0,0,49028,,444.0,,,68.0,36.0,336.0,2000.0,1000.0,0.0,6.0,1.0,20-20,0.0,,bowl,desk,20.0,20.0,bowl14,desk13,40.0,0.0,Aredglassbowl.jpg,26427865.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/bowl/Aredglassbowl.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/26427865.thl.jpg,1.0,bowl,desk,20.0,20.0,bowl14,desk13,40.0,0.0,0.0,182.944,0.444,,,,,
191,,confirmation,,html-keyboard-response,191,132388,0.0-1.0-38.0-0.0-1.0-0.0,0,0,49028,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.0,1.056,,,,,
