,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice
650,,isi,,html-keyboard-response,650,408905,0.0-1.0-124.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,2.0,
651,,feedback,,html-keyboard-response,651,409911,0.0-1.0-124.0-0.0-3.0-0.0,0,0,3,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,1.0,
652,,iti,,html-keyboard-response,652,410016,0.0-1.0-124.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,2.0,
653,,choice,,html-keyboard-response,653,410079,0.0-1.0-125.0-0.0-0.0,0,0,3,,58.0,,,50.0,123.0,130.0,1500.0,3500.0,0.0,3.0,0.0,60-60,,,train,tape,60.0,60.0,train1,tape4,60.0,40.0,Model_Train.jpg,70924.jpg,/static/Category_learning/Stimuli/Experimental_stims/train/Model_Train.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/70924.jpg,1.0,train,tape,60.0,60.0,train1,tape4,60.0,40.0,0.0,30.058,0.058,
654,,confirmation,,html-keyboard-response,654,411530,0.0-1.0-125.0-0.0-1.0-0.0,0,0,3,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,1.442,
655,,isi,,html-keyboard-response,655,411636,0.0-1.0-125.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,1.5,
656,,feedback,,html-keyboard-response,656,412640,0.0-1.0-125.0-0.0-3.0-0.0,0,0,3,,,,,,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,1.0,
657,,iti,,html-keyboard-response,657,412745,0.0-1.0-125.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,3.5,
658,,choice,,html-keyboard-response,658,412891,0.0-1.0-126.0-0.0-0.0,0,0,3,,142.0,,,50.0,124.0,131.0,2000.0,1000.0,0.0,3.0,0.0,20-20,,,key chain,lipstick,20.0,20.0,key chain9,lipstick8,20.0,20.0,sfx8832-ferrari-shield-keychain.jpg,P174215_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/sfx8832-ferrari-shield-keychain.jpg,/static/Category_learning/Stimuli/Experimental_stims/lipstick/P174215_hero.jpg,1.0,key chain,lipstick,20.0,20.0,key chain9,lipstick8,20.0,20.0,0.0,37.642,0.142,
659,,confirmation,,html-keyboard-response,659,414257,0.0-1.0-126.0-0.0-1.0-0.0,0,0,3,,,,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,1.358,
660,,isi,,html-keyboard-response,660,414363,0.0-1.0-126.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,2.0,
661,,feedback,,html-keyboard-response,661,415373,0.0-1.0-126.0-0.0-3.0-0.0,0,0,3,,,,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,1.0,
662,,iti,,html-keyboard-response,662,415477,0.0-1.0-126.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,1.0,
663,,choice,,html-keyboard-response,663,415641,0.0-1.0-127.0-0.0-0.0,0,0,3,,160.0,,,50.0,125.0,132.0,1500.0,1000.0,0.0,3.0,0.0,60-80,,1.0,baby carriage,tape,80.0,60.0,baby carriage5,tape11,80.0,40.0,Baby_Stroller.jpg,41FZA73H4JL._AA280_.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/Baby_Stroller.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/41FZA73H4JL._AA280_.jpg,1.0,baby carriage,tape,80.0,60.0,baby carriage5,tape11,80.0,40.0,0.0,43.16,0.16,
664,,confirmation,,html-keyboard-response,664,416989,0.0-1.0-127.0-0.0-1.0-0.0,0,0,3,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,1.34,
665,,isi,,html-keyboard-response,665,417093,0.0-1.0-127.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,1.5,
666,,feedback,,html-keyboard-response,666,418099,0.0-1.0-127.0-0.0-3.0-0.0,0,0,3,,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,1.0,
667,,iti,,html-keyboard-response,667,418204,0.0-1.0-127.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,1.0,
668,,choice,,html-keyboard-response,668,418507,0.0-1.0-128.0-0.0-0.0,0,0,3,,299.0,,,50.0,126.0,133.0,1000.0,3500.0,0.0,3.0,1.0,60-60,1.0,,train,train,60.0,60.0,train2,train10,80.0,60.0,iron_train.jpg,train3.jpg,/static/Category_learning/Stimuli/Experimental_stims/train/iron_train.jpg,/static/Category_learning/Stimuli/Experimental_stims/train/train3.jpg,1.0,train,train,60.0,60.0,train2,train10,80.0,60.0,0.0,48.299,0.299,
669,,confirmation,,html-keyboard-response,669,419714,0.0-1.0-128.0-0.0-1.0-0.0,0,0,3,,,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5,1.201,
670,,isi,,html-keyboard-response,670,419823,0.0-1.0-128.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5,1.0,
671,,feedback,,html-keyboard-response,671,420831,0.0-1.0-128.0-0.0-3.0-0.0,0,0,3,,,,,,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,1.0,
672,,iti,,html-keyboard-response,672,420937,0.0-1.0-128.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,3.5,
673,,choice,,html-keyboard-response,673,421437,0.0-1.0-129.0-0.0-0.0,0,0,3,,495.0,,,50.0,127.0,134.0,2000.0,1000.0,0.0,3.0,0.0,40-80,,1.0,bongo,sofa,80.0,40.0,bongo5,sofa7,60.0,20.0,ABONGDRUM.jpg,JACKSON-MS6007loveseat59X36X33.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/ABONGDRUM.jpg,/static/Category_learning/Stimuli/Experimental_stims/sofa/JACKSON-MS6007loveseat59X36X33.jpg,1.0,bongo,sofa,80.0,40.0,bongo5,sofa7,60.0,20.0,0.0,55.495,0.495,
674,,confirmation,,html-keyboard-response,674,422447,0.0-1.0-129.0-0.0-1.0-0.0,0,0,3,,,,,,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.5,1.005,
675,,isi,,html-keyboard-response,675,422556,0.0-1.0-129.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.5,2.0,
676,,feedback,,html-keyboard-response,676,423563,0.0-1.0-129.0-0.0-3.0-0.0,0,0,3,,,,,,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.5,1.0,
677,,iti,,html-keyboard-response,677,423669,0.0-1.0-129.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.5,1.0,
678,,choice,,html-keyboard-response,678,424006,0.0-1.0-130.0-0.0-0.0,0,0,3,,334.0,,,50.0,128.0,135.0,1500.0,1500.0,0.0,3.0,0.0,20-80,,1.0,dresser,key chain,80.0,20.0,dresser14,key chain2,60.0,40.0,Adressertabl3.jpg,superman_returns_pewter_keychain_2.jpg,/static/Category_learning/Stimuli/Experimental_stims/dresser/Adressertabl3.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/superman_returns_pewter_keychain_2.jpg,1.0,dresser,key chain,80.0,20.0,dresser14,key chain2,60.0,40.0,0.0,60.834,0.334,
679,,confirmation,,html-keyboard-response,679,425180,0.0-1.0-130.0-0.0-1.0-0.0,0,0,3,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.0,1.166,
680,,isi,,html-keyboard-response,680,425284,0.0-1.0-130.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.5,1.5,
681,,feedback,,html-keyboard-response,681,426291,0.0-1.0-130.0-0.0-3.0-0.0,0,0,3,,,,,,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.5,1.0,
682,,iti,,html-keyboard-response,682,426396,0.0-1.0-130.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,1.5,
683,,choice,,html-keyboard-response,683,426795,0.0-1.0-131.0-0.0-0.0,0,0,3,,394.0,,,50.0,129.0,136.0,1500.0,2000.0,0.0,3.0,0.0,40-60,,0.0,small table,stool,40.0,60.0,small table7,stool3,40.0,60.0,ATABLE89.jpg,ASTOOL44.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE89.jpg,/static/Category_learning/Stimuli/Experimental_stims/stool/ASTOOL44.jpg,1.0,small table,stool,40.0,60.0,small table7,stool3,40.0,60.0,0.0,66.394,0.394,
684,,confirmation,,html-keyboard-response,684,427908,0.0-1.0-131.0-0.0-1.0-0.0,0,0,3,,,,,,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,1.106,
685,,isi,,html-keyboard-response,685,428013,0.0-1.0-131.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,1.5,
686,,feedback,,html-keyboard-response,686,429017,0.0-1.0-131.0-0.0-3.0-0.0,0,0,3,,,,,,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,1.0,
687,,iti,,html-keyboard-response,687,429123,0.0-1.0-131.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,2.0,
688,,choice,,html-keyboard-response,688,429175,0.0-1.0-132.0-0.0-0.0,0,0,3,,47.0,,,50.0,130.0,137.0,3000.0,3000.0,0.0,3.0,1.0,40-40,1.0,,sofa,sofa,40.0,40.0,sofa4,sofa1,20.0,60.0,ALOVSEA15.jpg,sofa-Nicholassingleseater-th.jpg,/static/Category_learning/Stimuli/Experimental_stims/sofa/ALOVSEA15.jpg,/static/Category_learning/Stimuli/Experimental_stims/sofa/sofa-Nicholassingleseater-th.jpg,1.0,sofa,sofa,40.0,40.0,sofa4,sofa1,20.0,60.0,0.0,72.047,0.047,
689,,confirmation,,html-keyboard-response,689,430635,0.0-1.0-132.0-0.0-1.0-0.0,0,0,3,,,,,,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5,1.453,
690,,isi,,html-keyboard-response,690,430743,0.0-1.0-132.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5,3.0,
691,,feedback,,html-keyboard-response,691,431750,0.0-1.0-132.0-0.0-3.0-0.0,0,0,3,,,,,,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5,1.0,
692,,iti,,html-keyboard-response,692,431856,0.0-1.0-132.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.5,3.0,
693,,choice,,html-keyboard-response,693,432504,0.0-1.0-133.0-0.0-0.0,0,0,3,,643.0,,,50.0,131.0,138.0,1000.0,3500.0,0.0,3.0,1.0,80-80,1.0,,door knob,door knob,80.0,80.0,door knob6,door knob2,100.0,80.0,30fdcb17-b0fd-4f26-8cd8-11adde46fb79_4.jpg,500_DECWHIPB.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/30fdcb17-b0fd-4f26-8cd8-11adde46fb79_4.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/500_DECWHIPB.jpg,1.0,door knob,door knob,80.0,80.0,door knob6,door knob2,100.0,80.0,0.0,81.143,0.643,
694,,confirmation,,html-keyboard-response,694,433366,0.0-1.0-133.0-0.0-1.0-0.0,0,0,3,,,,,,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,0.857,
695,,isi,,html-keyboard-response,695,433471,0.0-1.0-133.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0,1.0,
696,,feedback,,html-keyboard-response,696,434477,0.0-1.0-133.0-0.0-3.0-0.0,0,0,3,,,,,,131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.0,1.0,
697,,iti,,html-keyboard-response,697,434581,0.0-1.0-133.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,3.5,
698,,choice,,html-keyboard-response,698,434841,0.0-1.0-134.0-0.0-0.0,0,0,3,,256.0,,,50.0,132.0,139.0,2000.0,2000.0,0.0,3.0,0.0,40-80,,0.0,small table,bowl,40.0,80.0,small table5,bowl14,20.0,80.0,Atable145.jpg,Aredglassbowl.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/Atable145.jpg,/static/Category_learning/Stimuli/Experimental_stims/bowl/Aredglassbowl.jpg,1.0,small table,bowl,40.0,80.0,small table5,bowl14,20.0,80.0,0.0,87.756,0.256,
699,,confirmation,,html-keyboard-response,699,436091,0.0-1.0-134.0-0.0-1.0-0.0,0,0,3,,,,,,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,1.244,
700,,isi,,html-keyboard-response,700,436197,0.0-1.0-134.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,2.0,
701,,feedback,,html-keyboard-response,701,437203,0.0-1.0-134.0-0.0-3.0-0.0,0,0,3,,,,,,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,1.0,
702,,iti,,html-keyboard-response,702,437308,0.0-1.0-134.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,2.0,
703,,choice,,html-keyboard-response,703,437400,0.0-1.0-135.0-0.0-0.0,0,0,3,,87.0,,,50.0,133.0,140.0,1000.0,1500.0,0.0,3.0,0.0,40-60,,0.0,seashell,trumpet,40.0,60.0,seashell14,trumpet1,20.0,40.0,ASEASHE17.jpg,JUPITER+TROMPETTE+606MRL.JPG,/static/Category_learning/Stimuli/Experimental_stims/seashell/ASEASHE17.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/JUPITER+TROMPETTE+606MRL.JPG,1.0,seashell,trumpet,40.0,60.0,seashell14,trumpet1,20.0,40.0,0.0,94.087,0.087,
704,,confirmation,,html-keyboard-response,704,438818,0.0-1.0-135.0-0.0-1.0-0.0,0,0,3,,,,,,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.5,1.413,
705,,isi,,html-keyboard-response,705,438922,0.0-1.0-135.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5,1.0,
706,,feedback,,html-keyboard-response,706,439930,0.0-1.0-135.0-0.0-3.0-0.0,0,0,3,,,,,,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.5,1.0,
707,,iti,,html-keyboard-response,707,440038,0.0-1.0-135.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,1.5,
708,,choice,,html-keyboard-response,708,440560,0.0-1.0-136.0-0.0-0.0,0,0,3,,517.0,,,50.0,134.0,141.0,1000.0,1000.0,0.0,3.0,0.0,20-80,,0.0,lipstick,fan,20.0,80.0,lipstick9,fan4,0.0,100.0,P189145_hero.jpg,AFAN39.jpg,/static/Category_learning/Stimuli/Experimental_stims/lipstick/P189145_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/fan/AFAN39.jpg,1.0,lipstick,fan,20.0,80.0,lipstick9,fan4,0.0,100.0,0.0,99.517,0.517,
709,,confirmation,,html-keyboard-response,709,441552,0.0-1.0-136.0-0.0-1.0-0.0,0,0,3,,,,,,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.5,0.983,
710,,isi,,html-keyboard-response,710,441660,0.0-1.0-136.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.5,1.0,
711,,feedback,,html-keyboard-response,711,442667,0.0-1.0-136.0-0.0-3.0-0.0,0,0,3,,,,,,134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.5,1.0,
712,,iti,,html-keyboard-response,712,442772,0.0-1.0-136.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.5,1.0,
713,,choice,,html-keyboard-response,713,443309,0.0-1.0-137.0-0.0-0.0,0,0,3,,530.0,,,50.0,135.0,142.0,1000.0,2000.0,0.0,3.0,0.0,80-80,,,flashlight,bench,80.0,80.0,flashlight1,bench2,100.0,80.0,Graphite3D.jpg,26369969.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/flashlight/Graphite3D.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/26369969.thl.jpg,1.0,flashlight,bench,80.0,80.0,flashlight1,bench2,100.0,80.0,0.0,104.03,0.53,
714,,confirmation,,html-keyboard-response,714,444283,0.0-1.0-137.0-0.0-1.0-0.0,0,0,3,,,,,,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,0.97,
715,,isi,,html-keyboard-response,715,444386,0.0-1.0-137.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,1.0,
716,,feedback,,html-keyboard-response,716,445396,0.0-1.0-137.0-0.0-3.0-0.0,0,0,3,,,,,,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,1.0,
717,,iti,,html-keyboard-response,717,445501,0.0-1.0-137.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.0,2.0,
718,,choice,,html-keyboard-response,718,447008,0.0-1.0-138.0-0.0-0.0,0,0,3,,,,,,136.0,143.0,1500.0,1000.0,0.0,3.0,0.0,40-40,,,sofa,poker card,40.0,40.0,sofa14,poker card3,60.0,60.0,HENRY-Sofa-falg8068-05-72X34X34.jpg,9817131.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/sofa/HENRY-Sofa-falg8068-05-72X34X34.jpg,/static/Category_learning/Stimuli/Experimental_stims/poker card/9817131.thl.jpg,,,,,,,,,,1.0,110.5,1.5,
719,,isi,,html-keyboard-response,719,447115,0.0-1.0-138.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,1.5,
720,,no_response,,html-keyboard-response,720,448121,0.0-1.0-138.0-0.0-4.0-0.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,1.0,
721,,iti,,html-keyboard-response,721,448243,0.0-1.0-138.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.0,1.0,
722,,choice,,html-keyboard-response,722,448467,0.0-1.0-138.0-0.1-0.1,0,0,3,,220.0,,,50.0,136.0,143.0,1500.0,1000.0,0.0,3.0,0.0,40-40,,,sofa,poker card,40.0,40.0,sofa14,poker card3,60.0,60.0,HENRY-Sofa-falg8068-05-72X34X34.jpg,9817131.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/sofa/HENRY-Sofa-falg8068-05-72X34X34.jpg,/static/Category_learning/Stimuli/Experimental_stims/poker card/9817131.thl.jpg,1.0,sofa,poker card,40.0,40.0,sofa14,poker card3,60.0,60.0,0.0,114.22,0.22,
723,,confirmation,,html-keyboard-response,723,449756,0.0-1.0-138.0-0.1-1.1-0.1,0,0,3,,,,,,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.5,1.28,
724,,isi,,html-keyboard-response,724,449862,0.0-1.0-138.0-0.1-2.1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.0,1.5,
725,,feedback,,html-keyboard-response,725,450870,0.0-1.0-138.0-0.1-3.1-0.1,0,0,3,,,,,,136.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,1.0,
726,,iti,,html-keyboard-response,726,450977,0.0-1.0-138.0-0.1-5.1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.0,1.0,
727,,choice,,html-keyboard-response,727,451106,0.0-1.0-139.0-0.0-0.0,0,0,3,,125.0,,,50.0,137.0,144.0,1000.0,1000.0,0.0,3.0,0.0,40-80,,0.0,sofa,desk,40.0,80.0,sofa8,desk15,60.0,60.0,allegro-leather-sofa-med2.jpg,ADESK21.jpg,/static/Category_learning/Stimuli/Experimental_stims/sofa/allegro-leather-sofa-med2.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/ADESK21.jpg,1.0,sofa,desk,40.0,80.0,sofa8,desk15,60.0,60.0,0.0,119.125,0.125,
728,,confirmation,,html-keyboard-response,728,452486,0.0-1.0-139.0-0.0-1.0-0.0,0,0,3,,,,,,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.5,1.375,
729,,isi,,html-keyboard-response,729,452592,0.0-1.0-139.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.5,1.0,
730,,feedback,,html-keyboard-response,730,453601,0.0-1.0-139.0-0.0-3.0-0.0,0,0,3,,,,,,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.5,1.0,
731,,iti,,html-keyboard-response,731,453707,0.0-1.0-139.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.5,1.0,
732,,choice,,html-keyboard-response,732,453882,0.0-1.0-140.0-0.0-0.0,0,0,3,,170.0,,,50.0,138.0,145.0,1000.0,2000.0,0.0,3.0,0.0,20-60,,0.0,frame,tape,20.0,60.0,frame3,tape5,40.0,60.0,AFRAME132.jpg,910372_sk_lg.jpg,/static/Category_learning/Stimuli/Experimental_stims/frame/AFRAME132.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/910372_sk_lg.jpg,1.0,frame,tape,20.0,60.0,frame3,tape5,40.0,60.0,0.0,123.67,0.17,
733,,confirmation,,html-keyboard-response,733,455221,0.0-1.0-140.0-0.0-1.0-0.0,0,0,3,,,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,1.33,
734,,isi,,html-keyboard-response,734,455325,0.0-1.0-140.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,1.0,
735,,feedback,,html-keyboard-response,735,456333,0.0-1.0-140.0-0.0-3.0-0.0,0,0,3,,,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,1.0,
736,,iti,,html-keyboard-response,736,456440,0.0-1.0-140.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.0,2.0,
737,,choice,,html-keyboard-response,737,456632,0.0-1.0-141.0-0.0-0.0,0,0,3,,186.0,,,50.0,139.0,146.0,1500.0,1500.0,0.0,3.0,1.0,20-20,1.0,,microscope,microscope,20.0,20.0,microscope9,microscope12,20.0,0.0,AMICROS34.jpg,usbdigitalmicroscope1_small1.jpg,/static/Category_learning/Stimuli/Experimental_stims/microscope/AMICROS34.jpg,/static/Category_learning/Stimuli/Experimental_stims/microscope/usbdigitalmicroscope1_small1.jpg,1.0,microscope,microscope,20.0,20.0,microscope9,microscope12,20.0,0.0,0.0,129.186,0.186,
738,,confirmation,,html-keyboard-response,738,457955,0.0-1.0-141.0-0.0-1.0-0.0,0,0,3,,,,,,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.5,1.314,
739,,isi,,html-keyboard-response,739,458062,0.0-1.0-141.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.0,1.5,
740,,feedback,,html-keyboard-response,740,459068,0.0-1.0-141.0-0.0-3.0-0.0,0,0,3,,,,,,139.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,1.0,
741,,iti,,html-keyboard-response,741,459172,0.0-1.0-141.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.5,1.5,
742,,choice,,html-keyboard-response,742,459535,0.0-1.0-142.0-0.0-0.0,0,0,3,,359.0,,,50.0,140.0,147.0,1000.0,1000.0,0.0,3.0,0.0,60-60,,,trumpet,train,60.0,60.0,trumpet5,train7,60.0,60.0,408l.jpg,thomas-tank-pedal-car-lg.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/408l.jpg,/static/Category_learning/Stimuli/Experimental_stims/train/thomas-tank-pedal-car-lg.jpg,1.0,trumpet,train,60.0,60.0,trumpet5,train7,60.0,60.0,0.0,134.859,0.359,
743,,confirmation,,html-keyboard-response,743,460684,0.0-1.0-142.0-0.0-1.0-0.0,0,0,3,,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,1.141,
744,,isi,,html-keyboard-response,744,460788,0.0-1.0-142.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.0,1.0,
745,,feedback,,html-keyboard-response,745,461794,0.0-1.0-142.0-0.0-3.0-0.0,0,0,3,,,,,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.0,1.0,
746,,iti,,html-keyboard-response,746,461902,0.0-1.0-142.0-0.0-5.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.0,1.0,
747,,choice,,html-keyboard-response,747,461928,0.0-1.0-143.0-0.0-0.0,0,0,3,,23.0,,,50.0,141.0,148.0,3500.0,3500.0,0.0,3.0,0.0,20-80,,1.0,bench,lipstick,80.0,20.0,bench4,lipstick12,60.0,40.0,30892819.thl.jpg,P173709_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/30892819.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/lipstick/P173709_hero.jpg,1.0,bench,lipstick,80.0,20.0,bench4,lipstick12,60.0,40.0,0.0,139.023,0.023,
748,,confirmation,,html-keyboard-response,748,463412,0.0-1.0-143.0-0.0-1.0-0.0,0,0,3,,,,,,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.5,1.477,
749,,isi,,html-keyboard-response,749,463522,0.0-1.0-143.0-0.0-2.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.0,3.5,
750,,feedback,,html-keyboard-response,750,464532,0.0-1.0-143.0-0.0-3.0-0.0,0,0,3,,,,,,141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.0,1.0,
