,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice,total_bonus_tally
1063,,feedback,,html-keyboard-response,1063,1428699,0.0-1.0-210.0-0.0-3.0-0.0,0,0,96511,,,,,,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.5,1.0,,
1064,,iti,,html-keyboard-response,1064,1430206,0.0-1.0-210.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0,1.5,,
1065,,choice,,html-keyboard-response,1065,1430783,0.0-1.0-211.0-0.0-0.0,0,0,96511,,574.0,,,68.0,209.0,211.0,1500.0,1500.0,0.0,4.0,0.0,20-80,,0.0,key chain,bowl,20.0,80.0,key chain5,bowl1,20.0,80.0,keychain-metal-logo.jpg,ABOWLS6.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/keychain-metal-logo.jpg,/static/Category_learning/Stimuli/Experimental_stims/bowl/ABOWLS6.jpg,1.0,key chain,bowl,20.0,80.0,key chain5,bowl1,20.0,80.0,0.0,154.574,0.574,,
1066,,confirmation,,html-keyboard-response,1066,1431712,0.0-1.0-211.0-0.0-1.0-0.0,0,0,96511,,,,,,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.5,0.926,,
1067,,isi,,html-keyboard-response,1067,1433215,0.0-1.0-211.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.0,1.5,,
1068,,feedback,,html-keyboard-response,1068,1434218,0.0-1.0-211.0-0.0-3.0-0.0,0,0,96511,,,,,,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.0,1.0,,
1069,,iti,,html-keyboard-response,1069,1435722,0.0-1.0-211.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.5,1.5,,
1070,,choice,,html-keyboard-response,1070,1436214,0.0-1.0-212.0-0.0-0.0,0,0,96511,,488.0,,,75.0,210.0,212.0,1000.0,2000.0,0.0,4.0,0.0,20-60,,1.0,telescope,hat,60.0,20.0,telescope10,hat12,80.0,0.0,digimarc.ms02.jpg,Aformalhat5.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/digimarc.ms02.jpg,/static/Category_learning/Stimuli/Experimental_stims/hat/Aformalhat5.jpg,0.0,hat,telescope,20.0,60.0,hat12,telescope10,0.0,80.0,0.0,159.988,0.488,,
1071,,confirmation,,html-keyboard-response,1071,1437234,0.0-1.0-212.0-0.0-1.0-0.0,0,0,96511,,,,,,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,1.012,,
1072,,isi,,html-keyboard-response,1072,1438239,0.0-1.0-212.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.0,1.0,,
1073,,feedback,,html-keyboard-response,1073,1439244,0.0-1.0-212.0-0.0-3.0-0.0,0,0,96511,,,,,,210.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,1.0,,
1074,,iti,,html-keyboard-response,1074,1441249,0.0-1.0-212.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.0,2.0,,
1075,,choice,,html-keyboard-response,1075,1441580,0.0-1.0-213.0-0.0-0.0,0,0,96511,,328.0,,,68.0,211.0,213.0,1000.0,1500.0,0.0,4.0,0.0,80-80,,,desk,flashlight,80.0,80.0,desk12,flashlight6,100.0,60.0,ADESK19.jpg,Flashlight.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/ADESK19.jpg,/static/Category_learning/Stimuli/Experimental_stims/flashlight/Flashlight.jpg,1.0,desk,flashlight,80.0,80.0,desk12,flashlight6,100.0,60.0,0.0,165.328,0.328,,
1076,,confirmation,,html-keyboard-response,1076,1442758,0.0-1.0-213.0-0.0-1.0-0.0,0,0,96511,,,,,,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.5,1.172,,
1077,,isi,,html-keyboard-response,1077,1443763,0.0-1.0-213.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.5,1.0,,
1078,,feedback,,html-keyboard-response,1078,1444772,0.0-1.0-213.0-0.0-3.0-0.0,0,0,96511,,,,,,211.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.5,1.0,,
1079,,iti,,html-keyboard-response,1079,1446275,0.0-1.0-213.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,1.5,,
1080,,choice,,html-keyboard-response,1080,1446761,0.0-1.0-214.0-0.0-0.0,0,0,96511,,483.0,,,75.0,212.0,214.0,1500.0,1500.0,0.0,4.0,0.0,20-80,,0.0,license plate,desk,20.0,80.0,license plate4,desk6,0.0,60.0,ca-2flt842.jpg,0051507b.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/ca-2flt842.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/0051507b.jpg,0.0,desk,license plate,80.0,20.0,desk6,license plate4,60.0,0.0,0.0,170.483,0.483,,
1081,,confirmation,,html-keyboard-response,1081,1447784,0.0-1.0-214.0-0.0-1.0-0.0,0,0,96511,,,,,,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.5,1.017,,
1082,,isi,,html-keyboard-response,1082,1449290,0.0-1.0-214.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.0,1.5,,
1083,,feedback,,html-keyboard-response,1083,1450296,0.0-1.0-214.0-0.0-3.0-0.0,0,0,96511,,,,,,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.0,1.0,,
1084,,iti,,html-keyboard-response,1084,1451800,0.0-1.0-214.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.5,1.5,,
1085,,choice,,html-keyboard-response,1085,1452426,0.0-1.0-215.0-0.0-0.0,0,0,96511,,623.0,,,68.0,213.0,215.0,2000.0,1000.0,0.0,4.0,0.0,40-60,,0.0,nail polish,trumpet,40.0,60.0,nail polish7,trumpet6,20.0,60.0,117BDAkbo5L._AA160_.jpg,JUP416S.JPG,/static/Category_learning/Stimuli/Experimental_stims/nail polish/117BDAkbo5L._AA160_.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/JUP416S.JPG,1.0,nail polish,trumpet,40.0,60.0,nail polish7,trumpet6,20.0,60.0,0.0,176.123,0.623,,
1086,,confirmation,,html-keyboard-response,1086,1453310,0.0-1.0-215.0-0.0-1.0-0.0,0,0,96511,,,,,,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.0,0.877,,
1087,,isi,,html-keyboard-response,1087,1455317,0.0-1.0-215.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.0,2.0,,
1088,,feedback,,html-keyboard-response,1088,1456323,0.0-1.0-215.0-0.0-3.0-0.0,0,0,96511,,,,,,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,1.0,,
1089,,iti,,html-keyboard-response,1089,1457327,0.0-1.0-215.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.0,1.0,,
1090,,choice,,html-keyboard-response,1090,1457934,0.0-1.0-216.0-0.0-0.0,0,0,96511,,601.0,,,75.0,214.0,216.0,1000.0,2000.0,0.0,4.0,0.0,40-80,,0.0,power strip,bowl,40.0,80.0,power strip13,bowl8,40.0,100.0,01dccef1-d4b2-4d2e-a317-f2ed46b70b4b_400.jpg,ASLVBOWL.jpg,/static/Category_learning/Stimuli/Experimental_stims/power strip/01dccef1-d4b2-4d2e-a317-f2ed46b70b4b_400.jpg,/static/Category_learning/Stimuli/Experimental_stims/bowl/ASLVBOWL.jpg,0.0,bowl,power strip,80.0,40.0,bowl8,power strip13,100.0,40.0,0.0,181.601,0.601,,
1091,,confirmation,,html-keyboard-response,1091,1458842,0.0-1.0-216.0-0.0-1.0-0.0,0,0,96511,,,,,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.5,0.899,,
1092,,isi,,html-keyboard-response,1092,1459850,0.0-1.0-216.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.5,1.0,,
1093,,feedback,,html-keyboard-response,1093,1460858,0.0-1.0-216.0-0.0-3.0-0.0,0,0,96511,,,,,,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.5,1.0,,
1094,,iti,,html-keyboard-response,1094,1462865,0.0-1.0-216.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.5,2.0,,
1095,,choice,,html-keyboard-response,1095,1463335,0.0-1.0-217.0-0.0-0.0,0,0,96511,,467.0,,,68.0,215.0,217.0,2000.0,1000.0,0.0,4.0,0.0,40-60,,0.0,nail polish,yarn,40.0,60.0,nail polish4,yarn7,40.0,60.0,8027_O.jpg,herb garden hy smaller.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/8027_O.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/herb garden hy smaller.jpg,1.0,nail polish,yarn,40.0,60.0,nail polish4,yarn7,40.0,60.0,0.0,186.967,0.467,,
1096,,confirmation,,html-keyboard-response,1096,1464372,0.0-1.0-217.0-0.0-1.0-0.0,0,0,96511,,,,,,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,1.033,,
1097,,isi,,html-keyboard-response,1097,1466378,0.0-1.0-217.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,2.0,,
1098,,feedback,,html-keyboard-response,1098,1467387,0.0-1.0-217.0-0.0-3.0-0.0,0,0,96511,,,,,,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.0,1.0,,
1099,,iti,,html-keyboard-response,1099,1468394,0.0-1.0-217.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0,1.0,,
1100,,choice,,html-keyboard-response,1100,1468935,0.0-1.0-218.0-0.0-0.0,0,0,96511,,537.0,,,75.0,216.0,218.0,2000.0,3000.0,0.0,4.0,0.0,40-60,,0.0,seashell,vase,40.0,60.0,seashell4,vase2,40.0,40.0,seashell.jpg,Avase106.jpg,/static/Category_learning/Stimuli/Experimental_stims/seashell/seashell.jpg,/static/Category_learning/Stimuli/Experimental_stims/vase/Avase106.jpg,0.0,vase,seashell,60.0,40.0,vase2,seashell4,40.0,40.0,0.0,192.537,0.537,,
1101,,confirmation,,html-keyboard-response,1101,1469906,0.0-1.0-218.0-0.0-1.0-0.0,0,0,96511,,,,,,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.5,0.963,,
1102,,isi,,html-keyboard-response,1102,1471910,0.0-1.0-218.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.5,2.0,,
1103,,feedback,,html-keyboard-response,1103,1472918,0.0-1.0-218.0-0.0-3.0-0.0,0,0,96511,,,,,,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.5,1.0,,
1104,,iti,,html-keyboard-response,1104,1475926,0.0-1.0-218.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.5,3.0,,
1105,,choice,,html-keyboard-response,1105,1476231,0.0-1.0-219.0-0.0-0.0,0,0,96511,,302.0,,,75.0,217.0,219.0,1500.0,1000.0,0.0,4.0,1.0,80-80,1.0,,bongo,bongo,80.0,80.0,bongo5,bongo9,60.0,60.0,ABONGDRUM.jpg,22946035.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/ABONGDRUM.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/22946035.thl.jpg,0.0,bongo,bongo,80.0,80.0,bongo9,bongo5,60.0,60.0,0.0,199.802,0.302,,
1106,,confirmation,,html-keyboard-response,1106,1477434,0.0-1.0-219.0-0.0-1.0-0.0,0,0,96511,,,,,,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.0,1.198,,
1107,,isi,,html-keyboard-response,1107,1478939,0.0-1.0-219.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.5,1.5,,
1108,,feedback,,html-keyboard-response,1108,1479947,0.0-1.0-219.0-0.0-3.0-0.0,0,0,96511,,,,,,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.5,1.0,,
1109,,iti,,html-keyboard-response,1109,1480954,0.0-1.0-219.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.5,1.0,,
1110,,choice,,html-keyboard-response,1110,1481559,0.0-1.0-220.0-0.0-0.0,0,0,96511,,600.0,,,68.0,218.0,220.0,2000.0,1500.0,0.0,4.0,1.0,20-20,1.0,,hat,hat,20.0,20.0,hat1,hat12,40.0,0.0,AGREENHAT.jpg,Aformalhat5.jpg,/static/Category_learning/Stimuli/Experimental_stims/hat/AGREENHAT.jpg,/static/Category_learning/Stimuli/Experimental_stims/hat/Aformalhat5.jpg,1.0,hat,hat,20.0,20.0,hat1,hat12,40.0,0.0,0.0,205.1,0.6,,
1111,,confirmation,,html-keyboard-response,1111,1482467,0.0-1.0-220.0-0.0-1.0-0.0,0,0,96511,,,,,,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.0,0.9,,
1112,,isi,,html-keyboard-response,1112,1484475,0.0-1.0-220.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,2.0,,
1113,,feedback,,html-keyboard-response,1113,1485483,0.0-1.0-220.0-0.0-3.0-0.0,0,0,96511,,,,,,218.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,1.0,,
1114,,iti,,html-keyboard-response,1114,1486988,0.0-1.0-220.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.5,1.5,,
1115,,choice,,html-keyboard-response,1115,1487670,0.0-1.0-221.0-0.0-0.0,0,0,96511,,677.0,,,75.0,219.0,221.0,1000.0,2000.0,0.0,4.0,1.0,20-20,1.0,,makeup compact,makeup compact,20.0,20.0,makeup compact2,makeup compact14,20.0,40.0,P183922_hero.jpg,262597_fpx.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/P183922_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/262597_fpx.jpg,0.0,makeup compact,makeup compact,20.0,20.0,makeup compact14,makeup compact2,40.0,20.0,0.0,211.177,0.677,,
1116,,confirmation,,html-keyboard-response,1116,1488497,0.0-1.0-221.0-0.0-1.0-0.0,0,0,96511,,,,,,219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.0,0.823,,
1117,,isi,,html-keyboard-response,1117,1489501,0.0-1.0-221.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.0,1.0,,
1118,,feedback,,html-keyboard-response,1118,1490504,0.0-1.0-221.0-0.0-3.0-0.0,0,0,96511,,,,,,219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,1.0,,
1119,,iti,,html-keyboard-response,1119,1492507,0.0-1.0-221.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,2.0,,
1120,,choice,,html-keyboard-response,1120,1493546,0.0-1.0-222.0-0.0-0.0,0,0,96511,,1034.0,,,75.0,220.0,222.0,2000.0,3500.0,0.0,4.0,1.0,20-20,1.0,,microscope,microscope,20.0,20.0,microscope6,microscope2,0.0,0.0,AMICROS25.jpg,3090-b.jpg,/static/Category_learning/Stimuli/Experimental_stims/microscope/AMICROS25.jpg,/static/Category_learning/Stimuli/Experimental_stims/microscope/3090-b.jpg,0.0,microscope,microscope,20.0,20.0,microscope2,microscope6,0.0,0.0,0.0,217.034,1.034,,
1121,,confirmation,,html-keyboard-response,1121,1494018,0.0-1.0-222.0-0.0-1.0-0.0,0,0,96511,,,,,,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.5,0.466,,
1122,,isi,,html-keyboard-response,1122,1496022,0.0-1.0-222.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.5,2.0,,
1123,,feedback,,html-keyboard-response,1123,1497030,0.0-1.0-222.0-0.0-3.0-0.0,0,0,96511,,,,,,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.5,1.0,,
1124,,iti,,html-keyboard-response,1124,1500534,0.0-1.0-222.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,3.5,,
1125,,choice,,html-keyboard-response,1125,1501254,0.0-1.0-223.0-0.0-0.0,0,0,96511,,717.0,,,68.0,221.0,223.0,1000.0,1000.0,0.0,4.0,0.0,40-40,,,power strip,small table,40.0,40.0,power strip6,small table3,60.0,20.0,41AWBNXQRML._AA262_.jpg,Atable122.jpg,/static/Category_learning/Stimuli/Experimental_stims/power strip/41AWBNXQRML._AA262_.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/Atable122.jpg,1.0,power strip,small table,40.0,40.0,power strip6,small table3,60.0,20.0,0.0,224.717,0.717,,
1126,,confirmation,,html-keyboard-response,1126,1502044,0.0-1.0-223.0-0.0-1.0-0.0,0,0,96511,,,,,,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.5,0.783,,
1127,,isi,,html-keyboard-response,1127,1503052,0.0-1.0-223.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.5,1.0,,
1128,,feedback,,html-keyboard-response,1128,1504060,0.0-1.0-223.0-0.0-3.0-0.0,0,0,96511,,,,,,221.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.5,1.0,,
1129,,iti,,html-keyboard-response,1129,1505068,0.0-1.0-223.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.5,1.0,,
1130,,choice,,html-keyboard-response,1130,1505818,0.0-1.0-224.0-0.0-0.0,0,0,96511,,745.0,,,75.0,222.0,224.0,2000.0,1000.0,0.0,4.0,0.0,40-60,,0.0,small table,telescope,40.0,60.0,small table4,telescope9,40.0,80.0,ACOFTABLE.jpg,13TELESTAND.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ACOFTABLE.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/13TELESTAND.jpg,0.0,telescope,small table,60.0,40.0,telescope9,small table4,80.0,40.0,0.0,229.245,0.745,,
1131,,confirmation,,html-keyboard-response,1131,1506577,0.0-1.0-224.0-0.0-1.0-0.0,0,0,96511,,,,,,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,0.755,,
1132,,isi,,html-keyboard-response,1132,1508583,0.0-1.0-224.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.0,2.0,,
1133,,feedback,,html-keyboard-response,1133,1509591,0.0-1.0-224.0-0.0-3.0-0.0,0,0,96511,,,,,,222.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.0,1.0,,
1134,,iti,,html-keyboard-response,1134,1510599,0.0-1.0-224.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0,1.0,,
1135,,choice,,html-keyboard-response,1135,1511341,0.0-1.0-225.0-0.0-0.0,0,0,96511,,738.0,,,68.0,223.0,225.0,2000.0,1000.0,0.0,4.0,1.0,20-20,1.0,,license plate,license plate,20.0,20.0,license plate9,license plate15,20.0,40.0,nm-dhg089.jpg,hi-hwr-837.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/nm-dhg089.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/hi-hwr-837.jpg,1.0,license plate,license plate,20.0,20.0,license plate9,license plate15,20.0,40.0,0.0,234.738,0.738,,
1136,,confirmation,,html-keyboard-response,1136,1512108,0.0-1.0-225.0-0.0-1.0-0.0,0,0,96511,,,,,,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.5,0.762,,
1137,,isi,,html-keyboard-response,1137,1514114,0.0-1.0-225.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.5,2.0,,
1138,,feedback,,html-keyboard-response,1138,1515121,0.0-1.0-225.0-0.0-3.0-0.0,0,0,96511,,,,,,223.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.5,1.0,,
1139,,iti,,html-keyboard-response,1139,1516124,0.0-1.0-225.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.5,1.0,,
1140,,choice,,html-keyboard-response,1140,1516881,0.0-1.0-226.0-0.0-0.0,0,0,96511,,754.0,,,75.0,224.0,226.0,2000.0,2000.0,0.0,4.0,1.0,40-40,1.0,,nail polish,nail polish,40.0,40.0,nail polish11,nail polish9,60.0,60.0,Revlon_Super_Top_Speed_Chrome_Nail_Polish-resized200.jpg,8037_O.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/Revlon_Super_Top_Speed_Chrome_Nail_Polish-resized200.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/8037_O.jpg,0.0,nail polish,nail polish,40.0,40.0,nail polish9,nail polish11,60.0,60.0,0.0,240.254,0.754,,
1141,,confirmation,,html-keyboard-response,1141,1517634,0.0-1.0-226.0-0.0-1.0-0.0,0,0,96511,,,,,,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.0,0.746,,
1142,,isi,,html-keyboard-response,1142,1519639,0.0-1.0-226.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,2.0,,
1143,,feedback,,html-keyboard-response,1143,1520646,0.0-1.0-226.0-0.0-3.0-0.0,0,0,96511,,,,,,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,1.0,,
1144,,iti,,html-keyboard-response,1144,1522651,0.0-1.0-226.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,2.0,,
1145,,choice,,html-keyboard-response,1145,1523246,0.0-1.0-227.0-0.0-0.0,0,0,96511,,591.0,,,68.0,225.0,227.0,1000.0,1000.0,0.0,4.0,0.0,80-80,,,door knob,baby carriage,80.0,80.0,door knob4,baby carriage4,60.0,60.0,chrome scroll latch handle.jpg,26373711.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/chrome scroll latch handle.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/26373711.thl.jpg,1.0,door knob,baby carriage,80.0,80.0,door knob4,baby carriage4,60.0,60.0,0.0,246.591,0.591,,
1146,,confirmation,,html-keyboard-response,1146,1524161,0.0-1.0-227.0-0.0-1.0-0.0,0,0,96511,,,,,,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.5,0.909,,
1147,,isi,,html-keyboard-response,1147,1525170,0.0-1.0-227.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.5,1.0,,
1148,,feedback,,html-keyboard-response,1148,1526178,0.0-1.0-227.0-0.0-3.0-0.0,0,0,96511,,,,,,225.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.5,1.0,,
1149,,iti,,html-keyboard-response,1149,1527186,0.0-1.0-227.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.5,1.0,,
1150,,choice,,html-keyboard-response,1150,1528114,0.0-1.0-228.0-0.0-0.0,0,0,96511,,923.0,,,75.0,226.0,228.0,1000.0,1000.0,0.0,4.0,1.0,20-20,1.0,,key chain,key chain,20.0,20.0,key chain5,key chain12,20.0,0.0,keychain-metal-logo.jpg,keychain.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/keychain-metal-logo.jpg,/static/Category_learning/Stimuli/Experimental_stims/key chain/keychain.jpg,0.0,key chain,key chain,20.0,20.0,key chain12,key chain5,0.0,20.0,0.0,251.423,0.923,,
1151,,confirmation,,html-keyboard-response,1151,1528695,0.0-1.0-228.0-0.0-1.0-0.0,0,0,96511,,,,,,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,0.577,,
1152,,isi,,html-keyboard-response,1152,1529698,0.0-1.0-228.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,1.0,,
1153,,feedback,,html-keyboard-response,1153,1530706,0.0-1.0-228.0-0.0-3.0-0.0,0,0,96511,,,,,,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.0,1.0,,
1154,,iti,,html-keyboard-response,1154,1531713,0.0-1.0-228.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,1.0,,
1155,,choice,,html-keyboard-response,1155,1532401,0.0-1.0-229.0-0.0-0.0,0,0,96511,,684.0,,,75.0,227.0,229.0,1000.0,3500.0,0.0,4.0,0.0,60-80,,0.0,vase,door knob,60.0,80.0,vase13,door knob3,60.0,80.0,designer-metal-vase.jpg,020f7ec6-df08-40fa-b3a5-0dcfb762f085_4.jpg,/static/Category_learning/Stimuli/Experimental_stims/vase/designer-metal-vase.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/020f7ec6-df08-40fa-b3a5-0dcfb762f085_4.jpg,0.0,door knob,vase,80.0,60.0,door knob3,vase13,80.0,60.0,0.0,255.684,0.684,,
1156,,confirmation,,html-keyboard-response,1156,1533226,0.0-1.0-229.0-0.0-1.0-0.0,0,0,96511,,,,,,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.5,0.816,,
1157,,isi,,html-keyboard-response,1157,1534231,0.0-1.0-229.0-0.0-2.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.5,1.0,,
1158,,feedback,,html-keyboard-response,1158,1535239,0.0-1.0-229.0-0.0-3.0-0.0,0,0,96511,,,,,,227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.5,1.0,,
1159,,iti,,html-keyboard-response,1159,1538744,0.0-1.0-229.0-0.0-5.0,0,0,96511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0,3.5,,
