,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice,total_bonus_tally
809,,confirmation,,html-keyboard-response,809,1317804,0.0-1.0-156.0-0.0-1.0-0.0,0,0,95248,,,,,,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.5,0.719,,
810,,isi,,html-keyboard-response,810,1319308,0.0-1.0-156.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0,1.5,,
811,,feedback,,html-keyboard-response,811,1320314,0.0-1.0-156.0-0.0-3.0-0.0,0,0,95248,,,,,,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.0,1.0,,
812,,iti,,html-keyboard-response,812,1321821,0.0-1.0-156.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.5,1.5,,
813,,choice,,html-keyboard-response,813,1322372,0.0-1.0-157.0-0.0-0.0,0,0,95248,,548.0,,,68.0,155.0,159.0,1500.0,1000.0,0.0,3.0,0.0,40-60,,0.0,hat,nail polish,40.0,60.0,hat1,nail polish15,40.0,60.0,AGREENHAT.jpg,MA_NP_WSD.jpg,/static/Category_learning/Stimuli/Experimental_stims/hat/AGREENHAT.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/MA_NP_WSD.jpg,1.0,hat,nail polish,40.0,60.0,hat1,nail polish15,40.0,60.0,0.0,210.048,0.548,,
814,,confirmation,,html-keyboard-response,814,1323329,0.0-1.0-157.0-0.0-1.0-0.0,0,0,95248,,,,,,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.0,0.952,,
815,,isi,,html-keyboard-response,815,1324833,0.0-1.0-157.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.5,1.5,,
816,,feedback,,html-keyboard-response,816,1325839,0.0-1.0-157.0-0.0-3.0-0.0,0,0,95248,,,,,,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.5,1.0,,
817,,iti,,html-keyboard-response,817,1326844,0.0-1.0-157.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.5,1.0,,
818,,choice,,html-keyboard-response,818,1327615,0.0-1.0-158.0-0.0-0.0,0,0,95248,,766.0,,,68.0,156.0,160.0,1500.0,1000.0,0.0,3.0,1.0,80-80,1.0,,telescope,telescope,80.0,80.0,telescope6,telescope12,100.0,60.0,LO-telescope-89769.jpg,Junior Land and Sky Telescope.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/LO-telescope-89769.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/Junior Land and Sky Telescope.jpg,1.0,telescope,telescope,80.0,80.0,telescope6,telescope12,100.0,60.0,0.0,215.266,0.766,,
819,,confirmation,,html-keyboard-response,819,1328354,0.0-1.0-158.0-0.0-1.0-0.0,0,0,95248,,,,,,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,0.734,,
820,,isi,,html-keyboard-response,820,1329861,0.0-1.0-158.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.5,1.5,,
821,,feedback,,html-keyboard-response,821,1330868,0.0-1.0-158.0-0.0-3.0-0.0,0,0,95248,,,,,,156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.5,1.0,,
822,,iti,,html-keyboard-response,822,1331873,0.0-1.0-158.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.5,1.0,,
823,,choice,,html-keyboard-response,823,1332764,0.0-1.0-159.0-0.0-0.0,0,0,95248,,887.0,,,75.0,157.0,161.0,3000.0,2000.0,0.0,3.0,0.0,20-80,,1.0,tape,door knob,80.0,20.0,tape8,door knob7,100.0,40.0,18095_lg.jpg,doorknob2.jpg,/static/Category_learning/Stimuli/Experimental_stims/tape/18095_lg.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/doorknob2.jpg,0.0,door knob,tape,20.0,80.0,door knob7,tape8,40.0,100.0,0.0,220.387,0.887,,
824,,confirmation,,html-keyboard-response,824,1333383,0.0-1.0-159.0-0.0-1.0-0.0,0,0,95248,,,,,,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.0,0.613,,
825,,isi,,html-keyboard-response,825,1336391,0.0-1.0-159.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.0,3.0,,
826,,feedback,,html-keyboard-response,826,1337399,0.0-1.0-159.0-0.0-3.0-0.0,0,0,95248,,,,,,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,1.0,,
827,,iti,,html-keyboard-response,827,1339405,0.0-1.0-159.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.0,2.0,,
828,,choice,,html-keyboard-response,828,1340207,0.0-1.0-160.0-0.0-0.0,0,0,95248,,798.0,,,68.0,158.0,162.0,1500.0,3000.0,0.0,3.0,0.0,60-80,,1.0,telescope,nail polish,80.0,60.0,telescope1,nail polish12,60.0,60.0,celestron nexstar 114 gt reflector telescope.jpg,laquerdUP.jpg,/static/Category_learning/Stimuli/Experimental_stims/telescope/celestron nexstar 114 gt reflector telescope.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/laquerdUP.jpg,1.0,telescope,nail polish,80.0,60.0,telescope1,nail polish12,60.0,60.0,0.0,227.798,0.798,,
829,,confirmation,,html-keyboard-response,829,1340915,0.0-1.0-160.0-0.0-1.0-0.0,0,0,95248,,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.5,0.702,,
830,,isi,,html-keyboard-response,830,1342419,0.0-1.0-160.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.0,1.5,,
831,,feedback,,html-keyboard-response,831,1343426,0.0-1.0-160.0-0.0-3.0-0.0,0,0,95248,,,,,,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,1.0,,
832,,iti,,html-keyboard-response,832,1346434,0.0-1.0-160.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0,3.0,,
833,,choice,,html-keyboard-response,833,1347271,0.0-1.0-161.0-0.0-0.0,0,0,95248,,833.0,,,75.0,159.0,163.0,3500.0,1500.0,0.0,3.0,0.0,20-60,,1.0,pen,door knob,60.0,20.0,pen5,door knob10,60.0,20.0,1550_1475_popup1.jpg,c02a578d-c6cc-44ca-8dd2-de8901e30bd7_4.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/1550_1475_popup1.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/c02a578d-c6cc-44ca-8dd2-de8901e30bd7_4.jpg,0.0,door knob,pen,20.0,60.0,door knob10,pen5,20.0,60.0,0.0,234.833,0.833,,
834,,confirmation,,html-keyboard-response,834,1347943,0.0-1.0-161.0-0.0-1.0-0.0,0,0,95248,,,,,,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.5,0.667,,
835,,isi,,html-keyboard-response,835,1351447,0.0-1.0-161.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,3.5,,
836,,feedback,,html-keyboard-response,836,1352455,0.0-1.0-161.0-0.0-3.0-0.0,0,0,95248,,,,,,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,1.0,,
837,,iti,,html-keyboard-response,837,1353961,0.0-1.0-161.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.5,1.5,,
838,,choice,,html-keyboard-response,838,1354655,0.0-1.0-162.0-0.0-0.0,0,0,95248,,689.0,,,68.0,160.0,164.0,3000.0,1000.0,0.0,3.0,0.0,40-80,,1.0,watch,makeup compact,80.0,40.0,watch6,makeup compact11,60.0,60.0,B0000X04VC.01-A4LKQQKJ91IUZ._AA280_SCLZZZZZZZ_.jpg,P190255_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/B0000X04VC.01-A4LKQQKJ91IUZ._AA280_SCLZZZZZZZ_.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/P190255_hero.jpg,1.0,watch,makeup compact,80.0,40.0,watch6,makeup compact11,60.0,60.0,0.0,242.189,0.689,,
839,,confirmation,,html-keyboard-response,839,1355471,0.0-1.0-162.0-0.0-1.0-0.0,0,0,95248,,,,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.0,0.811,,
840,,isi,,html-keyboard-response,840,1358477,0.0-1.0-162.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.0,3.0,,
841,,feedback,,html-keyboard-response,841,1359484,0.0-1.0-162.0-0.0-3.0-0.0,0,0,95248,,,,,,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.0,1.0,,
842,,iti,,html-keyboard-response,842,1360492,0.0-1.0-162.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.0,1.0,,
843,,choice,,html-keyboard-response,843,1361424,0.0-1.0-163.0-0.0-0.0,0,0,95248,,927.0,,,68.0,161.0,165.0,1000.0,1500.0,0.0,3.0,1.0,60-60,1.0,,patio lounge chair,patio lounge chair,60.0,60.0,patio lounge chair13,patio lounge chair9,60.0,60.0,grosfillex-bahia-resin-chaise-lounges.jpg,43-3.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/grosfillex-bahia-resin-chaise-lounges.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/43-3.jpg,1.0,patio lounge chair,patio lounge chair,60.0,60.0,patio lounge chair13,patio lounge chair9,60.0,60.0,0.0,248.927,0.927,,
844,,confirmation,,html-keyboard-response,844,1362002,0.0-1.0-163.0-0.0-1.0-0.0,0,0,95248,,,,,,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.5,0.573,,
845,,isi,,html-keyboard-response,845,1363010,0.0-1.0-163.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.5,1.0,,
846,,feedback,,html-keyboard-response,846,1364018,0.0-1.0-163.0-0.0-3.0-0.0,0,0,95248,,,,,,161.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.5,1.0,,
847,,iti,,html-keyboard-response,847,1365522,0.0-1.0-163.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.0,1.5,,
848,,choice,,html-keyboard-response,848,1366126,0.0-1.0-164.0-0.0-0.0,0,0,95248,,600.0,,,68.0,162.0,166.0,1500.0,1000.0,0.0,3.0,0.0,20-80,,1.0,train,bowl,80.0,20.0,train2,bowl15,80.0,0.0,iron_train.jpg,Awhitebowl2.jpg,/static/Category_learning/Stimuli/Experimental_stims/train/iron_train.jpg,/static/Category_learning/Stimuli/Experimental_stims/bowl/Awhitebowl2.jpg,1.0,train,bowl,80.0,20.0,train2,bowl15,80.0,0.0,0.0,253.6,0.6,,
849,,confirmation,,html-keyboard-response,849,1367032,0.0-1.0-164.0-0.0-1.0-0.0,0,0,95248,,,,,,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.5,0.9,,
850,,isi,,html-keyboard-response,850,1368537,0.0-1.0-164.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,1.5,,
851,,feedback,,html-keyboard-response,851,1369542,0.0-1.0-164.0-0.0-3.0-0.0,0,0,95248,,,,,,162.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,1.0,,
852,,iti,,html-keyboard-response,852,1370549,0.0-1.0-164.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.0,1.0,,
853,,choice,,html-keyboard-response,853,1371163,0.0-1.0-165.0-0.0-0.0,0,0,95248,,611.0,,,68.0,163.0,167.0,1500.0,1000.0,0.0,3.0,1.0,40-40,1.0,,license plate,license plate,40.0,40.0,license plate10,license plate11,60.0,20.0,pa-nfn-011.jpg,az-942-atg.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/pa-nfn-011.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/az-942-atg.jpg,1.0,license plate,license plate,40.0,40.0,license plate10,license plate11,60.0,20.0,0.0,258.611,0.611,,
854,,confirmation,,html-keyboard-response,854,1372061,0.0-1.0-165.0-0.0-1.0-0.0,0,0,95248,,,,,,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.5,0.889,,
855,,isi,,html-keyboard-response,855,1373564,0.0-1.0-165.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0,1.5,,
856,,feedback,,html-keyboard-response,856,1374573,0.0-1.0-165.0-0.0-3.0-0.0,0,0,95248,,,,,,163.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.0,1.0,,
857,,iti,,html-keyboard-response,857,1375581,0.0-1.0-165.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.0,1.0,,
858,,choice,,html-keyboard-response,858,1376285,0.0-1.0-166.0-0.0-0.0,0,0,95248,,699.0,,,68.0,164.0,168.0,2000.0,1500.0,0.0,3.0,0.0,20-80,,1.0,vase,desk,80.0,20.0,vase13,desk9,100.0,40.0,designer-metal-vase.jpg,desk 189dr96dr chr.jpg,/static/Category_learning/Stimuli/Experimental_stims/vase/designer-metal-vase.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/desk 189dr96dr chr.jpg,1.0,vase,desk,80.0,20.0,vase13,desk9,100.0,40.0,0.0,263.699,0.699,,
859,,confirmation,,html-keyboard-response,859,1377090,0.0-1.0-166.0-0.0-1.0-0.0,0,0,95248,,,,,,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.5,0.801,,
860,,isi,,html-keyboard-response,860,1379095,0.0-1.0-166.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.5,2.0,,
861,,feedback,,html-keyboard-response,861,1380103,0.0-1.0-166.0-0.0-3.0-0.0,0,0,95248,,,,,,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.5,1.0,,
862,,iti,,html-keyboard-response,862,1381612,0.0-1.0-166.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.0,1.5,,
863,,choice,,html-keyboard-response,863,1382190,0.0-1.0-167.0-0.0-0.0,0,0,95248,,573.0,,,68.0,165.0,169.0,1000.0,1500.0,0.0,3.0,0.0,20-80,,1.0,stool,door knob,80.0,20.0,stool8,door knob9,80.0,40.0,ASTOOL33.jpg,d08d31bb-7484-41db-96f9-297aeb8651cd_4.jpg,/static/Category_learning/Stimuli/Experimental_stims/stool/ASTOOL33.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/d08d31bb-7484-41db-96f9-297aeb8651cd_4.jpg,1.0,stool,door knob,80.0,20.0,stool8,door knob9,80.0,40.0,0.0,269.573,0.573,,
864,,confirmation,,html-keyboard-response,864,1383122,0.0-1.0-167.0-0.0-1.0-0.0,0,0,95248,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.5,0.927,,
865,,isi,,html-keyboard-response,865,1384126,0.0-1.0-167.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.5,1.0,,
866,,feedback,,html-keyboard-response,866,1385131,0.0-1.0-167.0-0.0-3.0-0.0,0,0,95248,,,,,,165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.5,1.0,,
867,,iti,,html-keyboard-response,867,1386635,0.0-1.0-167.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.0,1.5,,
868,,choice,,html-keyboard-response,868,1387290,0.0-1.0-168.0-0.0-0.0,0,0,95248,,652.0,,,68.0,166.0,170.0,3500.0,3000.0,0.0,3.0,0.0,20-60,,1.0,nail polish,bongo,60.0,20.0,nail polish5,bongo8,40.0,20.0,182_t.jpg,26390661.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/182_t.jpg,/static/Category_learning/Stimuli/Experimental_stims/bongo/26390661.thl.jpg,1.0,nail polish,bongo,60.0,20.0,nail polish5,bongo8,40.0,20.0,0.0,274.652,0.652,,
869,,confirmation,,html-keyboard-response,869,1388142,0.0-1.0-168.0-0.0-1.0-0.0,0,0,95248,,,,,,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.5,0.848,,
870,,isi,,html-keyboard-response,870,1391649,0.0-1.0-168.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.0,3.5,,
871,,feedback,,html-keyboard-response,871,1392654,0.0-1.0-168.0-0.0-3.0-0.0,0,0,95248,,,,,,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.0,1.0,,
872,,iti,,html-keyboard-response,872,1395663,0.0-1.0-168.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.0,3.0,,
873,,choice,,html-keyboard-response,873,1396180,0.0-1.0-169.0-0.0-0.0,0,0,95248,,514.0,,,68.0,167.0,171.0,1500.0,1000.0,0.0,3.0,0.0,20-40,,0.0,bench,frame,20.0,40.0,bench8,frame4,20.0,60.0,APARKBE14.jpg,AFRAME125.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/APARKBE14.jpg,/static/Category_learning/Stimuli/Experimental_stims/frame/AFRAME125.jpg,1.0,bench,frame,20.0,40.0,bench8,frame4,20.0,60.0,0.0,283.514,0.514,,
874,,confirmation,,html-keyboard-response,874,1397175,0.0-1.0-169.0-0.0-1.0-0.0,0,0,95248,,,,,,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.5,0.986,,
875,,isi,,html-keyboard-response,875,1398679,0.0-1.0-169.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.0,1.5,,
876,,feedback,,html-keyboard-response,876,1399686,0.0-1.0-169.0-0.0-3.0-0.0,0,0,95248,,,,,,167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.0,1.0,,
877,,iti,,html-keyboard-response,877,1400690,0.0-1.0-169.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,1.0,,
878,,choice,,html-keyboard-response,878,1401291,0.0-1.0-170.0-0.0-0.0,0,0,95248,,597.0,,,68.0,168.0,172.0,2000.0,1500.0,0.0,3.0,0.0,60-80,,0.0,pen,vase,60.0,80.0,pen2,vase15,80.0,100.0,Montblanc-Blu-Starwalker-BP copy.jpg,catphoto.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/Montblanc-Blu-Starwalker-BP copy.jpg,/static/Category_learning/Stimuli/Experimental_stims/vase/catphoto.jpg,1.0,pen,vase,60.0,80.0,pen2,vase15,80.0,100.0,0.0,288.597,0.597,,
879,,confirmation,,html-keyboard-response,879,1402199,0.0-1.0-170.0-0.0-1.0-0.0,0,0,95248,,,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.5,0.903,,
880,,isi,,html-keyboard-response,880,1404205,0.0-1.0-170.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.5,2.0,,
881,,feedback,,html-keyboard-response,881,1405213,0.0-1.0-170.0-0.0-3.0-0.0,0,0,95248,,,,,,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.5,1.0,,
882,,iti,,html-keyboard-response,882,1406722,0.0-1.0-170.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.0,1.5,,
883,,choice,,html-keyboard-response,883,1407340,0.0-1.0-171.0-0.0-0.0,0,0,95248,,614.0,,,68.0,169.0,173.0,3000.0,1000.0,0.0,3.0,0.0,40-40,,,lipstick,hat,40.0,40.0,lipstick4,hat11,20.0,40.0,P145703_hero.jpg,AFELTHAT.jpg,/static/Category_learning/Stimuli/Experimental_stims/lipstick/P145703_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/hat/AFELTHAT.jpg,1.0,lipstick,hat,40.0,40.0,lipstick4,hat11,20.0,40.0,0.0,294.614,0.614,,
884,,confirmation,,html-keyboard-response,884,1408231,0.0-1.0-171.0-0.0-1.0-0.0,0,0,95248,,,,,,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.5,0.886,,
885,,isi,,html-keyboard-response,885,1411239,0.0-1.0-171.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.5,3.0,,
886,,feedback,,html-keyboard-response,886,1412247,0.0-1.0-171.0-0.0-3.0-0.0,0,0,95248,,,,,,169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.5,1.0,,
887,,iti,,html-keyboard-response,887,1413255,0.0-1.0-171.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.5,1.0,,
888,,choice,,html-keyboard-response,888,1413844,0.0-1.0-172.0-0.0-0.0,0,0,95248,,586.0,,,68.0,170.0,174.0,1000.0,2000.0,0.0,3.0,0.0,20-60,,0.0,door knob,necklace,20.0,60.0,door knob5,necklace9,20.0,80.0,Parth_Portofino_500.jpg,ANECKLACE.jpg,/static/Category_learning/Stimuli/Experimental_stims/door knob/Parth_Portofino_500.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/ANECKLACE.jpg,1.0,door knob,necklace,20.0,60.0,door knob5,necklace9,20.0,80.0,0.0,301.086,0.586,,
889,,confirmation,,html-keyboard-response,889,1414764,0.0-1.0-172.0-0.0-1.0-0.0,0,0,95248,,,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.0,0.914,,
890,,isi,,html-keyboard-response,890,1415772,0.0-1.0-172.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.0,1.0,,
891,,feedback,,html-keyboard-response,891,1416780,0.0-1.0-172.0-0.0-3.0-0.0,0,0,95248,,,,,,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0,1.0,,
892,,iti,,html-keyboard-response,892,1418785,0.0-1.0-172.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,2.0,,
893,,choice,,html-keyboard-response,893,1419599,0.0-1.0-173.0-0.0-0.0,0,0,95248,,811.0,,,68.0,171.0,175.0,3500.0,1500.0,0.0,3.0,0.0,20-60,,1.0,patio lounge chair,baby carriage,60.0,20.0,patio lounge chair8,baby carriage2,60.0,40.0,43-1.jpg,Baby_Carriage.jpg,/static/Category_learning/Stimuli/Experimental_stims/patio lounge chair/43-1.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/Baby_Carriage.jpg,1.0,patio lounge chair,baby carriage,60.0,20.0,patio lounge chair8,baby carriage2,60.0,40.0,0.0,306.811,0.811,,
894,,confirmation,,html-keyboard-response,894,1420294,0.0-1.0-173.0-0.0-1.0-0.0,0,0,95248,,,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.5,0.689,,
895,,isi,,html-keyboard-response,895,1423798,0.0-1.0-173.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.0,3.5,,
896,,feedback,,html-keyboard-response,896,1424804,0.0-1.0-173.0-0.0-3.0-0.0,0,0,95248,,,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.0,1.0,,
897,,iti,,html-keyboard-response,897,1426310,0.0-1.0-173.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.5,1.5,,
898,,choice,,html-keyboard-response,898,1426986,0.0-1.0-174.0-0.0-0.0,0,0,95248,,673.0,,,68.0,172.0,176.0,1000.0,1000.0,0.0,3.0,0.0,40-80,,1.0,train,license plate,80.0,40.0,train1,license plate4,80.0,60.0,Model_Train.jpg,ca-2flt842.jpg,/static/Category_learning/Stimuli/Experimental_stims/train/Model_Train.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/ca-2flt842.jpg,1.0,train,license plate,80.0,40.0,train1,license plate4,80.0,60.0,0.0,314.173,0.673,,
899,,confirmation,,html-keyboard-response,899,1427817,0.0-1.0-174.0-0.0-1.0-0.0,0,0,95248,,,,,,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,0.827,,
900,,isi,,html-keyboard-response,900,1428820,0.0-1.0-174.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0,1.0,,
901,,feedback,,html-keyboard-response,901,1429824,0.0-1.0-174.0-0.0-3.0-0.0,0,0,95248,,,,,,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.0,1.0,,
902,,iti,,html-keyboard-response,902,1430827,0.0-1.0-174.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0,1.0,,
903,,choice,,html-keyboard-response,903,1431719,0.0-1.0-175.0-0.0-0.0,0,0,95248,,888.0,,,68.0,173.0,177.0,1000.0,1500.0,0.0,3.0,0.0,20-20,,,bench,dresser,20.0,20.0,bench3,dresser5,0.0,40.0,26419540.thl.jpg,ADRESSE55.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/26419540.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/dresser/ADRESSE55.jpg,1.0,bench,dresser,20.0,20.0,bench3,dresser5,0.0,40.0,0.0,318.888,0.888,,
904,,confirmation,,html-keyboard-response,904,1432338,0.0-1.0-175.0-0.0-1.0-0.0,0,0,95248,,,,,,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.5,0.612,,
905,,isi,,html-keyboard-response,905,1433345,0.0-1.0-175.0-0.0-2.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.5,1.0,,
906,,feedback,,html-keyboard-response,906,1434353,0.0-1.0-175.0-0.0-3.0-0.0,0,0,95248,,,,,,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.5,1.0,,
907,,iti,,html-keyboard-response,907,1435862,0.0-1.0-175.0-0.0-5.0,0,0,95248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.0,1.5,,
