,success,ttype,start_time,trial_type,trial_index,time_elapsed,internal_node_id,warning,missed_checkup,PID,view_history,rt,responses,repeat_instructions,key_press,index,trial_num,isi,iti,is_practice,block,old_trial,pair_type,within_category,high_cat_on_left,left_category,right_category,left_category_value,right_category_value,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_img,right_img,left_img_path,right_img_path,left_chosen,chosen_category,unchosen_category,chosen_category_value,unchosen_category_value,chosen_exemplar,unchosen_exemplar,chosen_exemplar_value,unchosen_exemplar_value,no_response,onset,duration,end_practice,total_bonus_tally,category,category_group_value,category_value_response,did_not_enter_response
290,,confirmation,,html-keyboard-response,290,485389,0.0-1.0-58.0-0.0-1.0-0.0,0,0,82892,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0,0.549,,,,,,
291,,isi,,html-keyboard-response,291,486396,0.0-1.0-58.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.0,1.0,,,,,,
292,,feedback,,html-keyboard-response,292,487404,0.0-1.0-58.0-0.0-3.0-0.0,0,0,82892,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.0,1.0,,,,,,
293,,iti,,html-keyboard-response,293,488909,0.0-1.0-58.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.5,1.5,,,,,,
294,,choice,,html-keyboard-response,294,489794,0.0-1.0-59.0-0.0-0.0,0,0,82892,,880.0,,,68.0,57.0,57.0,1500.0,1000.0,0.0,1.0,0.0,20-40,,1.0,motorcycle,bench,40.0,20.0,motorcycle12,bench4,40.0,0.0,motorcycle14.jpg,30892819.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/motorcycle/motorcycle14.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/30892819.thl.jpg,1.0,motorcycle,bench,40.0,20.0,motorcycle12,bench4,40.0,0.0,0.0,308.38,0.88,,,,,,
295,,confirmation,,html-keyboard-response,295,490423,0.0-1.0-59.0-0.0-1.0-0.0,0,0,82892,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0,0.62,,,,,,
296,,isi,,html-keyboard-response,296,491927,0.0-1.0-59.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.5,1.5,,,,,,
297,,feedback,,html-keyboard-response,297,492935,0.0-1.0-59.0-0.0-3.0-0.0,0,0,82892,,,,,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.5,1.0,,,,,,
298,,iti,,html-keyboard-response,298,493942,0.0-1.0-59.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.5,1.0,,,,,,
299,,choice,,html-keyboard-response,299,494991,0.0-1.0-60.0-0.0-0.0,0,0,82892,,1044.0,,,75.0,58.0,58.0,1000.0,2000.0,0.0,1.0,1.0,40-40,1.0,,makeup compact,makeup compact,40.0,40.0,makeup compact5,makeup compact13,60.0,40.0,P109965_hero.jpg,31YfapjS3TL._AA250_.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/P109965_hero.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/31YfapjS3TL._AA250_.jpg,0.0,makeup compact,makeup compact,40.0,40.0,makeup compact13,makeup compact5,40.0,60.0,0.0,313.544,1.044,,,,,,
300,,confirmation,,html-keyboard-response,300,495452,0.0-1.0-60.0-0.0-1.0-0.0,0,0,82892,,,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,0.456,,,,,,
301,,isi,,html-keyboard-response,301,496458,0.0-1.0-60.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.0,1.0,,,,,,
302,,feedback,,html-keyboard-response,302,497464,0.0-1.0-60.0-0.0-3.0-0.0,0,0,82892,,,,,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0,1.0,,,,,,
303,,iti,,html-keyboard-response,303,499469,0.0-1.0-60.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.0,2.0,,,,,,
304,,choice,,html-keyboard-response,304,500339,0.0-1.0-61.0-0.0-0.0,0,0,82892,,865.0,,,75.0,59.0,59.0,2000.0,2000.0,0.0,1.0,0.0,40-80,,0.0,microscope,yarn,40.0,80.0,microscope12,yarn2,40.0,60.0,usbdigitalmicroscope1_small1.jpg,Aballofyarn66.jpg,/static/Category_learning/Stimuli/Experimental_stims/microscope/usbdigitalmicroscope1_small1.jpg,/static/Category_learning/Stimuli/Experimental_stims/yarn/Aballofyarn66.jpg,0.0,yarn,microscope,80.0,40.0,yarn2,microscope12,60.0,40.0,0.0,318.865,0.865,,,,,,
305,,confirmation,,html-keyboard-response,305,500984,0.0-1.0-61.0-0.0-1.0-0.0,0,0,82892,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.5,0.635,,,,,,
306,,isi,,html-keyboard-response,306,502991,0.0-1.0-61.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.5,2.0,,,,,,
307,,feedback,,html-keyboard-response,307,503997,0.0-1.0-61.0-0.0-3.0-0.0,0,0,82892,,,,,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.5,1.0,,,,,,
308,,iti,,html-keyboard-response,308,506004,0.0-1.0-61.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.5,2.0,,,,,,
309,,choice,,html-keyboard-response,309,506686,0.0-1.0-62.0-0.0-0.0,0,0,82892,,677.0,,,68.0,60.0,60.0,1000.0,1500.0,0.0,1.0,0.0,60-60,,,nail polish,necklace,60.0,60.0,nail polish2,necklace8,80.0,40.0,froggy_t.jpg,Anecklace20.jpg,/static/Category_learning/Stimuli/Experimental_stims/nail polish/froggy_t.jpg,/static/Category_learning/Stimuli/Experimental_stims/necklace/Anecklace20.jpg,1.0,nail polish,necklace,60.0,60.0,nail polish2,necklace8,80.0,40.0,0.0,325.177,0.677,,,,,,
310,,confirmation,,html-keyboard-response,310,507517,0.0-1.0-62.0-0.0-1.0-0.0,0,0,82892,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.0,0.823,,,,,,
311,,isi,,html-keyboard-response,311,508520,0.0-1.0-62.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.0,1.0,,,,,,
312,,feedback,,html-keyboard-response,312,509528,0.0-1.0-62.0-0.0-3.0-0.0,0,0,82892,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.0,1.0,,,,,,
313,,iti,,html-keyboard-response,313,511032,0.0-1.0-62.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.5,1.5,,,,,,
314,,choice,,html-keyboard-response,314,511975,0.0-1.0-63.0-0.0-0.0,0,0,82892,,938.0,,,75.0,61.0,61.0,1000.0,1500.0,0.0,1.0,0.0,60-80,,1.0,stool,small table,80.0,60.0,stool15,small table6,100.0,80.0,ASTOOL.jpg,ATABLE88.jpg,/static/Category_learning/Stimuli/Experimental_stims/stool/ASTOOL.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE88.jpg,0.0,small table,stool,60.0,80.0,small table6,stool15,80.0,100.0,0.0,330.438,0.938,,,,,,
315,,confirmation,,html-keyboard-response,315,512547,0.0-1.0-63.0-0.0-1.0-0.0,0,0,82892,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.0,0.562,,,,,,
316,,isi,,html-keyboard-response,316,513554,0.0-1.0-63.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.0,1.0,,,,,,
317,,feedback,,html-keyboard-response,317,514562,0.0-1.0-63.0-0.0-3.0-0.0,0,0,82892,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.0,1.0,,,,,,
318,,iti,,html-keyboard-response,318,516067,0.0-1.0-63.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.5,1.5,,,,,,
319,,choice,,html-keyboard-response,319,517029,0.0-1.0-64.0-0.0-0.0,0,0,82892,,957.0,,,75.0,62.0,62.0,1000.0,1000.0,0.0,1.0,0.0,40-60,,1.0,seashell,microscope,60.0,40.0,seashell9,microscope11,80.0,20.0,ASEASH5.jpg,konus5604microscope.jpg,/static/Category_learning/Stimuli/Experimental_stims/seashell/ASEASH5.jpg,/static/Category_learning/Stimuli/Experimental_stims/microscope/konus5604microscope.jpg,0.0,microscope,seashell,40.0,60.0,microscope11,seashell9,20.0,80.0,0.0,335.457,0.957,,,,,,
320,,confirmation,,html-keyboard-response,320,517581,0.0-1.0-64.0-0.0-1.0-0.0,0,0,82892,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0,0.543,,,,,,
321,,isi,,html-keyboard-response,321,518590,0.0-1.0-64.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.0,1.0,,,,,,
322,,feedback,,html-keyboard-response,322,519598,0.0-1.0-64.0-0.0-3.0-0.0,0,0,82892,,,,,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.0,1.0,,,,,,
323,,iti,,html-keyboard-response,323,520604,0.0-1.0-64.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.0,1.0,,,,,,
324,,choice,,html-keyboard-response,324,521351,0.0-1.0-65.0-0.0-0.0,0,0,82892,,743.0,,,68.0,63.0,63.0,1000.0,1500.0,0.0,1.0,0.0,20-80,,0.0,bowl,stool,20.0,80.0,bowl3,stool5,40.0,60.0,ABOWL8.jpg,ASTOOL23.jpg,/static/Category_learning/Stimuli/Experimental_stims/bowl/ABOWL8.jpg,/static/Category_learning/Stimuli/Experimental_stims/stool/ASTOOL23.jpg,1.0,bowl,stool,20.0,80.0,bowl3,stool5,40.0,60.0,0.0,339.743,0.743,,,,,,
325,,confirmation,,html-keyboard-response,325,522115,0.0-1.0-65.0-0.0-1.0-0.0,0,0,82892,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.5,0.757,,,,,,
326,,isi,,html-keyboard-response,326,523121,0.0-1.0-65.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.5,1.0,,,,,,
327,,feedback,,html-keyboard-response,327,524126,0.0-1.0-65.0-0.0-3.0-0.0,0,0,82892,,,,,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.5,1.0,,,,,,
328,,iti,,html-keyboard-response,328,525631,0.0-1.0-65.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.0,1.5,,,,,,
329,,choice,,html-keyboard-response,329,526430,0.0-1.0-66.0-0.0-0.0,0,0,82892,,793.0,,,75.0,64.0,64.0,1000.0,3500.0,0.0,1.0,1.0,60-60,1.0,,small table,small table,60.0,60.0,small table6,small table4,80.0,40.0,ATABLE88.jpg,ACOFTABLE.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ATABLE88.jpg,/static/Category_learning/Stimuli/Experimental_stims/small table/ACOFTABLE.jpg,0.0,small table,small table,60.0,60.0,small table4,small table6,40.0,80.0,0.0,344.793,0.793,,,,,,
330,,confirmation,,html-keyboard-response,330,527143,0.0-1.0-66.0-0.0-1.0-0.0,0,0,82892,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.5,0.707,,,,,,
331,,isi,,html-keyboard-response,331,528147,0.0-1.0-66.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.5,1.0,,,,,,
332,,feedback,,html-keyboard-response,332,529155,0.0-1.0-66.0-0.0-3.0-0.0,0,0,82892,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.5,1.0,,,,,,
333,,iti,,html-keyboard-response,333,532663,0.0-1.0-66.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.0,3.5,,,,,,
334,,block_over,,html-keyboard-response,334,570156,0.0-1.0-66.0-0.0-7.0-0.0,0,0,82892,,37483.0,,,68.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,start_run,,html-keyboard-response,335,571692,0.0-1.0-66.0-0.0-7.0-1.0,0,0,82892,,1533.0,,,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,choice,,html-keyboard-response,336,572771,0.0-1.0-67.0-0.0-0.0,0,0,82892,,1073.0,,,75.0,65.0,65.0,1000.0,1000.0,0.0,2.0,0.0,40-80,,1.0,watch,makeup compact,80.0,40.0,watch1,makeup compact9,80.0,40.0,B000B5K8XI.01-A2E7J74KJYV9ZH._AA280_SCLZZZZZZZ_V53007008_.jpg,b_102019.jpg,/static/Category_learning/Stimuli/Experimental_stims/watch/B000B5K8XI.01-A2E7J74KJYV9ZH._AA280_SCLZZZZZZZ_V53007008_.jpg,/static/Category_learning/Stimuli/Experimental_stims/makeup compact/b_102019.jpg,0.0,makeup compact,watch,40.0,80.0,makeup compact9,watch1,40.0,80.0,0.0,1.073,1.073,,,,,,
337,,confirmation,,html-keyboard-response,337,573205,0.0-1.0-67.0-0.0-1.0-0.0,0,0,82892,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0.427,,,,,,
338,,isi,,html-keyboard-response,338,574213,0.0-1.0-67.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,1.0,,,,,,
339,,feedback,,html-keyboard-response,339,575225,0.0-1.0-67.0-0.0-3.0-0.0,0,0,82892,,,,,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,1.0,,,,,,
340,,iti,,html-keyboard-response,340,576230,0.0-1.0-67.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,1.0,,,,,,
341,,choice,,html-keyboard-response,341,576962,0.0-1.0-68.0-0.0-0.0,0,0,82892,,727.0,,,68.0,66.0,66.0,3500.0,2000.0,0.0,2.0,0.0,20-80,,1.0,vase,bench,80.0,20.0,vase12,bench13,100.0,40.0,Abluevase2.jpg,ABROWNBE4.jpg,/static/Category_learning/Stimuli/Experimental_stims/vase/Abluevase2.jpg,/static/Category_learning/Stimuli/Experimental_stims/bench/ABROWNBE4.jpg,1.0,vase,bench,80.0,20.0,vase12,bench13,100.0,40.0,0.0,5.227,0.727,,,,,,
342,,confirmation,,html-keyboard-response,342,577742,0.0-1.0-68.0-0.0-1.0-0.0,0,0,82892,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.773,,,,,,
343,,isi,,html-keyboard-response,343,581248,0.0-1.0-68.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,3.5,,,,,,
344,,feedback,,html-keyboard-response,344,582255,0.0-1.0-68.0-0.0-3.0-0.0,0,0,82892,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5,1.0,,,,,,
345,,iti,,html-keyboard-response,345,584263,0.0-1.0-68.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,2.0,,,,,,
346,,choice,,html-keyboard-response,346,585079,0.0-1.0-69.0-0.0-0.0,0,0,82892,,811.0,,,75.0,67.0,67.0,1000.0,1000.0,0.0,2.0,0.0,20-80,,0.0,fan,trumpet,20.0,80.0,fan2,trumpet12,40.0,80.0,507349_sk_lg.jpg,hornabariton.jpg,/static/Category_learning/Stimuli/Experimental_stims/fan/507349_sk_lg.jpg,/static/Category_learning/Stimuli/Experimental_stims/trumpet/hornabariton.jpg,0.0,trumpet,fan,80.0,20.0,trumpet12,fan2,80.0,40.0,0.0,13.311,0.811,,,,,,
347,,confirmation,,html-keyboard-response,347,585776,0.0-1.0-69.0-0.0-1.0-0.0,0,0,82892,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,0.689,,,,,,
348,,isi,,html-keyboard-response,348,586784,0.0-1.0-69.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,1.0,,,,,,
349,,feedback,,html-keyboard-response,349,587792,0.0-1.0-69.0-0.0-3.0-0.0,0,0,82892,,,,,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,,,,,,
350,,iti,,html-keyboard-response,350,588799,0.0-1.0-69.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1.0,,,,,,
351,,choice,,html-keyboard-response,351,589784,0.0-1.0-70.0-0.0-0.0,0,0,82892,,979.0,,,75.0,68.0,68.0,2000.0,1000.0,0.0,2.0,0.0,60-60,,,pen,poker card,60.0,60.0,pen4,poker card9,80.0,80.0,Montblanc_Greta_Garbo_BP copy.jpg,9817230.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/pen/Montblanc_Greta_Garbo_BP copy.jpg,/static/Category_learning/Stimuli/Experimental_stims/poker card/9817230.thl.jpg,0.0,poker card,pen,60.0,60.0,poker card9,pen4,80.0,80.0,0.0,17.979,0.979,,,,,,
352,,confirmation,,html-keyboard-response,352,590311,0.0-1.0-70.0-0.0-1.0-0.0,0,0,82892,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,0.521,,,,,,
353,,isi,,html-keyboard-response,353,592320,0.0-1.0-70.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5,2.0,,,,,,
354,,feedback,,html-keyboard-response,354,593328,0.0-1.0-70.0-0.0-3.0-0.0,0,0,82892,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,1.0,,,,,,
355,,iti,,html-keyboard-response,355,594336,0.0-1.0-70.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,1.0,,,,,,
356,,choice,,html-keyboard-response,356,595076,0.0-1.0-71.0-0.0-0.0,0,0,82892,,735.0,,,75.0,69.0,69.0,1000.0,1000.0,0.0,2.0,0.0,20-20,,,baby carriage,fan,20.0,20.0,baby carriage9,fan11,0.0,0.0,Antique baby Carriage 7.jpg,n_sf.jpg,/static/Category_learning/Stimuli/Experimental_stims/baby carriage/Antique baby Carriage 7.jpg,/static/Category_learning/Stimuli/Experimental_stims/fan/n_sf.jpg,0.0,fan,baby carriage,20.0,20.0,fan11,baby carriage9,0.0,0.0,0.0,23.235,0.735,,,,,,
357,,confirmation,,html-keyboard-response,357,595848,0.0-1.0-71.0-0.0-1.0-0.0,0,0,82892,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,0.765,,,,,,
358,,isi,,html-keyboard-response,358,596853,0.0-1.0-71.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,1.0,,,,,,
359,,feedback,,html-keyboard-response,359,597862,0.0-1.0-71.0-0.0-3.0-0.0,0,0,82892,,,,,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,1.0,,,,,,
360,,iti,,html-keyboard-response,360,598869,0.0-1.0-71.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,1.0,,,,,,
361,,choice,,html-keyboard-response,361,599774,0.0-1.0-72.0-0.0-0.0,0,0,82892,,900.0,,,75.0,70.0,70.0,1500.0,1000.0,0.0,2.0,0.0,20-80,,1.0,stool,dresser,80.0,20.0,stool2,dresser1,60.0,0.0,ASTOOL46.jpg,ADRESSE52.jpg,/static/Category_learning/Stimuli/Experimental_stims/stool/ASTOOL46.jpg,/static/Category_learning/Stimuli/Experimental_stims/dresser/ADRESSE52.jpg,0.0,dresser,stool,20.0,80.0,dresser1,stool2,0.0,60.0,0.0,27.9,0.9,,,,,,
362,,confirmation,,html-keyboard-response,362,600379,0.0-1.0-72.0-0.0-1.0-0.0,0,0,82892,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,0.6,,,,,,
363,,isi,,html-keyboard-response,363,601884,0.0-1.0-72.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,1.5,,,,,,
364,,feedback,,html-keyboard-response,364,602891,0.0-1.0-72.0-0.0-3.0-0.0,0,0,82892,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,1.0,,,,,,
365,,iti,,html-keyboard-response,365,603899,0.0-1.0-72.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,1.0,,,,,,
366,,choice,,html-keyboard-response,366,604802,0.0-1.0-73.0-0.0-0.0,0,0,82892,,898.0,,,68.0,71.0,71.0,3500.0,2000.0,0.0,2.0,0.0,20-80,,0.0,desk,stool,20.0,80.0,desk4,stool11,40.0,60.0,AbbeyMiniRadialBIG(1).jpg,ASTOOL28.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/AbbeyMiniRadialBIG(1).jpg,/static/Category_learning/Stimuli/Experimental_stims/stool/ASTOOL28.jpg,1.0,desk,stool,20.0,80.0,desk4,stool11,40.0,60.0,0.0,32.898,0.898,,,,,,
367,,confirmation,,html-keyboard-response,367,605414,0.0-1.0-73.0-0.0-1.0-0.0,0,0,82892,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,0.602,,,,,,
368,,isi,,html-keyboard-response,368,608924,0.0-1.0-73.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,3.5,,,,,,
369,,feedback,,html-keyboard-response,369,609931,0.0-1.0-73.0-0.0-3.0-0.0,0,0,82892,,,,,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,1.0,,,,,,
370,,iti,,html-keyboard-response,370,611936,0.0-1.0-73.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,2.0,,,,,,
371,,choice,,html-keyboard-response,371,612638,0.0-1.0-74.0-0.0-0.0,0,0,82892,,697.0,,,75.0,72.0,72.0,2000.0,1500.0,0.0,2.0,0.0,40-60,,0.0,license plate,poker card,40.0,60.0,license plate1,poker card2,40.0,60.0,il-423-3784.jpg,22864716.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/license plate/il-423-3784.jpg,/static/Category_learning/Stimuli/Experimental_stims/poker card/22864716.thl.jpg,0.0,poker card,license plate,60.0,40.0,poker card2,license plate1,60.0,40.0,0.0,40.697,0.697,,,,,,
372,,confirmation,,html-keyboard-response,372,613447,0.0-1.0-74.0-0.0-1.0-0.0,0,0,82892,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,0.803,,,,,,
373,,isi,,html-keyboard-response,373,615451,0.0-1.0-74.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,2.0,,,,,,
374,,feedback,,html-keyboard-response,374,616459,0.0-1.0-74.0-0.0-3.0-0.0,0,0,82892,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.5,1.0,,,,,,
375,,iti,,html-keyboard-response,375,617964,0.0-1.0-74.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,1.5,,,,,,
376,,choice,,html-keyboard-response,376,618821,0.0-1.0-75.0-0.0-0.0,0,0,82892,,852.0,,,75.0,73.0,73.0,1500.0,1500.0,0.0,2.0,1.0,20-20,1.0,,desk,desk,20.0,20.0,desk4,desk14,40.0,0.0,AbbeyMiniRadialBIG(1).jpg,26419960.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/AbbeyMiniRadialBIG(1).jpg,/static/Category_learning/Stimuli/Experimental_stims/desk/26419960.thl.jpg,0.0,desk,desk,20.0,20.0,desk14,desk4,0.0,40.0,0.0,46.852,0.852,,,,,,
377,,confirmation,,html-keyboard-response,377,619477,0.0-1.0-75.0-0.0-1.0-0.0,0,0,82892,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.5,0.648,,,,,,
378,,isi,,html-keyboard-response,378,620982,0.0-1.0-75.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,1.5,,,,,,
379,,feedback,,html-keyboard-response,379,621989,0.0-1.0-75.0-0.0-3.0-0.0,0,0,82892,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,1.0,,,,,,
380,,iti,,html-keyboard-response,380,623493,0.0-1.0-75.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,1.5,,,,,,
381,,choice,,html-keyboard-response,381,624240,0.0-1.0-76.0-0.0-0.0,0,0,82892,,742.0,,,75.0,74.0,74.0,1000.0,2000.0,0.0,2.0,0.0,20-60,,0.0,flashlight,poker card,20.0,60.0,flashlight8,poker card12,40.0,80.0,Streamlight-Stinger-Rechargeable-Flashlight-with-Charger-Black-75014-B00008BFSI-L.jpg,22865676.thl.jpg,/static/Category_learning/Stimuli/Experimental_stims/flashlight/Streamlight-Stinger-Rechargeable-Flashlight-with-Charger-Black-75014-B00008BFSI-L.jpg,/static/Category_learning/Stimuli/Experimental_stims/poker card/22865676.thl.jpg,0.0,poker card,flashlight,60.0,20.0,poker card12,flashlight8,80.0,40.0,0.0,52.242,0.742,,,,,,
382,,confirmation,,html-keyboard-response,382,625006,0.0-1.0-76.0-0.0-1.0-0.0,0,0,82892,,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,0.758,,,,,,
383,,isi,,html-keyboard-response,383,626009,0.0-1.0-76.0-0.0-2.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.0,1.0,,,,,,
384,,feedback,,html-keyboard-response,384,627016,0.0-1.0-76.0-0.0-3.0-0.0,0,0,82892,,,,,,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,1.0,,,,,,
385,,iti,,html-keyboard-response,385,629021,0.0-1.0-76.0-0.0-5.0,0,0,82892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,2.0,,,,,,
