trial_num,block,is_practice,old_trial,pair_type,left_category_value,right_category_value,delta_category_value,high_cat_on_left,iti,isi,left_category,right_category,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_stim_index,right_stim_index,left_img,right_img,left_img_path,right_img_path
214,4,0,0,20-60,20,60,-40,0,1000,2000,power strip,baby carriage,power strip3,baby carriage9,20,60,393,8,67a59858-df1d-43a9-a833-cfeaca77ade9_400.jpg,Antique baby Carriage 7.jpg,Stimuli/Experimental_stims/power strip/67a59858-df1d-43a9-a833-cfeaca77ade9_400.jpg,Stimuli/Experimental_stims/baby carriage/Antique baby Carriage 7.jpg
215,4,0,1,NaN,NA,NA,NA,NA,1500,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
216,4,0,1,NaN,NA,NA,NA,NA,1000,3500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
217,4,0,0,20-80,20,80,-60,0,1000,1000,power strip,makeup compact,power strip12,makeup compact12,40,60,402,266,41CXESEH1TL._AA262_.jpg,P139103_hero.jpg,Stimuli/Experimental_stims/power strip/41CXESEH1TL._AA262_.jpg,Stimuli/Experimental_stims/makeup compact/P139103_hero.jpg
218,4,0,0,60-80,60,80,-20,0,2000,2000,bowl,key chain,bowl15,key chain14,60,60,65,217,Awhitebowl2.jpg,Jif Keychain 285.jpg,Stimuli/Experimental_stims/bowl/Awhitebowl2.jpg,Stimuli/Experimental_stims/key chain/Jif Keychain 285.jpg
219,4,0,1,NaN,NA,NA,NA,NA,1000,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
220,4,0,1,NaN,NA,NA,NA,NA,1000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
221,4,0,0,20-80,80,20,60,1,2000,1000,makeup compact,patio lounge chair,makeup compact7,patio lounge chair4,80,40,261,343,P187133_hero.jpg,0-teak_tf53er.jpg,Stimuli/Experimental_stims/makeup compact/P187133_hero.jpg,Stimuli/Experimental_stims/patio lounge chair/0-teak_tf53er.jpg
222,4,0,0,60-60,60,60,0,NA,1000,2000,flashlight,door knob,flashlight4,door knob13,60,80,139,97,new08.jpg,500_CLAWALBC.jpg,Stimuli/Experimental_stims/flashlight/new08.jpg,Stimuli/Experimental_stims/door knob/500_CLAWALBC.jpg
223,4,0,0,40-80,80,40,40,1,1500,3500,license plate,telescope,license plate5,telescope5,60,40,225,497,va-eew.jpg,digimarc.jpg,Stimuli/Experimental_stims/license plate/va-eew.jpg,Stimuli/Experimental_stims/telescope/digimarc.jpg
224,4,0,0,20-80,80,20,60,1,2000,2000,frame,pen,frame15,pen5,100,20,167,361,AFRAME13.jpg,1550_1475_popup1.jpg,Stimuli/Experimental_stims/frame/AFRAME13.jpg,Stimuli/Experimental_stims/pen/1550_1475_popup1.jpg
225,4,0,0,40-60,60,40,20,1,1000,1000,bongo,watch,bongo5,watch13,60,60,38,590,ABONGDRUM.jpg,RS_3104_lrg.jpg,Stimuli/Experimental_stims/bongo/ABONGDRUM.jpg,Stimuli/Experimental_stims/watch/RS_3104_lrg.jpg
226,4,0,0,40-40,40,40,0,NA,1000,3500,telescope,watch,telescope3,watch2,40,40,495,579,41V67SB5NJL._SS500_.jpg,AL0004-03E_MED.jpg,Stimuli/Experimental_stims/telescope/41V67SB5NJL._SS500_.jpg,Stimuli/Experimental_stims/watch/AL0004-03E_MED.jpg
227,4,0,1,NaN,NA,NA,NA,NA,1500,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
228,4,0,0,80-80,80,80,0,NA,3500,2000,license plate,motorcycle,license plate4,motorcycle7,60,80,224,295,ca-2flt842.jpg,MotoSmall.jpg,Stimuli/Experimental_stims/license plate/ca-2flt842.jpg,Stimuli/Experimental_stims/motorcycle/MotoSmall.jpg
229,4,0,0,20-80,20,80,-60,0,2000,2000,pen,lipstick,pen14,lipstick7,40,100,370,244,pen05.jpg,P101401_hero.jpg,Stimuli/Experimental_stims/pen/pen05.jpg,Stimuli/Experimental_stims/lipstick/P101401_hero.jpg
230,4,0,1,NaN,NA,NA,NA,NA,2000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
231,4,0,0,60-80,60,80,-20,0,1500,1500,dresser,microscope,dresser15,microscope13,80,60,116,284,ADRESSE77.jpg,digital-microscope-420tc.jpg,Stimuli/Experimental_stims/dresser/ADRESSE77.jpg,Stimuli/Experimental_stims/microscope/digital-microscope-420tc.jpg
232,4,0,0,40-60,60,40,20,1,1000,1000,dresser,vase,dresser5,vase11,80,60,106,571,ADRESSE55.jpg,Ethnic_Ceramic_Vase.jpg,Stimuli/Experimental_stims/dresser/ADRESSE55.jpg,Stimuli/Experimental_stims/vase/Ethnic_Ceramic_Vase.jpg
233,4,0,0,20-80,80,20,60,1,1000,1500,lipstick,small table,lipstick8,small table6,60,0,245,430,P174215_hero.jpg,ATABLE88.jpg,Stimuli/Experimental_stims/lipstick/P174215_hero.jpg,Stimuli/Experimental_stims/small table/ATABLE88.jpg
234,4,0,0,40-60,40,60,-20,0,1000,1000,stool,bongo,stool4,bongo6,20,40,462,39,ASTOOL22.jpg,ABONGO9.jpg,Stimuli/Experimental_stims/stool/ASTOOL22.jpg,Stimuli/Experimental_stims/bongo/ABONGO9.jpg
235,4,0,0,20-60,20,60,-40,0,2000,1500,sofa,door knob,sofa4,door knob3,0,60,445,87,ALOVSEA15.jpg,020f7ec6-df08-40fa-b3a5-0dcfb762f085_4.jpg,Stimuli/Experimental_stims/sofa/ALOVSEA15.jpg,Stimuli/Experimental_stims/door knob/020f7ec6-df08-40fa-b3a5-0dcfb762f085_4.jpg
236,4,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
237,4,0,0,40-60,60,40,20,1,3000,1000,flashlight,tape,flashlight8,tape5,40,60,143,480,Streamlight-Stinger-Rechargeable-Flashlight-with-Charger-Black-75014-B00008BFSI-L.jpg,910372_sk_lg.jpg,Stimuli/Experimental_stims/flashlight/Streamlight-Stinger-Rechargeable-Flashlight-with-Charger-Black-75014-B00008BFSI-L.jpg,Stimuli/Experimental_stims/tape/910372_sk_lg.jpg
238,4,0,1,NaN,NA,NA,NA,NA,3500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
239,4,0,0,80-80,80,80,0,NA,1000,1000,makeup compact,hat,makeup compact2,hat5,80,80,256,191,P183922_hero.jpg,AREDHAT4.jpg,Stimuli/Experimental_stims/makeup compact/P183922_hero.jpg,Stimuli/Experimental_stims/hat/AREDHAT4.jpg
240,4,0,0,40-80,80,40,40,1,1500,2000,hammer,tape,hammer9,tape15,100,40,178,490,AHAMMER5.jpg,MMMC15BK.jpg,Stimuli/Experimental_stims/hammer/AHAMMER5.jpg,Stimuli/Experimental_stims/tape/MMMC15BK.jpg
241,4,0,0,40-60,40,60,-20,0,3000,1500,tape,desk,tape4,desk7,60,40,479,74,70924.jpg,D-3  One drawer desk  Ming 41.5x25x32.jpg,Stimuli/Experimental_stims/tape/70924.jpg,Stimuli/Experimental_stims/desk/D-3  One drawer desk  Ming 41.5x25x32.jpg
242,4,0,1,NaN,NA,NA,NA,NA,1500,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
243,4,0,1,NaN,NA,NA,NA,NA,3500,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
244,4,0,0,80-80,80,80,0,NA,1500,1500,key chain,license plate,key chain4,license plate12,60,100,207,232,Gumby_Green-Keychain.jpg,TurtleLicensePlate.jpg,Stimuli/Experimental_stims/key chain/Gumby_Green-Keychain.jpg,Stimuli/Experimental_stims/license plate/TurtleLicensePlate.jpg
245,5,0,0,20-80,20,80,-60,0,1000,1000,nail polish,hat,nail polish9,hat4,20,80,314,190,8037_O.jpg,JS370.jpg,Stimuli/Experimental_stims/nail polish/8037_O.jpg,Stimuli/Experimental_stims/hat/JS370.jpg
246,5,0,0,40-40,40,40,0,NA,2000,1000,yarn,telescope,yarn1,telescope14,20,20,595,506,corn_yarn.jpg,T09748dt.jpg,Stimuli/Experimental_stims/yarn/corn_yarn.jpg,Stimuli/Experimental_stims/telescope/T09748dt.jpg
247,5,0,0,20-60,20,60,-40,0,2000,1500,nail polish,baby carriage,nail polish4,baby carriage3,40,60,309,2,8027_O.jpg,Stroller.jpg,Stimuli/Experimental_stims/nail polish/8027_O.jpg,Stimuli/Experimental_stims/baby carriage/Stroller.jpg
248,5,0,0,20-40,40,20,20,1,1000,1000,stool,seashell,stool15,seashell3,40,40,473,410,ASTOOL.jpg,coquillage.jpg,Stimuli/Experimental_stims/stool/ASTOOL.jpg,Stimuli/Experimental_stims/seashell/coquillage.jpg
249,5,0,0,40-80,80,40,40,1,1500,2000,motorcycle,stool,motorcycle6,stool12,60,60,294,470,motorcycle45364t4t.jpg,henrybar_stool1.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle45364t4t.jpg,Stimuli/Experimental_stims/stool/henrybar_stool1.jpg
250,5,0,0,40-40,40,40,0,NA,3000,2000,vase,trumpet,vase6,trumpet7,20,40,566,550,vase_crystal.jpg,JTP-606MRS.jpg,Stimuli/Experimental_stims/vase/vase_crystal.jpg,Stimuli/Experimental_stims/trumpet/JTP-606MRS.jpg
251,5,0,1,NaN,NA,NA,NA,NA,2000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
252,5,0,0,60-80,80,60,20,1,1000,2000,hat,door knob,hat11,door knob10,80,80,197,94,AFELTHAT.jpg,c02a578d-c6cc-44ca-8dd2-de8901e30bd7_4.jpg,Stimuli/Experimental_stims/hat/AFELTHAT.jpg,Stimuli/Experimental_stims/door knob/c02a578d-c6cc-44ca-8dd2-de8901e30bd7_4.jpg
253,5,0,1,NaN,NA,NA,NA,NA,3000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
254,5,0,0,60-80,60,80,-20,0,1500,3500,door knob,license plate,door knob1,license plate3,60,60,85,223,Brass_Door_Handle.jpg,tx-r17-wbx.jpg,Stimuli/Experimental_stims/door knob/Brass_Door_Handle.jpg,Stimuli/Experimental_stims/license plate/tx-r17-wbx.jpg
255,5,0,0,40-80,40,80,-40,0,1500,2000,train,frame,train2,frame10,20,100,528,162,iron_train.jpg,AFRAME107.jpg,Stimuli/Experimental_stims/train/iron_train.jpg,Stimuli/Experimental_stims/frame/AFRAME107.jpg
256,5,0,0,20-80,20,80,-60,0,1500,2000,necklace,hammer,necklace11,hammer4,20,100,333,173,necklascenew06.jpg,hammernew01.jpg,Stimuli/Experimental_stims/necklace/necklascenew06.jpg,Stimuli/Experimental_stims/hammer/hammernew01.jpg
257,5,0,1,NaN,NA,NA,NA,NA,1000,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
258,5,0,1,NaN,NA,NA,NA,NA,2000,3500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
259,5,0,1,NaN,NA,NA,NA,NA,1500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
260,5,0,0,20-80,80,20,60,1,1000,1000,makeup compact,poker card,makeup compact5,poker card1,100,0,259,374,P109965_hero.jpg,22864704.thl.jpg,Stimuli/Experimental_stims/makeup compact/P109965_hero.jpg,Stimuli/Experimental_stims/poker card/22864704.thl.jpg
261,5,0,0,20-60,60,20,40,1,1000,3000,desk,necklace,desk15,necklace9,40,40,82,331,ADESK21.jpg,ANECKLACE.jpg,Stimuli/Experimental_stims/desk/ADESK21.jpg,Stimuli/Experimental_stims/necklace/ANECKLACE.jpg
262,5,0,0,40-60,40,60,-20,0,1000,1500,yarn,desk,yarn5,desk3,40,40,599,70,Aballofyarn14.jpg,D-1 Four drawers desk Elm 64x23x33.jpg,Stimuli/Experimental_stims/yarn/Aballofyarn14.jpg,Stimuli/Experimental_stims/desk/D-1 Four drawers desk Elm 64x23x33.jpg
263,5,0,1,NaN,NA,NA,NA,NA,3500,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
264,5,0,0,40-60,60,40,20,1,2000,1500,bench,vase,bench11,vase2,60,60,27,562,22928468.thl.jpg,Avase106.jpg,Stimuli/Experimental_stims/bench/22928468.thl.jpg,Stimuli/Experimental_stims/vase/Avase106.jpg
265,5,0,0,60-60,60,60,0,NA,2000,1500,bongo,baby carriage,bongo4,baby carriage2,80,40,37,1,26390708.thl.jpg,Baby_Carriage.jpg,Stimuli/Experimental_stims/bongo/26390708.thl.jpg,Stimuli/Experimental_stims/baby carriage/Baby_Carriage.jpg
266,5,0,1,NaN,NA,NA,NA,NA,1000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
267,5,0,0,40-60,60,40,20,1,1500,1000,fan,telescope,fan15,telescope6,40,40,133,498,n_hsf.jpg,LO-telescope-89769.jpg,Stimuli/Experimental_stims/fan/n_hsf.jpg,Stimuli/Experimental_stims/telescope/LO-telescope-89769.jpg
268,5,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
269,5,0,0,40-60,60,40,20,1,1500,2000,fan,telescope,fan14,telescope8,60,20,132,500,124771_sk_lg.jpg,p0006439g.jpg,Stimuli/Experimental_stims/fan/124771_sk_lg.jpg,Stimuli/Experimental_stims/telescope/p0006439g.jpg
270,5,0,0,20-40,40,20,20,1,1500,1000,tape,pen,tape6,pen7,40,0,481,363,1912.jpg,1259_2341_popup1.jpg,Stimuli/Experimental_stims/tape/1912.jpg,Stimuli/Experimental_stims/pen/1259_2341_popup1.jpg
271,5,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
272,5,0,0,20-80,20,80,-60,0,1000,1000,nail polish,hammer,nail polish13,hammer2,20,60,318,171,31cR10fzlML._AA280_.jpg,hammer04.jpg,Stimuli/Experimental_stims/nail polish/31cR10fzlML._AA280_.jpg,Stimuli/Experimental_stims/hammer/hammer04.jpg
273,5,0,0,20-20,20,20,0,NA,1000,1000,seashell,power strip,seashell6,power strip1,20,20,413,391,PY2H1461.jpg,6a30daf6-943c-4ced-bfa0-c42f35b22380_400.jpg,Stimuli/Experimental_stims/seashell/PY2H1461.jpg,Stimuli/Experimental_stims/power strip/6a30daf6-943c-4ced-bfa0-c42f35b22380_400.jpg
274,5,0,0,80-80,80,80,0,NA,3500,1500,key chain,hat,key chain11,hat6,100,80,214,192,31H95JKXWNL._SS500_.jpg,Acasualhat5.jpg,Stimuli/Experimental_stims/key chain/31H95JKXWNL._SS500_.jpg,Stimuli/Experimental_stims/hat/Acasualhat5.jpg
275,5,0,0,40-60,60,40,20,1,2000,3500,fan,yarn,fan13,yarn3,60,40,131,597,511976_sk_lg.jpg,Aballofblueya.jpg,Stimuli/Experimental_stims/fan/511976_sk_lg.jpg,Stimuli/Experimental_stims/yarn/Aballofblueya.jpg
276,5,0,0,20-80,80,20,60,1,1000,1000,license plate,necklace,license plate10,necklace8,80,40,230,330,pa-nfn-011.jpg,Anecklace20.jpg,Stimuli/Experimental_stims/license plate/pa-nfn-011.jpg,Stimuli/Experimental_stims/necklace/Anecklace20.jpg
277,5,0,0,20-60,20,60,-40,0,1500,1000,necklace,fan,necklace3,fan12,0,80,325,130,26388201.thl.jpg,116544_sk_lg.jpg,Stimuli/Experimental_stims/necklace/26388201.thl.jpg,Stimuli/Experimental_stims/fan/116544_sk_lg.jpg
278,5,0,0,20-60,60,20,40,1,2000,1000,flashlight,patio lounge chair,flashlight7,patio lounge chair8,40,0,142,347,11900.jpg,43-1.jpg,Stimuli/Experimental_stims/flashlight/11900.jpg,Stimuli/Experimental_stims/patio lounge chair/43-1.jpg
279,5,0,0,40-80,80,40,40,1,3000,1000,lipstick,stool,lipstick2,stool14,80,40,239,472,11uuoPMY+OL._SS500_.jpg,hjscott-sbs-b-bar-stool.jpg,Stimuli/Experimental_stims/lipstick/11uuoPMY+OL._SS500_.jpg,Stimuli/Experimental_stims/stool/hjscott-sbs-b-bar-stool.jpg
280,5,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
281,5,0,0,20-60,20,60,-40,0,1000,1500,seashell,bowl,seashell11,bowl3,40,80,418,53,ASEASH12.jpg,ABOWL8.jpg,Stimuli/Experimental_stims/seashell/ASEASH12.jpg,Stimuli/Experimental_stims/bowl/ABOWL8.jpg
282,5,0,0,20-20,20,20,0,NA,1000,3000,sofa,power strip,sofa12,power strip6,40,40,453,396,ShelterSofaS6.jpg,41AWBNXQRML._AA262_.jpg,Stimuli/Experimental_stims/sofa/ShelterSofaS6.jpg,Stimuli/Experimental_stims/power strip/41AWBNXQRML._AA262_.jpg
283,5,0,1,NaN,NA,NA,NA,NA,2000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
284,5,0,0,60-60,60,60,0,NA,2000,1000,baby carriage,bench,baby carriage7,bench13,80,40,6,29,26423282.thl.jpg,ABROWNBE4.jpg,Stimuli/Experimental_stims/baby carriage/26423282.thl.jpg,Stimuli/Experimental_stims/bench/ABROWNBE4.jpg
285,5,0,0,20-60,60,20,40,1,1000,1000,door knob,poker card,door knob11,poker card15,40,20,95,388,500_MEAMEAOB.jpg,9816946.thl.jpg,Stimuli/Experimental_stims/door knob/500_MEAMEAOB.jpg,Stimuli/Experimental_stims/poker card/9816946.thl.jpg
286,5,0,0,20-80,20,80,-60,0,1000,1000,nail polish,license plate,nail polish7,license plate2,20,80,312,222,117BDAkbo5L._AA160_.jpg,ny-u93-8zs.jpg,Stimuli/Experimental_stims/nail polish/117BDAkbo5L._AA160_.jpg,Stimuli/Experimental_stims/license plate/ny-u93-8zs.jpg
287,5,0,1,NaN,NA,NA,NA,NA,1500,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
288,5,0,0,20-20,20,20,0,NA,3000,1000,necklace,pen,necklace14,pen9,20,0,336,365,necklascenew05.jpg,Aredpen3.jpg,Stimuli/Experimental_stims/necklace/necklascenew05.jpg,Stimuli/Experimental_stims/pen/Aredpen3.jpg
289,5,0,0,40-80,40,80,-40,0,3500,3500,vase,motorcycle,vase5,motorcycle11,40,80,565,299,Avase176.jpg,sportmotorcycle.jpg,Stimuli/Experimental_stims/vase/Avase176.jpg,Stimuli/Experimental_stims/motorcycle/sportmotorcycle.jpg
290,5,0,0,20-60,20,60,-40,0,1000,1500,small table,bongo,small table12,bongo10,40,60,436,43,ATABLE54.jpg,22945915.thl.jpg,Stimuli/Experimental_stims/small table/ATABLE54.jpg,Stimuli/Experimental_stims/bongo/22945915.thl.jpg
291,5,0,0,40-60,60,40,20,1,1500,2000,bowl,vase,bowl2,vase13,80,20,52,573,AMIXBOWL2.jpg,designer-metal-vase.jpg,Stimuli/Experimental_stims/bowl/AMIXBOWL2.jpg,Stimuli/Experimental_stims/vase/designer-metal-vase.jpg
292,5,0,0,40-40,40,40,0,NA,1500,1500,tent,tape,tent6,tape8,40,40,515,483,lighthouse_tent_edited_1-1.jpg,18095_lg.jpg,Stimuli/Experimental_stims/tent/lighthouse_tent_edited_1-1.jpg,Stimuli/Experimental_stims/tape/18095_lg.jpg
293,5,0,0,80-80,80,80,0,NA,3500,1000,key chain,motorcycle,key chain9,motorcycle14,100,100,212,302,sfx8832-ferrari-shield-keychain.jpg,motorcycle11.jpg,Stimuli/Experimental_stims/key chain/sfx8832-ferrari-shield-keychain.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle11.jpg
294,5,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
295,5,0,1,NaN,NA,NA,NA,NA,2000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
296,5,0,0,40-80,40,80,-40,0,1000,1500,tent,frame,tent11,frame12,60,60,520,164,asa_c098_cat_tent_red_black.jpg,AFRAME138.jpg,Stimuli/Experimental_stims/tent/asa_c098_cat_tent_red_black.jpg,Stimuli/Experimental_stims/frame/AFRAME138.jpg
297,5,0,0,60-80,60,80,-20,0,1500,1500,flashlight,hammer,flashlight14,hammer3,80,100,149,172,freeplay-jonta-flashlight.jpg,hammernew03.jpg,Stimuli/Experimental_stims/flashlight/freeplay-jonta-flashlight.jpg,Stimuli/Experimental_stims/hammer/hammernew03.jpg
298,5,0,0,40-80,40,80,-40,0,3500,3000,tent,frame,tent8,frame4,20,100,517,156,quechua_tent-1.jpg,AFRAME125.jpg,Stimuli/Experimental_stims/tent/quechua_tent-1.jpg,Stimuli/Experimental_stims/frame/AFRAME125.jpg
299,5,0,1,NaN,NA,NA,NA,NA,1000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
300,5,0,0,60-60,60,60,0,NA,1000,2000,bench,dresser,bench9,dresser6,80,60,25,107,26419898.thl.jpg,ADRESSE96.jpg,Stimuli/Experimental_stims/bench/26419898.thl.jpg,Stimuli/Experimental_stims/dresser/ADRESSE96.jpg
301,5,0,0,40-60,60,40,20,1,1000,1000,bongo,tent,bongo14,tent13,40,20,47,522,26390667.thl.jpg,camping-tent-north-star.jpg,Stimuli/Experimental_stims/bongo/26390667.thl.jpg,Stimuli/Experimental_stims/tent/camping-tent-north-star.jpg
302,5,0,0,20-40,20,40,-20,0,2000,3500,small table,vase,small table7,vase15,20,40,431,575,ATABLE89.jpg,catphoto.jpg,Stimuli/Experimental_stims/small table/ATABLE89.jpg,Stimuli/Experimental_stims/vase/catphoto.jpg
303,5,0,0,20-80,80,20,60,1,2000,1000,motorcycle,necklace,motorcycle9,necklace5,60,20,297,327,speedbike.jpg,necklascenew08.jpg,Stimuli/Experimental_stims/motorcycle/speedbike.jpg,Stimuli/Experimental_stims/necklace/necklascenew08.jpg
304,5,0,0,40-80,40,80,-40,0,1500,1500,telescope,motorcycle,telescope7,motorcycle12,60,60,499,300,telescope-talm.jpg,motorcycle14.jpg,Stimuli/Experimental_stims/telescope/telescope-talm.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle14.jpg
305,6,0,0,40-80,40,80,-40,0,1000,2000,yarn,hammer,yarn11,hammer12,20,80,605,181,Aballofpinky2.jpg,24oz hammer.jpg,Stimuli/Experimental_stims/yarn/Aballofpinky2.jpg,Stimuli/Experimental_stims/hammer/24oz hammer.jpg
306,6,0,0,20-60,60,20,40,1,1500,2000,bongo,patio lounge chair,bongo13,patio lounge chair1,40,0,46,340,26388718.thl.jpg,product1-s.jpg,Stimuli/Experimental_stims/bongo/26388718.thl.jpg,Stimuli/Experimental_stims/patio lounge chair/product1-s.jpg
307,6,0,0,40-80,80,40,40,1,1000,3500,hammer,vase,hammer6,vase10,60,60,175,570,hammer03.jpg,Avase143.jpg,Stimuli/Experimental_stims/hammer/hammer03.jpg,Stimuli/Experimental_stims/vase/Avase143.jpg
308,6,0,0,80-80,80,80,0,NA,1000,2000,license plate,microscope,license plate6,microscope14,100,100,226,285,ak-cru-684.jpg,AMICROS40.jpg,Stimuli/Experimental_stims/license plate/ak-cru-684.jpg,Stimuli/Experimental_stims/microscope/AMICROS40.jpg
309,6,0,0,60-80,80,60,20,1,1500,3500,lipstick,bongo,lipstick14,bongo15,60,80,251,48,P109907_hero.jpg,26390728.thl.jpg,Stimuli/Experimental_stims/lipstick/P109907_hero.jpg,Stimuli/Experimental_stims/bongo/26390728.thl.jpg
310,6,0,0,20-60,20,60,-40,0,2000,3000,necklace,bongo,necklace12,bongo1,40,60,334,34,necklascenew07.jpg,ABONGO22.jpg,Stimuli/Experimental_stims/necklace/necklascenew07.jpg,Stimuli/Experimental_stims/bongo/ABONGO22.jpg
311,6,0,0,20-60,60,20,40,1,1000,2000,desk,small table,desk11,small table1,60,0,78,425,Writing_Desk_280_Cutout_Sideview_half.jpg,ATABLE10.jpg,Stimuli/Experimental_stims/desk/Writing_Desk_280_Cutout_Sideview_half.jpg,Stimuli/Experimental_stims/small table/ATABLE10.jpg
312,6,0,0,20-60,60,20,40,1,1500,2000,fan,patio lounge chair,fan5,patio lounge chair15,40,0,123,354,Table_Fan.jpg,phpThumb.jpg,Stimuli/Experimental_stims/fan/Table_Fan.jpg,Stimuli/Experimental_stims/patio lounge chair/phpThumb.jpg
313,6,0,0,20-80,80,20,60,1,1000,1000,makeup compact,sofa,makeup compact8,sofa14,60,0,262,455,P189207_hero.jpg,HENRY-Sofa-falg8068-05-72X34X34.jpg,Stimuli/Experimental_stims/makeup compact/P189207_hero.jpg,Stimuli/Experimental_stims/sofa/HENRY-Sofa-falg8068-05-72X34X34.jpg
314,6,0,0,20-40,40,20,20,1,2000,2000,telescope,poker card,telescope4,poker card10,60,40,496,383,TELESCOPE_BLACK_GOOD_SMALL.jpg,22864488.thl.jpg,Stimuli/Experimental_stims/telescope/TELESCOPE_BLACK_GOOD_SMALL.jpg,Stimuli/Experimental_stims/poker card/22864488.thl.jpg
315,6,0,1,NaN,NA,NA,NA,NA,1000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
316,6,0,1,NaN,NA,NA,NA,NA,1000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
317,6,0,0,80-80,80,80,0,NA,1000,1000,hammer,license plate,hammer13,license plate15,80,80,182,235,hammer2.jpg,hi-hwr-837.jpg,Stimuli/Experimental_stims/hammer/hammer2.jpg,Stimuli/Experimental_stims/license plate/hi-hwr-837.jpg
318,6,0,1,NaN,NA,NA,NA,NA,1000,3500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
319,6,0,0,20-60,60,20,40,1,3000,3000,flashlight,small table,flashlight11,small table15,40,0,146,439,new04.jpg,ATABLE20.jpg,Stimuli/Experimental_stims/flashlight/new04.jpg,Stimuli/Experimental_stims/small table/ATABLE20.jpg
320,6,0,0,40-60,60,40,20,1,1500,1000,bench,vase,bench6,vase3,80,20,22,563,26370121.thl.jpg,vase-006af-1.jpg,Stimuli/Experimental_stims/bench/26370121.thl.jpg,Stimuli/Experimental_stims/vase/vase-006af-1.jpg
321,6,0,0,20-60,20,60,-40,0,2000,1500,seashell,desk,seashell15,desk9,20,60,422,76,ASEASHE39.jpg,desk 189dr96dr chr.jpg,Stimuli/Experimental_stims/seashell/ASEASHE39.jpg,Stimuli/Experimental_stims/desk/desk 189dr96dr chr.jpg
322,6,0,1,NaN,NA,NA,NA,NA,2000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
323,6,0,0,20-60,60,20,40,1,2000,1000,flashlight,patio lounge chair,flashlight6,patio lounge chair3,80,40,141,342,Flashlight.jpg,Lounge_Chair.jpg,Stimuli/Experimental_stims/flashlight/Flashlight.jpg,Stimuli/Experimental_stims/patio lounge chair/Lounge_Chair.jpg
324,6,0,0,60-60,60,60,0,NA,1000,1000,bowl,fan,bowl4,fan9,60,40,54,127,Abowl77.jpg,FT-40A.jpg,Stimuli/Experimental_stims/bowl/Abowl77.jpg,Stimuli/Experimental_stims/fan/FT-40A.jpg
