trial_num,block,is_practice,old_trial,pair_type,left_category_value,right_category_value,delta_category_value,high_cat_on_left,iti,isi,left_category,right_category,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_stim_index,right_stim_index,left_img,right_img,left_img_path,right_img_path
216,4,0,0,40-80,40,80,-40,0,2000,1000,power strip,bowl,power strip13,bowl8,40,100,403,58,01dccef1-d4b2-4d2e-a317-f2ed46b70b4b_400.jpg,ASLVBOWL.jpg,Stimuli/Experimental_stims/power strip/01dccef1-d4b2-4d2e-a317-f2ed46b70b4b_400.jpg,Stimuli/Experimental_stims/bowl/ASLVBOWL.jpg
217,4,0,0,40-60,40,60,-20,0,1000,2000,nail polish,yarn,nail polish4,yarn7,40,60,309,601,8027_O.jpg,herb garden hy smaller.jpg,Stimuli/Experimental_stims/nail polish/8027_O.jpg,Stimuli/Experimental_stims/yarn/herb garden hy smaller.jpg
218,4,0,0,40-60,40,60,-20,0,3000,2000,seashell,vase,seashell4,vase2,40,40,411,562,seashell.jpg,Avase106.jpg,Stimuli/Experimental_stims/seashell/seashell.jpg,Stimuli/Experimental_stims/vase/Avase106.jpg
219,4,0,1,NaN,NA,NA,NA,NA,1000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
220,4,0,1,NaN,NA,NA,NA,NA,1500,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
221,4,0,1,NaN,NA,NA,NA,NA,2000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
222,4,0,1,NaN,NA,NA,NA,NA,3500,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
223,4,0,0,40-40,40,40,0,NA,1000,1000,power strip,small table,power strip6,small table3,60,20,396,427,41AWBNXQRML._AA262_.jpg,Atable122.jpg,Stimuli/Experimental_stims/power strip/41AWBNXQRML._AA262_.jpg,Stimuli/Experimental_stims/small table/Atable122.jpg
224,4,0,0,40-60,40,60,-20,0,1000,2000,small table,telescope,small table4,telescope9,40,80,428,501,ACOFTABLE.jpg,13TELESTAND.jpg,Stimuli/Experimental_stims/small table/ACOFTABLE.jpg,Stimuli/Experimental_stims/telescope/13TELESTAND.jpg
225,4,0,1,NaN,NA,NA,NA,NA,1000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
226,4,0,1,NaN,NA,NA,NA,NA,2000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
227,4,0,0,80-80,80,80,0,NA,1000,1000,door knob,baby carriage,door knob4,baby carriage4,60,60,88,3,chrome scroll latch handle.jpg,26373711.thl.jpg,Stimuli/Experimental_stims/door knob/chrome scroll latch handle.jpg,Stimuli/Experimental_stims/baby carriage/26373711.thl.jpg
228,4,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
229,4,0,0,60-80,60,80,-20,0,3500,1000,vase,door knob,vase13,door knob3,60,80,573,87,designer-metal-vase.jpg,020f7ec6-df08-40fa-b3a5-0dcfb762f085_4.jpg,Stimuli/Experimental_stims/vase/designer-metal-vase.jpg,Stimuli/Experimental_stims/door knob/020f7ec6-df08-40fa-b3a5-0dcfb762f085_4.jpg
230,4,0,0,20-60,20,60,-40,0,2000,1500,hammer,tape,hammer3,tape8,40,80,172,483,hammernew03.jpg,18095_lg.jpg,Stimuli/Experimental_stims/hammer/hammernew03.jpg,Stimuli/Experimental_stims/tape/18095_lg.jpg
231,4,0,1,NaN,NA,NA,NA,NA,1500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
232,4,0,0,40-80,80,40,40,1,1500,1000,door knob,power strip,door knob11,power strip4,60,40,95,394,500_MEAMEAOB.jpg,41D3CX96H9L._AA262_.jpg,Stimuli/Experimental_stims/door knob/500_MEAMEAOB.jpg,Stimuli/Experimental_stims/power strip/41D3CX96H9L._AA262_.jpg
233,4,0,0,20-80,80,20,60,1,3000,1000,fan,license plate,fan3,license plate13,60,0,121,233,CFT401.jpg,usa-rj-9517.jpg,Stimuli/Experimental_stims/fan/CFT401.jpg,Stimuli/Experimental_stims/license plate/usa-rj-9517.jpg
234,4,0,0,40-60,40,60,-20,0,1500,1500,patio lounge chair,tent,patio lounge chair9,tent2,20,40,348,511,43-3.jpg,Atent16.jpg,Stimuli/Experimental_stims/patio lounge chair/43-3.jpg,Stimuli/Experimental_stims/tent/Atent16.jpg
235,4,0,0,40-60,60,40,20,1,1000,1500,trumpet,nail polish,trumpet14,nail polish8,80,60,557,313,truba1.jpg,283-ILilacYouALot.jpg,Stimuli/Experimental_stims/trumpet/truba1.jpg,Stimuli/Experimental_stims/nail polish/283-ILilacYouALot.jpg
236,4,0,0,20-60,60,20,40,1,1000,3500,yarn,lipstick,yarn14,lipstick14,80,40,608,251,Aballofyarn3.jpg,P109907_hero.jpg,Stimuli/Experimental_stims/yarn/Aballofyarn3.jpg,Stimuli/Experimental_stims/lipstick/P109907_hero.jpg
237,4,0,0,20-60,60,20,40,1,1000,3500,vase,microscope,vase14,microscope11,80,40,574,282,Avase119.jpg,konus5604microscope.jpg,Stimuli/Experimental_stims/vase/Avase119.jpg,Stimuli/Experimental_stims/microscope/konus5604microscope.jpg
238,4,0,0,60-60,60,60,0,NA,1500,1000,vase,watch,vase11,watch13,60,40,571,590,Ethnic_Ceramic_Vase.jpg,RS_3104_lrg.jpg,Stimuli/Experimental_stims/vase/Ethnic_Ceramic_Vase.jpg,Stimuli/Experimental_stims/watch/RS_3104_lrg.jpg
239,4,0,1,NaN,NA,NA,NA,NA,1000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
240,4,0,0,40-60,40,60,-20,0,1500,3000,pen,yarn,pen4,yarn1,60,60,360,595,Montblanc_Greta_Garbo_BP copy.jpg,corn_yarn.jpg,Stimuli/Experimental_stims/pen/Montblanc_Greta_Garbo_BP copy.jpg,Stimuli/Experimental_stims/yarn/corn_yarn.jpg
241,4,0,0,20-80,80,20,60,1,3500,1000,door knob,hat,door knob9,hat6,100,40,93,192,d08d31bb-7484-41db-96f9-297aeb8651cd_4.jpg,Acasualhat5.jpg,Stimuli/Experimental_stims/door knob/d08d31bb-7484-41db-96f9-297aeb8651cd_4.jpg,Stimuli/Experimental_stims/hat/Acasualhat5.jpg
242,4,0,0,40-80,40,80,-40,0,1000,3500,pen,desk,pen3,desk3,60,80,359,70,pen08.jpg,D-1 Four drawers desk Elm 64x23x33.jpg,Stimuli/Experimental_stims/pen/pen08.jpg,Stimuli/Experimental_stims/desk/D-1 Four drawers desk Elm 64x23x33.jpg
243,4,0,0,20-80,20,80,-60,0,1000,1000,license plate,bowl,license plate8,bowl7,40,60,228,57,dc-vrw-jsw.jpg,Abowl54.jpg,Stimuli/Experimental_stims/license plate/dc-vrw-jsw.jpg,Stimuli/Experimental_stims/bowl/Abowl54.jpg
244,4,0,0,60-80,60,80,-20,0,1000,3000,stool,baby carriage,stool10,baby carriage12,80,60,468,11,ASTOOL26.jpg,Baby_Carriage-1.jpg,Stimuli/Experimental_stims/stool/ASTOOL26.jpg,Stimuli/Experimental_stims/baby carriage/Baby_Carriage-1.jpg
245,5,0,0,20-80,20,80,-60,0,1500,1500,microscope,baby carriage,microscope13,baby carriage13,40,80,284,12,digital-microscope-420tc.jpg,300px-Barnevogn2.jpg,Stimuli/Experimental_stims/microscope/digital-microscope-420tc.jpg,Stimuli/Experimental_stims/baby carriage/300px-Barnevogn2.jpg
246,5,0,0,20-20,20,20,0,NA,1000,1000,microscope,makeup compact,microscope10,makeup compact8,0,0,281,262,DS-2.jpg,P189207_hero.jpg,Stimuli/Experimental_stims/microscope/DS-2.jpg,Stimuli/Experimental_stims/makeup compact/P189207_hero.jpg
247,5,0,0,20-80,20,80,-60,0,1000,3000,hammer,fan,hammer8,fan14,20,80,177,132,ct1006_hammer.jpg,124771_sk_lg.jpg,Stimuli/Experimental_stims/hammer/ct1006_hammer.jpg,Stimuli/Experimental_stims/fan/124771_sk_lg.jpg
248,5,0,0,60-80,60,80,-20,0,2000,2000,watch,flashlight,watch14,flashlight11,40,60,591,146,HC06.jpg,new04.jpg,Stimuli/Experimental_stims/watch/HC06.jpg,Stimuli/Experimental_stims/flashlight/new04.jpg
249,5,0,0,60-60,60,60,0,NA,1500,1500,vase,watch,vase6,watch6,60,40,566,583,vase_crystal.jpg,B0000X04VC.01-A4LKQQKJ91IUZ._AA280_SCLZZZZZZZ_.jpg,Stimuli/Experimental_stims/vase/vase_crystal.jpg,Stimuli/Experimental_stims/watch/B0000X04VC.01-A4LKQQKJ91IUZ._AA280_SCLZZZZZZZ_.jpg
250,5,0,0,20-60,20,60,-40,0,1000,1500,motorcycle,yarn,motorcycle9,yarn13,40,40,297,607,speedbike.jpg,cool blue 2 hpy 2 sml.jpg,Stimuli/Experimental_stims/motorcycle/speedbike.jpg,Stimuli/Experimental_stims/yarn/cool blue 2 hpy 2 sml.jpg
251,5,0,0,20-20,20,20,0,NA,3500,1000,microscope,frame,microscope3,frame15,40,40,274,167,APDB.jpg,AFRAME13.jpg,Stimuli/Experimental_stims/microscope/APDB.jpg,Stimuli/Experimental_stims/frame/AFRAME13.jpg
252,5,0,0,20-60,60,20,40,1,1500,1500,yarn,license plate,yarn5,license plate3,60,0,599,223,Aballofyarn14.jpg,tx-r17-wbx.jpg,Stimuli/Experimental_stims/yarn/Aballofyarn14.jpg,Stimuli/Experimental_stims/license plate/tx-r17-wbx.jpg
253,5,0,0,20-80,20,80,-60,0,1000,2000,makeup compact,door knob,makeup compact10,door knob12,20,80,264,96,P95108_hero.jpg,500_PRACRYOB.jpg,Stimuli/Experimental_stims/makeup compact/P95108_hero.jpg,Stimuli/Experimental_stims/door knob/500_PRACRYOB.jpg
254,5,0,1,NaN,NA,NA,NA,NA,2000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
255,5,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
256,5,0,0,20-60,20,60,-40,0,2000,3500,hammer,tape,hammer12,tape9,40,40,181,484,24oz hammer.jpg,desk tape disp.jpg,Stimuli/Experimental_stims/hammer/24oz hammer.jpg,Stimuli/Experimental_stims/tape/desk tape disp.jpg
257,5,0,0,20-60,60,20,40,1,1000,2000,yarn,lipstick,yarn10,lipstick6,60,0,604,243,revelation-yarn.jpg,P182413_hero.jpg,Stimuli/Experimental_stims/yarn/revelation-yarn.jpg,Stimuli/Experimental_stims/lipstick/P182413_hero.jpg
258,5,0,0,40-80,80,40,40,1,2000,1000,desk,pen,desk13,pen12,60,20,80,368,26427865.thl.jpg,pen02.jpg,Stimuli/Experimental_stims/desk/26427865.thl.jpg,Stimuli/Experimental_stims/pen/pen02.jpg
259,5,0,1,NaN,NA,NA,NA,NA,1500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
260,5,0,0,40-80,40,80,-40,0,1500,1000,pen,bongo,pen15,bongo11,40,80,371,44,pen04.jpg,ABONGO6.jpg,Stimuli/Experimental_stims/pen/pen04.jpg,Stimuli/Experimental_stims/bongo/ABONGO6.jpg
261,5,0,0,20-80,80,20,60,1,1500,1000,flashlight,motorcycle,flashlight2,motorcycle5,80,0,137,293,AV-9 No Battery Flashlight.jpg,motorcycle101.jpg,Stimuli/Experimental_stims/flashlight/AV-9 No Battery Flashlight.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle101.jpg
262,5,0,1,NaN,NA,NA,NA,NA,3500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
263,5,0,1,NaN,NA,NA,NA,NA,1000,3500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
264,5,0,0,60-60,60,60,0,NA,2000,3500,watch,trumpet,watch4,trumpet3,80,40,581,546,B000EI2NBW.01._AA280_SCLZZZZZZZ_.jpg,1000rl-s.jpg,Stimuli/Experimental_stims/watch/B000EI2NBW.01._AA280_SCLZZZZZZZ_.jpg,Stimuli/Experimental_stims/trumpet/1000rl-s.jpg
265,5,0,1,NaN,NA,NA,NA,NA,1000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
266,5,0,0,40-60,60,40,20,1,2000,1500,vase,pen,vase8,pen9,40,20,568,365,Avase171.jpg,Aredpen3.jpg,Stimuli/Experimental_stims/vase/Avase171.jpg,Stimuli/Experimental_stims/pen/Aredpen3.jpg
267,5,0,0,60-80,80,60,20,1,2000,2000,fan,vase,fan12,vase3,100,40,130,563,116544_sk_lg.jpg,vase-006af-1.jpg,Stimuli/Experimental_stims/fan/116544_sk_lg.jpg,Stimuli/Experimental_stims/vase/vase-006af-1.jpg
268,5,0,0,40-40,40,40,0,NA,1000,2000,pen,small table,pen2,small table13,60,40,358,437,Montblanc-Blu-Starwalker-BP copy.jpg,ATABLE25.jpg,Stimuli/Experimental_stims/pen/Montblanc-Blu-Starwalker-BP copy.jpg,Stimuli/Experimental_stims/small table/ATABLE25.jpg
269,5,0,1,NaN,NA,NA,NA,NA,1000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
270,5,0,0,40-60,40,60,-20,0,1000,1000,pen,watch,pen5,watch3,40,40,361,580,1550_1475_popup1.jpg,B0000TIIVO.01._SCLZZZZZZZ_V1124920780_.jpg,Stimuli/Experimental_stims/pen/1550_1475_popup1.jpg,Stimuli/Experimental_stims/watch/B0000TIIVO.01._SCLZZZZZZZ_V1124920780_.jpg
271,5,0,0,80-80,80,80,0,NA,3000,1500,flashlight,bowl,flashlight14,bowl13,60,60,149,63,freeplay-jonta-flashlight.jpg,Asoupbowl8.jpg,Stimuli/Experimental_stims/flashlight/freeplay-jonta-flashlight.jpg,Stimuli/Experimental_stims/bowl/Asoupbowl8.jpg
272,5,0,0,40-80,80,40,40,1,2000,1000,fan,poker card,fan10,poker card7,60,40,128,380,n_sf_1666.jpg,22864416.thl.jpg,Stimuli/Experimental_stims/fan/n_sf_1666.jpg,Stimuli/Experimental_stims/poker card/22864416.thl.jpg
273,5,0,1,NaN,NA,NA,NA,NA,2000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
274,5,0,1,NaN,NA,NA,NA,NA,3000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
275,5,0,0,40-80,80,40,40,1,1500,2000,baby carriage,power strip,baby carriage3,power strip14,60,60,2,404,Stroller.jpg,88b2c724-e781-44ae-85d5-27b7591f659d_400.jpg,Stimuli/Experimental_stims/baby carriage/Stroller.jpg,Stimuli/Experimental_stims/power strip/88b2c724-e781-44ae-85d5-27b7591f659d_400.jpg
276,5,0,1,NaN,NA,NA,NA,NA,3500,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
277,5,0,0,20-80,20,80,-60,0,1000,3000,lipstick,flashlight,lipstick11,flashlight4,0,100,248,139,21SS8DBWDQL._SS500_.jpg,new08.jpg,Stimuli/Experimental_stims/lipstick/21SS8DBWDQL._SS500_.jpg,Stimuli/Experimental_stims/flashlight/new08.jpg
278,5,0,0,20-20,20,20,0,NA,2000,1000,lipstick,license plate,lipstick2,license plate1,20,40,239,221,11uuoPMY+OL._SS500_.jpg,il-423-3784.jpg,Stimuli/Experimental_stims/lipstick/11uuoPMY+OL._SS500_.jpg,Stimuli/Experimental_stims/license plate/il-423-3784.jpg
279,5,0,0,20-80,80,20,60,1,1000,1000,bowl,frame,bowl10,frame13,100,0,60,165,Abowl50.jpg,AFRAME115.jpg,Stimuli/Experimental_stims/bowl/Abowl50.jpg,Stimuli/Experimental_stims/frame/AFRAME115.jpg
280,5,0,0,40-80,80,40,40,1,1500,1000,dresser,sofa,dresser9,sofa12,100,40,110,453,ADRESSER.jpg,ShelterSofaS6.jpg,Stimuli/Experimental_stims/dresser/ADRESSER.jpg,Stimuli/Experimental_stims/sofa/ShelterSofaS6.jpg
281,5,0,0,40-60,60,40,20,1,3500,1000,trumpet,necklace,trumpet8,necklace11,40,20,551,333,trumpet33.jpg,necklascenew06.jpg,Stimuli/Experimental_stims/trumpet/trumpet33.jpg,Stimuli/Experimental_stims/necklace/necklascenew06.jpg
282,5,0,0,20-40,20,40,-20,0,1500,2000,makeup compact,nail polish,makeup compact12,nail polish15,40,60,266,320,P139103_hero.jpg,MA_NP_WSD.jpg,Stimuli/Experimental_stims/makeup compact/P139103_hero.jpg,Stimuli/Experimental_stims/nail polish/MA_NP_WSD.jpg
283,5,0,1,NaN,NA,NA,NA,NA,1000,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
284,5,0,0,40-40,40,40,0,NA,1500,1000,patio lounge chair,small table,patio lounge chair5,small table6,60,20,344,430,Steel_Assembling_Lounge.jpg,ATABLE88.jpg,Stimuli/Experimental_stims/patio lounge chair/Steel_Assembling_Lounge.jpg,Stimuli/Experimental_stims/small table/ATABLE88.jpg
285,5,0,0,40-60,40,60,-20,0,1500,2000,nail polish,telescope,nail polish3,telescope15,20,40,308,507,327636.jpg,VictorianDeskTelescope.jpg,Stimuli/Experimental_stims/nail polish/327636.jpg,Stimuli/Experimental_stims/telescope/VictorianDeskTelescope.jpg
286,5,0,1,NaN,NA,NA,NA,NA,3500,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
287,5,0,0,60-80,60,80,-20,0,1000,1500,train,bench,train13,bench12,40,100,539,28,Tin_Toy_Train_3643.jpg,22927976.thl.jpg,Stimuli/Experimental_stims/train/Tin_Toy_Train_3643.jpg,Stimuli/Experimental_stims/bench/22927976.thl.jpg
288,5,0,0,20-40,20,40,-20,0,1000,1000,microscope,power strip,microscope7,power strip9,20,40,278,399,microscope.jpg,9ad9cb76-bc97-4f44-999c-27e7aa039743_400.jpg,Stimuli/Experimental_stims/microscope/microscope.jpg,Stimuli/Experimental_stims/power strip/9ad9cb76-bc97-4f44-999c-27e7aa039743_400.jpg
289,5,0,0,40-60,40,60,-20,0,1000,1500,patio lounge chair,tape,patio lounge chair2,tape6,60,60,341,481,Marina-metal-chaise-lounge.jpg,1912.jpg,Stimuli/Experimental_stims/patio lounge chair/Marina-metal-chaise-lounge.jpg,Stimuli/Experimental_stims/tape/1912.jpg
290,5,0,0,40-80,80,40,40,1,1500,1000,desk,poker card,desk8,poker card4,80,60,75,377,26370118.thl.jpg,22864728.thl.jpg,Stimuli/Experimental_stims/desk/26370118.thl.jpg,Stimuli/Experimental_stims/poker card/22864728.thl.jpg
291,5,0,1,NaN,NA,NA,NA,NA,1000,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
292,5,0,0,40-80,40,80,-40,0,2000,1000,seashell,dresser,seashell15,dresser15,20,60,422,116,ASEASHE39.jpg,ADRESSE77.jpg,Stimuli/Experimental_stims/seashell/ASEASHE39.jpg,Stimuli/Experimental_stims/dresser/ADRESSE77.jpg
293,5,0,0,80-80,80,80,0,NA,3000,1000,bongo,bowl,bongo15,bowl12,80,100,48,62,26390728.thl.jpg,Abowl52.jpg,Stimuli/Experimental_stims/bongo/26390728.thl.jpg,Stimuli/Experimental_stims/bowl/Abowl52.jpg
294,5,0,0,40-60,60,40,20,1,1000,2000,train,patio lounge chair,train12,patio lounge chair4,80,40,538,343,02565 ride on train.jpg,0-teak_tf53er.jpg,Stimuli/Experimental_stims/train/02565 ride on train.jpg,Stimuli/Experimental_stims/patio lounge chair/0-teak_tf53er.jpg
295,5,0,0,20-60,20,60,-40,0,2000,1500,hat,train,hat10,train4,20,40,196,530,Atornhat3.jpg,After-RHS-2-web.jpg,Stimuli/Experimental_stims/hat/Atornhat3.jpg,Stimuli/Experimental_stims/train/After-RHS-2-web.jpg
296,5,0,0,40-60,60,40,20,1,1000,3500,tent,small table,tent11,small table1,80,60,520,425,asa_c098_cat_tent_red_black.jpg,ATABLE10.jpg,Stimuli/Experimental_stims/tent/asa_c098_cat_tent_red_black.jpg,Stimuli/Experimental_stims/small table/ATABLE10.jpg
297,5,0,0,20-40,40,20,20,1,1500,1000,small table,motorcycle,small table10,motorcycle15,20,0,434,303,ATABLE41.jpg,2006-Buell-LightningXB12Sa.jpg,Stimuli/Experimental_stims/small table/ATABLE41.jpg,Stimuli/Experimental_stims/motorcycle/2006-Buell-LightningXB12Sa.jpg
298,5,0,0,20-80,20,80,-60,0,1000,2000,lipstick,flashlight,lipstick10,flashlight10,40,80,247,145,21K0D7QKFAL._SS500_.jpg,834784_sk_lg.jpg,Stimuli/Experimental_stims/lipstick/21K0D7QKFAL._SS500_.jpg,Stimuli/Experimental_stims/flashlight/834784_sk_lg.jpg
299,5,0,1,NaN,NA,NA,NA,NA,3000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
300,5,0,1,NaN,NA,NA,NA,NA,1000,3500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
301,5,0,0,20-60,20,60,-40,0,1000,1000,key chain,stool,key chain8,stool15,40,80,211,473,Keychain01.jpg,ASTOOL.jpg,Stimuli/Experimental_stims/key chain/Keychain01.jpg,Stimuli/Experimental_stims/stool/ASTOOL.jpg
302,5,0,0,60-60,60,60,0,NA,1000,2000,trumpet,tent,trumpet15,tent15,80,40,558,524,trumpet.jpg,tent_.jpg,Stimuli/Experimental_stims/trumpet/trumpet.jpg,Stimuli/Experimental_stims/tent/tent_.jpg
303,5,0,0,40-40,40,40,0,NA,1500,1000,power strip,pen,power strip12,pen7,20,40,402,363,41CXESEH1TL._AA262_.jpg,1259_2341_popup1.jpg,Stimuli/Experimental_stims/power strip/41CXESEH1TL._AA262_.jpg,Stimuli/Experimental_stims/pen/1259_2341_popup1.jpg
304,5,0,0,20-60,20,60,-40,0,2000,1500,hat,vase,hat5,vase5,20,80,191,565,AREDHAT4.jpg,Avase176.jpg,Stimuli/Experimental_stims/hat/AREDHAT4.jpg,Stimuli/Experimental_stims/vase/Avase176.jpg
305,6,0,0,20-80,80,20,60,1,1000,1500,dresser,frame,dresser5,frame12,100,0,106,164,ADRESSE55.jpg,AFRAME138.jpg,Stimuli/Experimental_stims/dresser/ADRESSE55.jpg,Stimuli/Experimental_stims/frame/AFRAME138.jpg
306,6,0,0,20-60,60,20,40,1,1000,2000,stool,makeup compact,stool11,makeup compact1,60,0,469,255,ASTOOL28.jpg,P190250_hero.jpg,Stimuli/Experimental_stims/stool/ASTOOL28.jpg,Stimuli/Experimental_stims/makeup compact/P190250_hero.jpg
307,6,0,0,40-60,40,60,-20,0,1000,1000,poker card,stool,poker card5,stool13,60,60,378,471,22864800.thl.jpg,ASTOOL38.jpg,Stimuli/Experimental_stims/poker card/22864800.thl.jpg,Stimuli/Experimental_stims/stool/ASTOOL38.jpg
308,6,0,0,20-60,20,60,-40,0,3500,1000,hammer,trumpet,hammer13,trumpet11,20,80,182,554,hammer2.jpg,JUPITER+JTR604L.jpg,Stimuli/Experimental_stims/hammer/hammer2.jpg,Stimuli/Experimental_stims/trumpet/JUPITER+JTR604L.jpg
309,6,0,0,40-60,40,60,-20,0,1000,2000,necklace,tent,necklace6,tent1,60,40,328,510,Agoldnecklace.jpg,Atent8.jpg,Stimuli/Experimental_stims/necklace/Agoldnecklace.jpg,Stimuli/Experimental_stims/tent/Atent8.jpg
310,6,0,1,NaN,NA,NA,NA,NA,1500,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
311,6,0,1,NaN,NA,NA,NA,NA,1500,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
312,6,0,0,80-80,80,80,0,NA,1000,1000,bowl,fan,bowl4,fan1,80,60,54,119,Abowl77.jpg,01393.fpx.jpg,Stimuli/Experimental_stims/bowl/Abowl77.jpg,Stimuli/Experimental_stims/fan/01393.fpx.jpg
313,6,0,0,20-60,60,20,40,1,2000,3500,tent,hat,tent8,hat8,60,20,517,194,quechua_tent-1.jpg,ABLUEHAT.jpg,Stimuli/Experimental_stims/tent/quechua_tent-1.jpg,Stimuli/Experimental_stims/hat/ABLUEHAT.jpg
314,6,0,0,20-60,20,60,-40,0,1500,2000,motorcycle,telescope,motorcycle1,telescope3,0,40,289,495,motorcycle30.jpg,41V67SB5NJL._SS500_.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle30.jpg,Stimuli/Experimental_stims/telescope/41V67SB5NJL._SS500_.jpg
315,6,0,0,20-20,20,20,0,NA,3000,1000,key chain,frame,key chain11,frame1,20,0,214,153,31H95JKXWNL._SS500_.jpg,AFRAME127.jpg,Stimuli/Experimental_stims/key chain/31H95JKXWNL._SS500_.jpg,Stimuli/Experimental_stims/frame/AFRAME127.jpg
316,6,0,1,NaN,NA,NA,NA,NA,2000,3500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
317,6,0,0,40-80,40,80,-40,0,1000,1000,necklace,baby carriage,necklace8,baby carriage11,40,80,330,10,Anecklace20.jpg,Baby_Carriage-2.jpg,Stimuli/Experimental_stims/necklace/Anecklace20.jpg,Stimuli/Experimental_stims/baby carriage/Baby_Carriage-2.jpg
318,6,0,0,40-80,80,40,40,1,2000,2000,flashlight,power strip,flashlight13,power strip2,100,60,148,392,834808_sk_lg.jpg,59d69605-c8c8-4899-bd98-2ef78045147e_300.jpg,Stimuli/Experimental_stims/flashlight/834808_sk_lg.jpg,Stimuli/Experimental_stims/power strip/59d69605-c8c8-4899-bd98-2ef78045147e_300.jpg
319,6,0,0,60-60,60,60,0,NA,1000,2000,stool,yarn,stool5,yarn6,80,80,463,600,ASTOOL23.jpg,edwardian moment hpy sml.jpg,Stimuli/Experimental_stims/stool/ASTOOL23.jpg,Stimuli/Experimental_stims/yarn/edwardian moment hpy sml.jpg
320,6,0,0,20-80,20,80,-60,0,1500,1500,makeup compact,door knob,makeup compact13,door knob15,20,100,267,99,31YfapjS3TL._AA250_.jpg,Legacy_oval.jpg,Stimuli/Experimental_stims/makeup compact/31YfapjS3TL._AA250_.jpg,Stimuli/Experimental_stims/door knob/Legacy_oval.jpg
321,6,0,1,NaN,NA,NA,NA,NA,2000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
322,6,0,0,60-80,80,60,20,1,1000,3500,baby carriage,vase,baby carriage15,vase1,100,80,14,561,AANBABYC2.jpg,Avase114.jpg,Stimuli/Experimental_stims/baby carriage/AANBABYC2.jpg,Stimuli/Experimental_stims/vase/Avase114.jpg
323,6,0,0,20-60,20,60,-40,0,2000,1500,frame,telescope,frame14,telescope11,20,60,166,503,AFRAME129.jpg,digimarc.ms03.jpg,Stimuli/Experimental_stims/frame/AFRAME129.jpg,Stimuli/Experimental_stims/telescope/digimarc.ms03.jpg
324,6,0,0,20-20,20,20,0,NA,1500,3000,license plate,lipstick,license plate11,lipstick13,20,40,231,250,az-942-atg.jpg,P184708_hero.jpg,Stimuli/Experimental_stims/license plate/az-942-atg.jpg,Stimuli/Experimental_stims/lipstick/P184708_hero.jpg
