trial_num,block,is_practice,old_trial,pair_type,left_category_value,right_category_value,delta_category_value,high_cat_on_left,iti,isi,left_category,right_category,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_stim_index,right_stim_index,left_img,right_img,left_img_path,right_img_path
216,4,0,0,80-80,80,80,0,NA,1000,2000,telescope,stool,telescope4,stool3,60,80,496,461,TELESCOPE_BLACK_GOOD_SMALL.jpg,ASTOOL44.jpg,Stimuli/Experimental_stims/telescope/TELESCOPE_BLACK_GOOD_SMALL.jpg,Stimuli/Experimental_stims/stool/ASTOOL44.jpg
217,4,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
218,4,0,0,20-20,20,20,0,NA,1000,1000,bench,bongo,bench7,bongo2,40,0,23,35,ACONBENCH.jpg,26390663.thl.jpg,Stimuli/Experimental_stims/bench/ACONBENCH.jpg,Stimuli/Experimental_stims/bongo/26390663.thl.jpg
219,4,0,0,20-60,20,60,-40,0,2000,1000,dresser,patio lounge chair,dresser13,patio lounge chair4,20,80,114,343,ADRESSE70.jpg,0-teak_tf53er.jpg,Stimuli/Experimental_stims/dresser/ADRESSE70.jpg,Stimuli/Experimental_stims/patio lounge chair/0-teak_tf53er.jpg
220,4,0,1,NaN,NA,NA,NA,NA,1500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
221,4,0,1,NaN,NA,NA,NA,NA,1000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
222,4,0,0,20-80,80,20,60,1,3000,1000,stool,dresser,stool6,dresser7,100,40,464,108,ASTOOL30.jpg,ADRESSE43.jpg,Stimuli/Experimental_stims/stool/ASTOOL30.jpg,Stimuli/Experimental_stims/dresser/ADRESSE43.jpg
223,4,0,0,40-80,80,40,40,1,1500,1500,tape,motorcycle,tape5,motorcycle6,80,60,480,294,910372_sk_lg.jpg,motorcycle45364t4t.jpg,Stimuli/Experimental_stims/tape/910372_sk_lg.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle45364t4t.jpg
224,4,0,1,NaN,NA,NA,NA,NA,1000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
225,4,0,1,NaN,NA,NA,NA,NA,3000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
226,4,0,0,20-80,20,80,-60,0,3000,2000,bongo,watch,bongo11,watch14,40,100,44,591,ABONGO6.jpg,HC06.jpg,Stimuli/Experimental_stims/bongo/ABONGO6.jpg,Stimuli/Experimental_stims/watch/HC06.jpg
227,4,0,0,40-60,40,60,-20,0,1500,3500,makeup compact,seashell,makeup compact15,seashell2,40,60,269,409,05086681402.jpg,ph_stri_seashell.jpg,Stimuli/Experimental_stims/makeup compact/05086681402.jpg,Stimuli/Experimental_stims/seashell/ph_stri_seashell.jpg
228,4,0,0,20-20,20,20,0,NA,1500,1000,bench,fan,bench1,fan1,20,40,17,119,26419975.thl.jpg,01393.fpx.jpg,Stimuli/Experimental_stims/bench/26419975.thl.jpg,Stimuli/Experimental_stims/fan/01393.fpx.jpg
229,4,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
230,4,0,0,20-60,60,20,40,1,1500,1500,nail polish,baby carriage,nail polish1,baby carriage14,60,40,306,13,200.jpg,peg_perego_uno_verde.jpg,Stimuli/Experimental_stims/nail polish/200.jpg,Stimuli/Experimental_stims/baby carriage/peg_perego_uno_verde.jpg
231,4,0,1,NaN,NA,NA,NA,NA,2000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
232,4,0,0,20-80,80,20,60,1,1500,3000,tape,dresser,tape9,dresser2,80,0,484,103,desk tape disp.jpg,ADRESSE46.jpg,Stimuli/Experimental_stims/tape/desk tape disp.jpg,Stimuli/Experimental_stims/dresser/ADRESSE46.jpg
233,4,0,0,20-80,20,80,-60,0,2000,1000,fan,tent,fan9,tent4,0,100,127,513,FT-40A.jpg,Atent12.jpg,Stimuli/Experimental_stims/fan/FT-40A.jpg,Stimuli/Experimental_stims/tent/Atent12.jpg
234,4,0,1,NaN,NA,NA,NA,NA,2000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
235,4,0,0,40-60,60,40,20,1,1500,1500,poker card,lipstick,poker card8,lipstick13,60,40,381,250,22864392.thl.jpg,P184708_hero.jpg,Stimuli/Experimental_stims/poker card/22864392.thl.jpg,Stimuli/Experimental_stims/lipstick/P184708_hero.jpg
236,4,0,0,20-60,20,60,-40,0,2000,3500,desk,necklace,desk7,necklace10,20,40,74,332,D-3  One drawer desk  Ming 41.5x25x32.jpg,necklascenew03.jpg,Stimuli/Experimental_stims/desk/D-3  One drawer desk  Ming 41.5x25x32.jpg,Stimuli/Experimental_stims/necklace/necklascenew03.jpg
237,4,0,0,80-80,80,80,0,NA,1000,2000,stool,vase,stool10,vase2,80,100,468,562,ASTOOL26.jpg,Avase106.jpg,Stimuli/Experimental_stims/stool/ASTOOL26.jpg,Stimuli/Experimental_stims/vase/Avase106.jpg
238,4,0,0,20-40,40,20,20,1,3500,1500,motorcycle,desk,motorcycle10,desk6,40,0,298,73,motorcycle17.jpg,0051507b.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle17.jpg,Stimuli/Experimental_stims/desk/0051507b.jpg
239,4,0,0,40-60,60,40,20,1,2000,1500,patio lounge chair,hat,patio lounge chair15,hat4,80,40,354,190,phpThumb.jpg,JS370.jpg,Stimuli/Experimental_stims/patio lounge chair/phpThumb.jpg,Stimuli/Experimental_stims/hat/JS370.jpg
240,4,0,0,20-60,20,60,-40,0,1000,1500,flashlight,seashell,flashlight1,seashell13,40,60,136,420,Graphite3D.jpg,coquillage22.jpg,Stimuli/Experimental_stims/flashlight/Graphite3D.jpg,Stimuli/Experimental_stims/seashell/coquillage22.jpg
241,4,0,1,NaN,NA,NA,NA,NA,1000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
242,4,0,0,40-40,40,40,0,NA,2000,1000,microscope,hat,microscope13,hat8,60,60,284,194,digital-microscope-420tc.jpg,ABLUEHAT.jpg,Stimuli/Experimental_stims/microscope/digital-microscope-420tc.jpg,Stimuli/Experimental_stims/hat/ABLUEHAT.jpg
243,4,0,0,40-60,40,60,-20,0,3500,1000,motorcycle,nail polish,motorcycle3,nail polish3,20,40,291,308,motorcycle40.jpg,327636.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle40.jpg,Stimuli/Experimental_stims/nail polish/327636.jpg
244,4,0,1,NaN,NA,NA,NA,NA,1500,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
245,5,0,0,60-80,80,60,20,1,1500,1000,tape,pen,tape6,pen9,80,60,481,365,1912.jpg,Aredpen3.jpg,Stimuli/Experimental_stims/tape/1912.jpg,Stimuli/Experimental_stims/pen/Aredpen3.jpg
246,5,0,0,40-80,80,40,40,1,3500,1000,stool,hat,stool13,hat9,100,20,471,195,ASTOOL38.jpg,Astrawhat44.jpg,Stimuli/Experimental_stims/stool/ASTOOL38.jpg,Stimuli/Experimental_stims/hat/Astrawhat44.jpg
247,5,0,0,40-60,60,40,20,1,1000,3500,small table,lipstick,small table1,lipstick15,60,20,425,252,ATABLE10.jpg,P9436_hero.jpg,Stimuli/Experimental_stims/small table/ATABLE10.jpg,Stimuli/Experimental_stims/lipstick/P9436_hero.jpg
248,5,0,0,40-80,40,80,-40,0,1500,1000,lipstick,tent,lipstick3,tent3,40,80,240,512,31sCvjMS3jL._SS500_.jpg,73697pp.jpg,Stimuli/Experimental_stims/lipstick/31sCvjMS3jL._SS500_.jpg,Stimuli/Experimental_stims/tent/73697pp.jpg
249,5,0,0,80-80,80,80,0,NA,2000,2000,vase,train,vase5,train8,80,100,565,534,Avase176.jpg,PL51190.jpg,Stimuli/Experimental_stims/vase/Avase176.jpg,Stimuli/Experimental_stims/train/PL51190.jpg
250,5,0,0,20-40,20,40,-20,0,1000,1000,bench,key chain,bench6,key chain3,20,20,22,206,26370121.thl.jpg,Keychain_Voice_Recorder.jpg,Stimuli/Experimental_stims/bench/26370121.thl.jpg,Stimuli/Experimental_stims/key chain/Keychain_Voice_Recorder.jpg
251,5,0,0,20-60,60,20,40,1,3000,1000,power strip,flashlight,power strip8,flashlight6,80,40,398,141,3118YGHQWXL._AA262_.jpg,Flashlight.jpg,Stimuli/Experimental_stims/power strip/3118YGHQWXL._AA262_.jpg,Stimuli/Experimental_stims/flashlight/Flashlight.jpg
252,5,0,0,40-80,80,40,40,1,3000,1500,yarn,frame,yarn6,frame12,80,40,600,164,edwardian moment hpy sml.jpg,AFRAME138.jpg,Stimuli/Experimental_stims/yarn/edwardian moment hpy sml.jpg,Stimuli/Experimental_stims/frame/AFRAME138.jpg
253,5,0,0,60-60,60,60,0,NA,1000,1500,power strip,small table,power strip15,small table8,40,80,405,432,31oz6aGZN7L._AA262_.jpg,ATABLE8.jpg,Stimuli/Experimental_stims/power strip/31oz6aGZN7L._AA262_.jpg,Stimuli/Experimental_stims/small table/ATABLE8.jpg
254,5,0,1,NaN,NA,NA,NA,NA,1500,3500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
255,5,0,0,20-80,20,80,-60,0,1000,1500,desk,tent,desk1,tent10,0,80,68,519,ADESK11.jpg,TENT-DUTCH-GD1-1.jpg,Stimuli/Experimental_stims/desk/ADESK11.jpg,Stimuli/Experimental_stims/tent/TENT-DUTCH-GD1-1.jpg
256,5,0,1,NaN,NA,NA,NA,NA,2000,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
257,5,0,0,40-80,40,80,-40,0,3500,3000,hammer,tent,hammer3,tent13,40,100,172,522,hammernew03.jpg,camping-tent-north-star.jpg,Stimuli/Experimental_stims/hammer/hammernew03.jpg,Stimuli/Experimental_stims/tent/camping-tent-north-star.jpg
258,5,0,1,NaN,NA,NA,NA,NA,1000,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
259,5,0,0,60-60,60,60,0,NA,1000,1000,seashell,necklace,seashell3,necklace15,40,40,410,337,coquillage.jpg,necklascenew04.jpg,Stimuli/Experimental_stims/seashell/coquillage.jpg,Stimuli/Experimental_stims/necklace/necklascenew04.jpg
260,5,0,0,20-80,80,20,60,1,1500,2000,train,bongo,train7,bongo7,60,20,533,40,thomas-tank-pedal-car-lg.jpg,26461075.thl.jpg,Stimuli/Experimental_stims/train/thomas-tank-pedal-car-lg.jpg,Stimuli/Experimental_stims/bongo/26461075.thl.jpg
261,5,0,0,40-40,40,40,0,NA,2000,2000,lipstick,makeup compact,lipstick6,makeup compact2,40,20,243,256,P182413_hero.jpg,P183922_hero.jpg,Stimuli/Experimental_stims/lipstick/P182413_hero.jpg,Stimuli/Experimental_stims/makeup compact/P183922_hero.jpg
262,5,0,0,20-60,20,60,-40,0,1000,1000,fan,sofa,fan7,sofa7,20,80,125,448,250679_lg.jpg,JACKSON-MS6007loveseat59X36X33.jpg,Stimuli/Experimental_stims/fan/250679_lg.jpg,Stimuli/Experimental_stims/sofa/JACKSON-MS6007loveseat59X36X33.jpg
263,5,0,0,40-60,40,60,-20,0,2000,1000,hat,patio lounge chair,hat2,patio lounge chair14,60,40,188,353,Ahatwithfeat7.jpg,2987951.jpg,Stimuli/Experimental_stims/hat/Ahatwithfeat7.jpg,Stimuli/Experimental_stims/patio lounge chair/2987951.jpg
264,5,0,0,20-80,80,20,60,1,2000,2000,trumpet,flashlight,trumpet7,flashlight10,100,0,550,145,JTP-606MRS.jpg,834784_sk_lg.jpg,Stimuli/Experimental_stims/trumpet/JTP-606MRS.jpg,Stimuli/Experimental_stims/flashlight/834784_sk_lg.jpg
265,5,0,1,NaN,NA,NA,NA,NA,3500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
266,5,0,0,60-60,60,60,0,NA,1000,2000,seashell,patio lounge chair,seashell14,patio lounge chair1,60,80,421,340,ASEASHE17.jpg,product1-s.jpg,Stimuli/Experimental_stims/seashell/ASEASHE17.jpg,Stimuli/Experimental_stims/patio lounge chair/product1-s.jpg
267,5,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
268,5,0,0,40-60,40,60,-20,0,1000,1500,key chain,poker card,key chain9,poker card4,60,60,212,377,sfx8832-ferrari-shield-keychain.jpg,22864728.thl.jpg,Stimuli/Experimental_stims/key chain/sfx8832-ferrari-shield-keychain.jpg,Stimuli/Experimental_stims/poker card/22864728.thl.jpg
269,5,0,1,NaN,NA,NA,NA,NA,1500,3500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
270,5,0,0,60-80,60,80,-20,0,1000,1000,power strip,trumpet,power strip9,trumpet2,40,100,399,545,9ad9cb76-bc97-4f44-999c-27e7aa039743_400.jpg,Matt-Stevens-Pocket-Trumpet.jpg,Stimuli/Experimental_stims/power strip/9ad9cb76-bc97-4f44-999c-27e7aa039743_400.jpg,Stimuli/Experimental_stims/trumpet/Matt-Stevens-Pocket-Trumpet.jpg
271,5,0,1,NaN,NA,NA,NA,NA,1000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
272,5,0,1,NaN,NA,NA,NA,NA,1500,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
273,5,0,0,20-60,60,20,40,1,2000,1000,power strip,baby carriage,power strip3,baby carriage13,80,40,393,12,67a59858-df1d-43a9-a833-cfeaca77ade9_400.jpg,300px-Barnevogn2.jpg,Stimuli/Experimental_stims/power strip/67a59858-df1d-43a9-a833-cfeaca77ade9_400.jpg,Stimuli/Experimental_stims/baby carriage/300px-Barnevogn2.jpg
274,5,0,0,20-60,20,60,-40,0,1000,1500,fan,small table,fan15,small table14,20,80,133,438,n_hsf.jpg,Awoodtable13.jpg,Stimuli/Experimental_stims/fan/n_hsf.jpg,Stimuli/Experimental_stims/small table/Awoodtable13.jpg
275,5,0,0,80-80,80,80,0,NA,1000,1500,yarn,tent,yarn12,tent7,60,60,606,516,Aballofyarn35.jpg,9238gh948h.jpg,Stimuli/Experimental_stims/yarn/Aballofyarn35.jpg,Stimuli/Experimental_stims/tent/9238gh948h.jpg
276,5,0,0,40-60,60,40,20,1,1500,1000,patio lounge chair,key chain,patio lounge chair12,key chain14,40,40,351,217,rw-mendocinoultrachaisepc032-lg.jpg,Jif Keychain 285.jpg,Stimuli/Experimental_stims/patio lounge chair/rw-mendocinoultrachaisepc032-lg.jpg,Stimuli/Experimental_stims/key chain/Jif Keychain 285.jpg
277,5,0,0,60-80,80,60,20,1,1000,2000,tent,poker card,tent11,poker card14,60,60,520,387,asa_c098_cat_tent_red_black.jpg,22864248.thl.jpg,Stimuli/Experimental_stims/tent/asa_c098_cat_tent_red_black.jpg,Stimuli/Experimental_stims/poker card/22864248.thl.jpg
278,5,0,0,40-60,60,40,20,1,1500,3500,small table,license plate,small table12,license plate2,80,20,436,222,ATABLE54.jpg,ny-u93-8zs.jpg,Stimuli/Experimental_stims/small table/ATABLE54.jpg,Stimuli/Experimental_stims/license plate/ny-u93-8zs.jpg
279,5,0,0,40-60,40,60,-20,0,1000,2000,frame,sofa,frame14,sofa15,60,80,166,456,AFRAME129.jpg,APEACHLOV.jpg,Stimuli/Experimental_stims/frame/AFRAME129.jpg,Stimuli/Experimental_stims/sofa/APEACHLOV.jpg
280,5,0,0,20-40,20,40,-20,0,1000,3500,desk,lipstick,desk15,lipstick12,40,40,82,249,ADESK21.jpg,P173709_hero.jpg,Stimuli/Experimental_stims/desk/ADESK21.jpg,Stimuli/Experimental_stims/lipstick/P173709_hero.jpg
281,5,0,0,40-80,80,40,40,1,1500,1500,trumpet,microscope,trumpet14,microscope6,60,20,557,277,truba1.jpg,AMICROS25.jpg,Stimuli/Experimental_stims/trumpet/truba1.jpg,Stimuli/Experimental_stims/microscope/AMICROS25.jpg
282,5,0,0,40-40,40,40,0,NA,1500,1000,microscope,key chain,microscope4,key chain10,20,60,275,213,55071208.JPG,Smurfs_Keychains_Smurf_Row_Boat.jpg,Stimuli/Experimental_stims/microscope/55071208.JPG,Stimuli/Experimental_stims/key chain/Smurfs_Keychains_Smurf_Row_Boat.jpg
283,5,0,1,NaN,NA,NA,NA,NA,2000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
284,5,0,0,20-20,20,20,0,NA,1500,3000,door knob,desk,door knob12,desk11,40,20,96,78,500_PRACRYOB.jpg,Writing_Desk_280_Cutout_Sideview_half.jpg,Stimuli/Experimental_stims/door knob/500_PRACRYOB.jpg,Stimuli/Experimental_stims/desk/Writing_Desk_280_Cutout_Sideview_half.jpg
285,5,0,0,40-80,80,40,40,1,1000,1500,stool,makeup compact,stool1,makeup compact3,100,40,459,257,ASTOOL42.jpg,P181006_hero.jpg,Stimuli/Experimental_stims/stool/ASTOOL42.jpg,Stimuli/Experimental_stims/makeup compact/P181006_hero.jpg
286,5,0,0,20-80,20,80,-60,0,1500,2000,bongo,tent,bongo6,tent6,40,100,39,515,ABONGO9.jpg,lighthouse_tent_edited_1-1.jpg,Stimuli/Experimental_stims/bongo/ABONGO9.jpg,Stimuli/Experimental_stims/tent/lighthouse_tent_edited_1-1.jpg
287,5,0,0,20-40,40,20,20,1,1000,2000,microscope,bench,microscope1,bench10,60,40,272,26,digital-blue-microscope-qx5-md.jpg,APARKBE16.jpg,Stimuli/Experimental_stims/microscope/digital-blue-microscope-qx5-md.jpg,Stimuli/Experimental_stims/bench/APARKBE16.jpg
288,5,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
289,5,0,0,20-80,80,20,60,1,1000,1500,tape,door knob,tape11,door knob4,100,0,486,88,41FZA73H4JL._AA280_.jpg,chrome scroll latch handle.jpg,Stimuli/Experimental_stims/tape/41FZA73H4JL._AA280_.jpg,Stimuli/Experimental_stims/door knob/chrome scroll latch handle.jpg
290,5,0,0,20-60,20,60,-40,0,3500,2000,bowl,pen,bowl4,pen11,40,40,54,367,Abowl77.jpg,pen01.jpg,Stimuli/Experimental_stims/bowl/Abowl77.jpg,Stimuli/Experimental_stims/pen/pen01.jpg
291,5,0,1,NaN,NA,NA,NA,NA,2000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
292,5,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
293,5,0,0,40-60,40,60,-20,0,2000,1500,license plate,seashell,license plate6,seashell5,20,80,226,412,ak-cru-684.jpg,429345994_b87bb03366.jpg,Stimuli/Experimental_stims/license plate/ak-cru-684.jpg,Stimuli/Experimental_stims/seashell/429345994_b87bb03366.jpg
294,5,0,1,NaN,NA,NA,NA,NA,3500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
295,5,0,0,40-40,40,40,0,NA,3000,2000,motorcycle,microscope,motorcycle13,microscope7,60,20,301,278,2005-Buell-FireboltXB12R.jpg,microscope.jpg,Stimuli/Experimental_stims/motorcycle/2005-Buell-FireboltXB12R.jpg,Stimuli/Experimental_stims/microscope/microscope.jpg
296,5,0,0,20-20,20,20,0,NA,2000,1000,dresser,desk,dresser11,desk8,0,20,112,75,ADRESSE66.jpg,26370118.thl.jpg,Stimuli/Experimental_stims/dresser/ADRESSE66.jpg,Stimuli/Experimental_stims/desk/26370118.thl.jpg
297,5,0,0,20-60,60,20,40,1,1000,2000,pen,fan,pen14,fan6,80,40,370,124,pen05.jpg,30090.fpx.jpg,Stimuli/Experimental_stims/pen/pen05.jpg,Stimuli/Experimental_stims/fan/30090.fpx.jpg
298,5,0,0,20-60,20,60,-40,0,1500,1500,door knob,patio lounge chair,door knob11,patio lounge chair3,40,80,95,342,500_MEAMEAOB.jpg,Lounge_Chair.jpg,Stimuli/Experimental_stims/door knob/500_MEAMEAOB.jpg,Stimuli/Experimental_stims/patio lounge chair/Lounge_Chair.jpg
299,5,0,0,40-80,80,40,40,1,2000,1000,yarn,key chain,yarn1,key chain5,100,20,595,208,corn_yarn.jpg,keychain-metal-logo.jpg,Stimuli/Experimental_stims/yarn/corn_yarn.jpg,Stimuli/Experimental_stims/key chain/keychain-metal-logo.jpg
300,5,0,1,NaN,NA,NA,NA,NA,1500,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
301,5,0,0,20-80,80,20,60,1,3000,1000,yarn,desk,yarn8,desk5,60,20,602,72,smonlineyarn-285x250.jpg,ADESK6.jpg,Stimuli/Experimental_stims/yarn/smonlineyarn-285x250.jpg,Stimuli/Experimental_stims/desk/ADESK6.jpg
302,5,0,1,NaN,NA,NA,NA,NA,2000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
303,5,0,0,20-80,20,80,-60,0,1000,1000,dresser,train,dresser12,train13,0,80,113,539,ADRESSE58.jpg,Tin_Toy_Train_3643.jpg,Stimuli/Experimental_stims/dresser/ADRESSE58.jpg,Stimuli/Experimental_stims/train/Tin_Toy_Train_3643.jpg
304,5,0,0,20-20,20,20,0,NA,2000,1500,door knob,bench,door knob15,bench9,20,20,99,25,Legacy_oval.jpg,26419898.thl.jpg,Stimuli/Experimental_stims/door knob/Legacy_oval.jpg,Stimuli/Experimental_stims/bench/26419898.thl.jpg
305,6,0,0,20-20,20,20,0,NA,3000,1500,flashlight,dresser,flashlight11,dresser15,40,20,146,116,new04.jpg,ADRESSE77.jpg,Stimuli/Experimental_stims/flashlight/new04.jpg,Stimuli/Experimental_stims/dresser/ADRESSE77.jpg
306,6,0,0,40-40,40,40,0,NA,3500,1000,microscope,lipstick,microscope2,lipstick5,40,20,273,242,3090-b.jpg,P35719_hero.jpg,Stimuli/Experimental_stims/microscope/3090-b.jpg,Stimuli/Experimental_stims/lipstick/P35719_hero.jpg
307,6,0,0,60-80,80,60,20,1,1500,3500,train,nail polish,train10,nail polish10,100,80,536,315,train3.jpg,NLM23_opi_nail_polish.jpg,Stimuli/Experimental_stims/train/train3.jpg,Stimuli/Experimental_stims/nail polish/NLM23_opi_nail_polish.jpg
308,6,0,0,40-60,60,40,20,1,2000,1000,sofa,key chain,sofa5,key chain12,60,40,446,215,ALOVSEA14.jpg,keychain.jpg,Stimuli/Experimental_stims/sofa/ALOVSEA14.jpg,Stimuli/Experimental_stims/key chain/keychain.jpg
309,6,0,0,20-60,20,60,-40,0,3500,2000,bench,patio lounge chair,bench11,patio lounge chair11,40,80,27,350,22928468.thl.jpg,51830.jpg,Stimuli/Experimental_stims/bench/22928468.thl.jpg,Stimuli/Experimental_stims/patio lounge chair/51830.jpg
310,6,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
311,6,0,1,NaN,NA,NA,NA,NA,2000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
312,6,0,0,40-60,40,60,-20,0,1000,1500,key chain,necklace,key chain6,necklace1,40,80,209,323,highboy_keychain_ItemCA75384.jpg,26443173.thl.jpg,Stimuli/Experimental_stims/key chain/highboy_keychain_ItemCA75384.jpg,Stimuli/Experimental_stims/necklace/26443173.thl.jpg
313,6,0,0,40-80,80,40,40,1,1500,1000,tent,microscope,tent5,microscope10,100,20,514,281,Dome Tentnb87r67.jpg,DS-2.jpg,Stimuli/Experimental_stims/tent/Dome Tentnb87r67.jpg,Stimuli/Experimental_stims/microscope/DS-2.jpg
314,6,0,0,60-80,80,60,20,1,1500,1000,tape,poker card,tape14,poker card1,60,40,489,374,922544.jpg,22864704.thl.jpg,Stimuli/Experimental_stims/tape/922544.jpg,Stimuli/Experimental_stims/poker card/22864704.thl.jpg
315,6,0,0,60-60,60,60,0,NA,1000,1000,small table,seashell,small table2,seashell8,60,40,426,415,Atable126.jpg,ASEASHEL9.jpg,Stimuli/Experimental_stims/small table/Atable126.jpg,Stimuli/Experimental_stims/seashell/ASEASHEL9.jpg
316,6,0,1,NaN,NA,NA,NA,NA,1000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
317,6,0,0,20-60,60,20,40,1,2000,2000,nail polish,bowl,nail polish7,bowl10,40,0,312,60,117BDAkbo5L._AA160_.jpg,Abowl50.jpg,Stimuli/Experimental_stims/nail polish/117BDAkbo5L._AA160_.jpg,Stimuli/Experimental_stims/bowl/Abowl50.jpg
318,6,0,0,20-80,80,20,60,1,1000,1000,trumpet,flashlight,trumpet4,flashlight13,60,0,547,148,JUPITER+JTR1000S.jpg,834808_sk_lg.jpg,Stimuli/Experimental_stims/trumpet/JUPITER+JTR1000S.jpg,Stimuli/Experimental_stims/flashlight/834808_sk_lg.jpg
319,6,0,0,80-80,80,80,0,NA,2000,1000,vase,telescope,vase8,telescope10,60,100,568,502,Avase171.jpg,digimarc.ms02.jpg,Stimuli/Experimental_stims/vase/Avase171.jpg,Stimuli/Experimental_stims/telescope/digimarc.ms02.jpg
320,6,0,0,40-80,40,80,-40,0,1000,1000,frame,telescope,frame15,telescope2,20,100,167,494,AFRAME13.jpg,Brass-telescope-60700.jpg,Stimuli/Experimental_stims/frame/AFRAME13.jpg,Stimuli/Experimental_stims/telescope/Brass-telescope-60700.jpg
321,6,0,0,40-40,40,40,0,NA,1500,1500,license plate,makeup compact,license plate15,makeup compact14,40,60,235,268,hi-hwr-837.jpg,262597_fpx.jpg,Stimuli/Experimental_stims/license plate/hi-hwr-837.jpg,Stimuli/Experimental_stims/makeup compact/262597_fpx.jpg
322,6,0,0,20-40,40,20,20,1,1500,3500,hat,baby carriage,hat15,baby carriage7,40,0,201,6,AFISHHAT2.jpg,26423282.thl.jpg,Stimuli/Experimental_stims/hat/AFISHHAT2.jpg,Stimuli/Experimental_stims/baby carriage/26423282.thl.jpg
323,6,0,0,20-60,20,60,-40,0,1000,3000,desk,nail polish,desk13,nail polish13,0,80,80,318,26427865.thl.jpg,31cR10fzlML._AA280_.jpg,Stimuli/Experimental_stims/desk/26427865.thl.jpg,Stimuli/Experimental_stims/nail polish/31cR10fzlML._AA280_.jpg
324,6,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
325,6,0,0,40-60,60,40,20,1,1000,1500,necklace,hammer,necklace14,hammer10,80,20,336,179,necklascenew05.jpg,Tabla Hammer.JPG,Stimuli/Experimental_stims/necklace/necklascenew05.jpg,Stimuli/Experimental_stims/hammer/Tabla Hammer.JPG
326,6,0,1,NaN,NA,NA,NA,NA,1500,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
327,6,0,0,20-80,80,20,60,1,1500,1000,trumpet,bongo,trumpet8,bongo10,80,20,551,43,trumpet33.jpg,22945915.thl.jpg,Stimuli/Experimental_stims/trumpet/trumpet33.jpg,Stimuli/Experimental_stims/bongo/22945915.thl.jpg
328,6,0,1,NaN,NA,NA,NA,NA,2000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
