trial_num,block,is_practice,old_trial,pair_type,left_category_value,right_category_value,delta_category_value,high_cat_on_left,iti,isi,left_category,right_category,left_exemplar,right_exemplar,left_exemplar_value,right_exemplar_value,left_stim_index,right_stim_index,left_img,right_img,left_img_path,right_img_path
215,4,0,0,40-60,60,40,20,1,2000,1500,hat,fan,hat6,fan15,40,20,192,133,Acasualhat5.jpg,n_hsf.jpg,Stimuli/Experimental_stims/hat/Acasualhat5.jpg,Stimuli/Experimental_stims/fan/n_hsf.jpg
216,4,0,1,NaN,NA,NA,NA,NA,2000,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
217,4,0,1,NaN,NA,NA,NA,NA,1500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
218,4,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
219,4,0,0,20-40,20,40,-20,0,1500,1000,trumpet,flashlight,trumpet15,flashlight1,40,60,558,136,trumpet.jpg,Graphite3D.jpg,Stimuli/Experimental_stims/trumpet/trumpet.jpg,Stimuli/Experimental_stims/flashlight/Graphite3D.jpg
220,4,0,1,NaN,NA,NA,NA,NA,1000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
221,4,0,0,40-60,60,40,20,1,1500,3500,frame,bowl,frame15,bowl3,80,40,167,53,AFRAME13.jpg,ABOWL8.jpg,Stimuli/Experimental_stims/frame/AFRAME13.jpg,Stimuli/Experimental_stims/bowl/ABOWL8.jpg
222,4,0,1,NaN,NA,NA,NA,NA,2000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
223,4,0,0,20-40,40,20,20,1,1000,1000,flashlight,tape,flashlight12,tape7,20,0,147,482,new05.jpg,tape dispenser.jpg,Stimuli/Experimental_stims/flashlight/new05.jpg,Stimuli/Experimental_stims/tape/tape dispenser.jpg
224,4,0,0,20-60,20,60,-40,0,1000,1500,telescope,hat,telescope6,hat2,40,60,498,188,LO-telescope-89769.jpg,Ahatwithfeat7.jpg,Stimuli/Experimental_stims/telescope/LO-telescope-89769.jpg,Stimuli/Experimental_stims/hat/Ahatwithfeat7.jpg
225,4,0,0,40-80,80,40,40,1,1000,2000,patio lounge chair,bowl,patio lounge chair5,bowl6,80,40,344,56,Steel_Assembling_Lounge.jpg,Abowl59.jpg,Stimuli/Experimental_stims/patio lounge chair/Steel_Assembling_Lounge.jpg,Stimuli/Experimental_stims/bowl/Abowl59.jpg
226,4,0,0,40-60,40,60,-20,0,1000,1000,flashlight,key chain,flashlight10,key chain4,20,40,145,207,834784_sk_lg.jpg,Gumby_Green-Keychain.jpg,Stimuli/Experimental_stims/flashlight/834784_sk_lg.jpg,Stimuli/Experimental_stims/key chain/Gumby_Green-Keychain.jpg
227,4,0,1,NaN,NA,NA,NA,NA,3500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
228,4,0,0,40-60,40,60,-20,0,1000,1000,bench,frame,bench4,frame8,40,80,20,160,30892819.thl.jpg,AFRAME154.jpg,Stimuli/Experimental_stims/bench/30892819.thl.jpg,Stimuli/Experimental_stims/frame/AFRAME154.jpg
229,4,0,0,20-20,20,20,0,NA,1000,1000,train,stool,train3,stool13,20,40,529,471,stackloco.jpg,ASTOOL38.jpg,Stimuli/Experimental_stims/train/stackloco.jpg,Stimuli/Experimental_stims/stool/ASTOOL38.jpg
230,4,0,0,20-80,20,80,-60,0,1000,1000,trumpet,necklace,trumpet8,necklace4,20,80,551,326,trumpet33.jpg,emerald_diamond_necklace.jpg,Stimuli/Experimental_stims/trumpet/trumpet33.jpg,Stimuli/Experimental_stims/necklace/emerald_diamond_necklace.jpg
231,4,0,0,40-40,40,40,0,NA,3500,2000,desk,dresser,desk13,dresser14,20,60,80,115,26427865.thl.jpg,Adressertabl3.jpg,Stimuli/Experimental_stims/desk/26427865.thl.jpg,Stimuli/Experimental_stims/dresser/Adressertabl3.jpg
232,4,0,0,20-60,60,20,40,1,2000,3500,license plate,tent,license plate6,tent13,60,0,226,522,ak-cru-684.jpg,camping-tent-north-star.jpg,Stimuli/Experimental_stims/license plate/ak-cru-684.jpg,Stimuli/Experimental_stims/tent/camping-tent-north-star.jpg
233,4,0,0,40-80,80,40,40,1,1000,3000,poker card,dresser,poker card14,dresser12,80,20,387,113,22864248.thl.jpg,ADRESSE58.jpg,Stimuli/Experimental_stims/poker card/22864248.thl.jpg,Stimuli/Experimental_stims/dresser/ADRESSE58.jpg
234,4,0,0,60-60,60,60,0,NA,1500,1000,microscope,frame,microscope9,frame3,60,40,280,155,AMICROS34.jpg,AFRAME132.jpg,Stimuli/Experimental_stims/microscope/AMICROS34.jpg,Stimuli/Experimental_stims/frame/AFRAME132.jpg
235,4,0,0,20-80,20,80,-60,0,1000,2000,tent,pen,tent8,pen13,20,100,517,369,quechua_tent-1.jpg,pen07.jpg,Stimuli/Experimental_stims/tent/quechua_tent-1.jpg,Stimuli/Experimental_stims/pen/pen07.jpg
236,4,0,0,20-80,80,20,60,1,1500,3500,patio lounge chair,train,patio lounge chair6,train2,60,0,345,528,Lounge_Chair_with_Pillow.jpg,iron_train.jpg,Stimuli/Experimental_stims/patio lounge chair/Lounge_Chair_with_Pillow.jpg,Stimuli/Experimental_stims/train/iron_train.jpg
237,4,0,1,NaN,NA,NA,NA,NA,2000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
238,4,0,1,NaN,NA,NA,NA,NA,2000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
239,4,0,1,NaN,NA,NA,NA,NA,2000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
240,4,0,1,NaN,NA,NA,NA,NA,3000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
241,4,0,0,20-80,80,20,60,1,1500,1000,power strip,yarn,power strip8,yarn8,60,0,398,602,3118YGHQWXL._AA262_.jpg,smonlineyarn-285x250.jpg,Stimuli/Experimental_stims/power strip/3118YGHQWXL._AA262_.jpg,Stimuli/Experimental_stims/yarn/smonlineyarn-285x250.jpg
242,4,0,0,20-60,60,20,40,1,3500,1500,key chain,vase,key chain3,vase13,60,20,206,573,Keychain_Voice_Recorder.jpg,designer-metal-vase.jpg,Stimuli/Experimental_stims/key chain/Keychain_Voice_Recorder.jpg,Stimuli/Experimental_stims/vase/designer-metal-vase.jpg
243,4,0,0,40-80,80,40,40,1,1500,1000,power strip,flashlight,power strip1,flashlight7,80,60,391,142,6a30daf6-943c-4ced-bfa0-c42f35b22380_400.jpg,11900.jpg,Stimuli/Experimental_stims/power strip/6a30daf6-943c-4ced-bfa0-c42f35b22380_400.jpg,Stimuli/Experimental_stims/flashlight/11900.jpg
244,4,0,0,40-80,80,40,40,1,1000,2000,patio lounge chair,desk,patio lounge chair13,desk10,100,40,352,77,grosfillex-bahia-resin-chaise-lounges.jpg,MEX028.jpg,Stimuli/Experimental_stims/patio lounge chair/grosfillex-bahia-resin-chaise-lounges.jpg,Stimuli/Experimental_stims/desk/MEX028.jpg
245,5,0,0,20-40,40,20,20,1,3500,1500,dresser,tent,dresser11,tent2,40,40,112,511,ADRESSE66.jpg,Atent16.jpg,Stimuli/Experimental_stims/dresser/ADRESSE66.jpg,Stimuli/Experimental_stims/tent/Atent16.jpg
246,5,0,0,40-80,40,80,-40,0,1000,1000,baby carriage,nail polish,baby carriage3,nail polish9,20,60,2,314,Stroller.jpg,8037_O.jpg,Stimuli/Experimental_stims/baby carriage/Stroller.jpg,Stimuli/Experimental_stims/nail polish/8037_O.jpg
247,5,0,0,40-80,80,40,40,1,1000,1000,seashell,fan,seashell1,fan9,100,40,408,127,Aseashe34.jpg,FT-40A.jpg,Stimuli/Experimental_stims/seashell/Aseashe34.jpg,Stimuli/Experimental_stims/fan/FT-40A.jpg
248,5,0,0,20-80,20,80,-60,0,2000,1500,train,sofa,train1,sofa13,20,80,527,454,Model_Train.jpg,ACOUCH25.jpg,Stimuli/Experimental_stims/train/Model_Train.jpg,Stimuli/Experimental_stims/sofa/ACOUCH25.jpg
249,5,0,0,40-60,40,60,-20,0,2000,3500,bowl,motorcycle,bowl10,motorcycle1,60,80,60,289,Abowl50.jpg,motorcycle30.jpg,Stimuli/Experimental_stims/bowl/Abowl50.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle30.jpg
250,5,0,0,40-80,40,80,-40,0,1500,1000,flashlight,necklace,flashlight3,necklace3,40,60,138,325,sl_tasklight_2l3w.jpg,26388201.thl.jpg,Stimuli/Experimental_stims/flashlight/sl_tasklight_2l3w.jpg,Stimuli/Experimental_stims/necklace/26388201.thl.jpg
251,5,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
252,5,0,1,NaN,NA,NA,NA,NA,3000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
253,5,0,0,60-80,80,60,20,1,1000,1500,sofa,frame,sofa1,frame1,100,40,442,153,sofa-Nicholassingleseater-th.jpg,AFRAME127.jpg,Stimuli/Experimental_stims/sofa/sofa-Nicholassingleseater-th.jpg,Stimuli/Experimental_stims/frame/AFRAME127.jpg
254,5,0,1,NaN,NA,NA,NA,NA,1500,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
255,5,0,0,20-20,20,20,0,NA,1500,1000,stool,vase,stool3,vase5,20,40,461,565,ASTOOL44.jpg,Avase176.jpg,Stimuli/Experimental_stims/stool/ASTOOL44.jpg,Stimuli/Experimental_stims/vase/Avase176.jpg
256,5,0,0,40-40,40,40,0,NA,1000,1000,bowl,fan,bowl2,fan14,60,60,52,132,AMIXBOWL2.jpg,124771_sk_lg.jpg,Stimuli/Experimental_stims/bowl/AMIXBOWL2.jpg,Stimuli/Experimental_stims/fan/124771_sk_lg.jpg
257,5,0,0,60-60,60,60,0,NA,2000,2000,makeup compact,hammer,makeup compact14,hammer9,60,40,268,178,262597_fpx.jpg,AHAMMER5.jpg,Stimuli/Experimental_stims/makeup compact/262597_fpx.jpg,Stimuli/Experimental_stims/hammer/AHAMMER5.jpg
258,5,0,0,40-80,80,40,40,1,1000,1500,small table,bench,small table1,bench1,60,40,425,17,ATABLE10.jpg,26419975.thl.jpg,Stimuli/Experimental_stims/small table/ATABLE10.jpg,Stimuli/Experimental_stims/bench/26419975.thl.jpg
259,5,0,1,NaN,NA,NA,NA,NA,2000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
260,5,0,0,20-60,60,20,40,1,2000,2000,microscope,vase,microscope5,vase9,40,40,276,569,emMicroscope.jpg,Avasewithang2.jpg,Stimuli/Experimental_stims/microscope/emMicroscope.jpg,Stimuli/Experimental_stims/vase/Avasewithang2.jpg
261,5,0,0,20-20,20,20,0,NA,1500,1000,train,telescope,train13,telescope1,0,0,539,493,Tin_Toy_Train_3643.jpg,celestron nexstar 114 gt reflector telescope.jpg,Stimuli/Experimental_stims/train/Tin_Toy_Train_3643.jpg,Stimuli/Experimental_stims/telescope/celestron nexstar 114 gt reflector telescope.jpg
262,5,0,0,20-40,40,20,20,1,2000,2000,baby carriage,vase,baby carriage5,vase1,40,20,4,561,Baby_Stroller.jpg,Avase114.jpg,Stimuli/Experimental_stims/baby carriage/Baby_Stroller.jpg,Stimuli/Experimental_stims/vase/Avase114.jpg
263,5,0,0,40-80,80,40,40,1,2000,1000,sofa,desk,sofa11,desk12,80,40,452,79,ALOVSEA19.jpg,ADESK19.jpg,Stimuli/Experimental_stims/sofa/ALOVSEA19.jpg,Stimuli/Experimental_stims/desk/ADESK19.jpg
264,5,0,0,80-80,80,80,0,NA,3000,1500,seashell,sofa,seashell14,sofa2,100,80,421,443,ASEASHE17.jpg,ALOVSEA12.jpg,Stimuli/Experimental_stims/seashell/ASEASHE17.jpg,Stimuli/Experimental_stims/sofa/ALOVSEA12.jpg
265,5,0,0,40-60,60,40,20,1,1000,3500,lipstick,bench,lipstick6,bench7,40,60,243,23,P182413_hero.jpg,ACONBENCH.jpg,Stimuli/Experimental_stims/lipstick/P182413_hero.jpg,Stimuli/Experimental_stims/bench/ACONBENCH.jpg
266,5,0,1,NaN,NA,NA,NA,NA,3500,3500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
267,5,0,0,60-60,60,60,0,NA,1500,3000,hat,makeup compact,hat15,makeup compact7,80,40,201,261,AFISHHAT2.jpg,P187133_hero.jpg,Stimuli/Experimental_stims/hat/AFISHHAT2.jpg,Stimuli/Experimental_stims/makeup compact/P187133_hero.jpg
268,5,0,0,40-60,60,40,20,1,2000,1000,hammer,bowl,hammer14,bowl13,40,40,183,63,hammer.jpg,Asoupbowl8.jpg,Stimuli/Experimental_stims/hammer/hammer.jpg,Stimuli/Experimental_stims/bowl/Asoupbowl8.jpg
269,5,0,1,NaN,NA,NA,NA,NA,1000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
270,5,0,1,NaN,NA,NA,NA,NA,1000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
271,5,0,0,40-40,40,40,0,NA,2000,2000,bongo,bowl,bongo13,bowl12,60,20,46,62,26388718.thl.jpg,Abowl52.jpg,Stimuli/Experimental_stims/bongo/26388718.thl.jpg,Stimuli/Experimental_stims/bowl/Abowl52.jpg
272,5,0,1,NaN,NA,NA,NA,NA,1500,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
273,5,0,0,20-20,20,20,0,NA,1500,3500,tape,train,tape4,train8,20,0,479,534,70924.jpg,PL51190.jpg,Stimuli/Experimental_stims/tape/70924.jpg,Stimuli/Experimental_stims/train/PL51190.jpg
274,5,0,0,20-80,20,80,-60,0,1500,3000,watch,power strip,watch3,power strip3,0,60,580,393,B0000TIIVO.01._SCLZZZZZZZ_V1124920780_.jpg,67a59858-df1d-43a9-a833-cfeaca77ade9_400.jpg,Stimuli/Experimental_stims/watch/B0000TIIVO.01._SCLZZZZZZZ_V1124920780_.jpg,Stimuli/Experimental_stims/power strip/67a59858-df1d-43a9-a833-cfeaca77ade9_400.jpg
275,5,0,0,80-80,80,80,0,NA,3500,2000,power strip,necklace,power strip7,necklace12,100,60,397,334,412YZ25RFBL._AA262_.jpg,necklascenew07.jpg,Stimuli/Experimental_stims/power strip/412YZ25RFBL._AA262_.jpg,Stimuli/Experimental_stims/necklace/necklascenew07.jpg
276,5,0,0,20-60,20,60,-40,0,1000,1500,tent,key chain,tent3,key chain13,40,60,512,216,73697pp.jpg,Fancy_Liquid_Column_Shape_Key_Ring_with_Floater.jpg,Stimuli/Experimental_stims/tent/73697pp.jpg,Stimuli/Experimental_stims/key chain/Fancy_Liquid_Column_Shape_Key_Ring_with_Floater.jpg
277,5,0,0,40-60,60,40,20,1,1000,1000,license plate,baby carriage,license plate3,baby carriage8,80,40,223,7,tx-r17-wbx.jpg,peg_perego_uno_revi_black.jpg,Stimuli/Experimental_stims/license plate/tx-r17-wbx.jpg,Stimuli/Experimental_stims/baby carriage/peg_perego_uno_revi_black.jpg
278,5,0,0,40-40,40,40,0,NA,2000,3500,desk,bongo,desk6,bongo12,20,60,73,45,0051507b.jpg,26686609.thl.jpg,Stimuli/Experimental_stims/desk/0051507b.jpg,Stimuli/Experimental_stims/bongo/26686609.thl.jpg
279,5,0,0,20-60,60,20,40,1,1500,1000,microscope,trumpet,microscope11,trumpet3,40,0,282,546,konus5604microscope.jpg,1000rl-s.jpg,Stimuli/Experimental_stims/microscope/konus5604microscope.jpg,Stimuli/Experimental_stims/trumpet/1000rl-s.jpg
280,5,0,0,20-80,80,20,60,1,1500,1000,small table,tent,small table11,tent12,60,40,435,521,ATABLE83.jpg,31316-AZU_m.jpg,Stimuli/Experimental_stims/small table/ATABLE83.jpg,Stimuli/Experimental_stims/tent/31316-AZU_m.jpg
281,5,0,0,20-60,60,20,40,1,3000,1500,lipstick,yarn,lipstick3,yarn12,40,0,240,606,31sCvjMS3jL._SS500_.jpg,Aballofyarn35.jpg,Stimuli/Experimental_stims/lipstick/31sCvjMS3jL._SS500_.jpg,Stimuli/Experimental_stims/yarn/Aballofyarn35.jpg
282,5,0,0,20-40,40,20,20,1,1000,1000,bowl,tent,bowl4,tent5,20,40,54,514,Abowl77.jpg,Dome Tentnb87r67.jpg,Stimuli/Experimental_stims/bowl/Abowl77.jpg,Stimuli/Experimental_stims/tent/Dome Tentnb87r67.jpg
283,5,0,0,40-80,40,80,-40,0,1500,1000,door knob,pen,door knob2,pen6,20,60,86,362,500_DECWHIPB.jpg,executive_pen2.jpg,Stimuli/Experimental_stims/door knob/500_DECWHIPB.jpg,Stimuli/Experimental_stims/pen/executive_pen2.jpg
284,5,0,0,40-60,40,60,-20,0,3500,1000,dresser,makeup compact,dresser1,makeup compact13,20,60,102,267,ADRESSE52.jpg,31YfapjS3TL._AA250_.jpg,Stimuli/Experimental_stims/dresser/ADRESSE52.jpg,Stimuli/Experimental_stims/makeup compact/31YfapjS3TL._AA250_.jpg
285,5,0,0,20-60,20,60,-40,0,1000,1500,train,hammer,train15,hammer13,20,60,541,182,master-TD006.jpg,hammer2.jpg,Stimuli/Experimental_stims/train/master-TD006.jpg,Stimuli/Experimental_stims/hammer/hammer2.jpg
286,5,0,0,60-80,80,60,20,1,1000,1000,seashell,motorcycle,seashell11,motorcycle2,60,60,418,290,ASEASH12.jpg,motorcycle33.jpg,Stimuli/Experimental_stims/seashell/ASEASH12.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle33.jpg
287,5,0,1,NaN,NA,NA,NA,NA,1000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
288,5,0,0,40-60,40,60,-20,0,1500,1500,desk,microscope,desk15,microscope10,40,80,82,281,ADESK21.jpg,DS-2.jpg,Stimuli/Experimental_stims/desk/ADESK21.jpg,Stimuli/Experimental_stims/microscope/DS-2.jpg
289,5,0,0,20-80,80,20,60,1,1000,1000,power strip,telescope,power strip11,telescope7,60,20,401,499,41Bw7Tl1G7L._AA262_.jpg,telescope-talm.jpg,Stimuli/Experimental_stims/power strip/41Bw7Tl1G7L._AA262_.jpg,Stimuli/Experimental_stims/telescope/telescope-talm.jpg
290,5,0,0,20-60,60,20,40,1,1000,1000,hat,vase,hat9,vase6,80,0,195,566,Astrawhat44.jpg,vase_crystal.jpg,Stimuli/Experimental_stims/hat/Astrawhat44.jpg,Stimuli/Experimental_stims/vase/vase_crystal.jpg
291,5,0,1,NaN,NA,NA,NA,NA,2000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
292,5,0,0,60-80,80,60,20,1,1000,1500,poker card,microscope,poker card8,microscope15,80,60,381,286,22864392.thl.jpg,Amicroscope23.jpg,Stimuli/Experimental_stims/poker card/22864392.thl.jpg,Stimuli/Experimental_stims/microscope/Amicroscope23.jpg
293,5,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
294,5,0,0,20-80,80,20,60,1,1000,1000,seashell,yarn,seashell15,yarn3,60,0,422,597,ASEASHE39.jpg,Aballofblueya.jpg,Stimuli/Experimental_stims/seashell/ASEASHE39.jpg,Stimuli/Experimental_stims/yarn/Aballofblueya.jpg
295,5,0,0,20-60,20,60,-40,0,1500,2000,telescope,lipstick,telescope11,lipstick9,0,60,503,246,digimarc.ms03.jpg,P189145_hero.jpg,Stimuli/Experimental_stims/telescope/digimarc.ms03.jpg,Stimuli/Experimental_stims/lipstick/P189145_hero.jpg
296,5,0,0,20-80,20,80,-60,0,2000,2000,tent,power strip,tent9,power strip2,0,60,518,392,Red Canyon Tent.jpg,59d69605-c8c8-4899-bd98-2ef78045147e_300.jpg,Stimuli/Experimental_stims/tent/Red Canyon Tent.jpg,Stimuli/Experimental_stims/power strip/59d69605-c8c8-4899-bd98-2ef78045147e_300.jpg
297,5,0,1,NaN,NA,NA,NA,NA,1000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
298,5,0,0,60-60,60,60,0,NA,1000,1500,motorcycle,frame,motorcycle6,frame11,40,80,294,163,motorcycle45364t4t.jpg,AFRAME139.jpg,Stimuli/Experimental_stims/motorcycle/motorcycle45364t4t.jpg,Stimuli/Experimental_stims/frame/AFRAME139.jpg
299,5,0,0,40-80,80,40,40,1,1000,3000,nail polish,baby carriage,nail polish1,baby carriage14,60,20,306,13,200.jpg,peg_perego_uno_verde.jpg,Stimuli/Experimental_stims/nail polish/200.jpg,Stimuli/Experimental_stims/baby carriage/peg_perego_uno_verde.jpg
300,5,0,0,20-80,80,20,60,1,1000,2000,sofa,yarn,sofa6,yarn7,60,40,447,601,wilkie-sofa-250h-new-cd.jpg,herb garden hy smaller.jpg,Stimuli/Experimental_stims/sofa/wilkie-sofa-250h-new-cd.jpg,Stimuli/Experimental_stims/yarn/herb garden hy smaller.jpg
301,5,0,1,NaN,NA,NA,NA,NA,3000,1500,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
302,5,0,1,NaN,NA,NA,NA,NA,3500,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
303,5,0,0,40-60,40,60,-20,0,1500,1000,desk,makeup compact,desk4,makeup compact8,40,80,71,262,AbbeyMiniRadialBIG(1).jpg,P189207_hero.jpg,Stimuli/Experimental_stims/desk/AbbeyMiniRadialBIG(1).jpg,Stimuli/Experimental_stims/makeup compact/P189207_hero.jpg
304,5,0,1,NaN,NA,NA,NA,NA,2000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
305,6,0,0,20-60,60,20,40,1,1000,3500,key chain,vase,key chain5,vase14,40,0,208,574,keychain-metal-logo.jpg,Avase119.jpg,Stimuli/Experimental_stims/key chain/keychain-metal-logo.jpg,Stimuli/Experimental_stims/vase/Avase119.jpg
306,6,0,0,40-60,40,60,-20,0,3500,1000,door knob,license plate,door knob4,license plate1,40,80,88,221,chrome scroll latch handle.jpg,il-423-3784.jpg,Stimuli/Experimental_stims/door knob/chrome scroll latch handle.jpg,Stimuli/Experimental_stims/license plate/il-423-3784.jpg
307,6,0,0,40-80,80,40,40,1,2000,1000,necklace,baby carriage,necklace5,baby carriage10,80,20,327,9,necklascenew08.jpg,peg_perego_uno_blu.jpg,Stimuli/Experimental_stims/necklace/necklascenew08.jpg,Stimuli/Experimental_stims/baby carriage/peg_perego_uno_blu.jpg
308,6,0,0,20-80,80,20,60,1,1500,1500,nail polish,trumpet,nail polish12,trumpet13,80,20,317,556,laquerdUP.jpg,JUPITER+JTR1600GS.jpg,Stimuli/Experimental_stims/nail polish/laquerdUP.jpg,Stimuli/Experimental_stims/trumpet/JUPITER+JTR1600GS.jpg
309,6,0,0,20-80,80,20,60,1,1000,1000,pen,train,pen1,train12,60,0,357,538,pen09.jpg,02565 ride on train.jpg,Stimuli/Experimental_stims/pen/pen09.jpg,Stimuli/Experimental_stims/train/02565 ride on train.jpg
310,6,0,0,20-80,20,80,-60,0,1000,3000,watch,necklace,watch10,necklace11,0,100,587,333,HEU0102124_zoom.jpg,necklascenew06.jpg,Stimuli/Experimental_stims/watch/HEU0102124_zoom.jpg,Stimuli/Experimental_stims/necklace/necklascenew06.jpg
311,6,0,0,20-80,20,80,-60,0,1500,1000,stool,power strip,stool2,power strip15,40,100,460,405,ASTOOL46.jpg,31oz6aGZN7L._AA262_.jpg,Stimuli/Experimental_stims/stool/ASTOOL46.jpg,Stimuli/Experimental_stims/power strip/31oz6aGZN7L._AA262_.jpg
312,6,0,0,60-80,80,60,20,1,3000,3000,seashell,lipstick,seashell5,lipstick2,80,40,412,239,429345994_b87bb03366.jpg,11uuoPMY+OL._SS500_.jpg,Stimuli/Experimental_stims/seashell/429345994_b87bb03366.jpg,Stimuli/Experimental_stims/lipstick/11uuoPMY+OL._SS500_.jpg
313,6,0,0,40-40,40,40,0,NA,1000,3000,bowl,flashlight,bowl8,flashlight15,20,40,58,150,ASLVBOWL.jpg,freeplay-xray-wind-up-led-flashlight.jpg,Stimuli/Experimental_stims/bowl/ASLVBOWL.jpg,Stimuli/Experimental_stims/flashlight/freeplay-xray-wind-up-led-flashlight.jpg
314,6,0,0,40-40,40,40,0,NA,1000,3500,fan,bench,fan10,bench15,60,60,128,31,n_sf_1666.jpg,Abench12.jpg,Stimuli/Experimental_stims/fan/n_sf_1666.jpg,Stimuli/Experimental_stims/bench/Abench12.jpg
315,6,0,1,NaN,NA,NA,NA,NA,3500,3000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
316,6,0,0,20-40,40,20,20,1,1000,1000,dresser,watch,dresser13,watch13,60,0,114,590,ADRESSE70.jpg,RS_3104_lrg.jpg,Stimuli/Experimental_stims/dresser/ADRESSE70.jpg,Stimuli/Experimental_stims/watch/RS_3104_lrg.jpg
317,6,0,1,NaN,NA,NA,NA,NA,1000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
318,6,0,0,20-60,20,60,-40,0,1000,1000,telescope,license plate,telescope9,license plate4,40,40,501,224,13TELESTAND.jpg,ca-2flt842.jpg,Stimuli/Experimental_stims/telescope/13TELESTAND.jpg,Stimuli/Experimental_stims/license plate/ca-2flt842.jpg
319,6,0,1,NaN,NA,NA,NA,NA,3000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
320,6,0,0,40-80,80,40,40,1,1000,1000,power strip,door knob,power strip12,door knob6,60,20,402,90,41CXESEH1TL._AA262_.jpg,30fdcb17-b0fd-4f26-8cd8-11adde46fb79_4.jpg,Stimuli/Experimental_stims/power strip/41CXESEH1TL._AA262_.jpg,Stimuli/Experimental_stims/door knob/30fdcb17-b0fd-4f26-8cd8-11adde46fb79_4.jpg
321,6,0,1,NaN,NA,NA,NA,NA,1000,2000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
322,6,0,0,40-60,60,40,20,1,1000,1500,makeup compact,desk,makeup compact1,desk5,60,60,255,72,P190250_hero.jpg,ADESK6.jpg,Stimuli/Experimental_stims/makeup compact/P190250_hero.jpg,Stimuli/Experimental_stims/desk/ADESK6.jpg
323,6,0,0,20-20,20,20,0,NA,2000,3500,tent,telescope,tent7,telescope12,0,0,516,504,9238gh948h.jpg,Junior Land and Sky Telescope.jpg,Stimuli/Experimental_stims/tent/9238gh948h.jpg,Stimuli/Experimental_stims/telescope/Junior Land and Sky Telescope.jpg
324,6,0,0,80-80,80,80,0,NA,2000,1500,seashell,nail polish,seashell10,nail polish10,80,100,417,315,ASEASHE47.jpg,NLM23_opi_nail_polish.jpg,Stimuli/Experimental_stims/seashell/ASEASHE47.jpg,Stimuli/Experimental_stims/nail polish/NLM23_opi_nail_polish.jpg
325,6,0,1,NaN,NA,NA,NA,NA,2000,1000,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NaN,NaN,NaN,NaN
326,6,0,0,20-80,20,80,-60,0,1500,2000,vase,small table,vase8,small table6,20,100,568,430,Avase171.jpg,ATABLE88.jpg,Stimuli/Experimental_stims/vase/Avase171.jpg,Stimuli/Experimental_stims/small table/ATABLE88.jpg
